,Filename,Absolute_Injected_Charges
0,c_ALL_20210517093754527.csv,5.051138e-06
1,c_ALL_20210517093827579.csv,3.3046755e-06
2,c_ALL_20210517093827902.csv,2.4385935e-06
3,c_ALL_20210517093828236.csv,2.657871e-06
4,c_ALL_20210517093828565.csv,3.0970505e-06
5,c_ALL_20210517093828898.csv,2.6959095e-06
6,c_ALL_20210517093829239.csv,3.185723e-06
7,c_ALL_20210517093829569.csv,3.591539e-06
8,c_ALL_20210517093829905.csv,3.3426365e-06
9,c_ALL_20210517093830235.csv,3.3785575e-06
10,c_ALL_20210517093830568.csv,3.507198e-06
11,c_ALL_20210517093830899.csv,3.1221285e-06
12,c_ALL_20210517093831232.csv,2.5249725e-06
13,c_ALL_20210517093831566.csv,2.52636e-06
14,c_ALL_20210517093831899.csv,2.7511715e-06
15,c_ALL_20210517093832232.csv,2.5641235e-06
16,c_ALL_20210517093832567.csv,3.0773165e-06
17,c_ALL_20210517093832899.csv,2.4873965e-06
18,c_ALL_20210517093833236.csv,3.1280285e-06
19,c_ALL_20210517093833566.csv,3.2342045e-06
20,c_ALL_20210517093833899.csv,2.6245475e-06
21,c_ALL_20210517093834232.csv,2.5349655e-06
22,c_ALL_20210517093834565.csv,3.0437945e-06
23,c_ALL_20210517093834898.csv,2.5352675e-06
24,c_ALL_20210517093835248.csv,2.5458335e-06
25,c_ALL_20210517093835579.csv,2.596469e-06
26,c_ALL_20210517093835901.csv,2.7949575e-06
27,c_ALL_20210517093836237.csv,2.374209e-06
28,c_ALL_20210517093836571.csv,2.448158e-06
29,c_ALL_20210517093836899.csv,2.463981e-06
30,c_ALL_20210517093837239.csv,2.4582635e-06
31,c_ALL_20210517093837572.csv,3.127174e-06
32,c_ALL_20210517093837902.csv,2.787741e-06
33,c_ALL_20210517093838232.csv,2.6854295e-06
34,c_ALL_20210517093838571.csv,2.5656255e-06
35,c_ALL_20210517093838899.csv,2.456798e-06
36,c_ALL_20210517093839233.csv,2.443957e-06
37,c_ALL_20210517093839565.csv,2.490199e-06
38,c_ALL_20210517093839898.csv,2.329607e-06
39,c_ALL_20210517093840233.csv,3.500198e-06
40,c_ALL_20210517093840568.csv,2.566005e-06
41,c_ALL_20210517093840899.csv,2.1191685e-06
42,c_ALL_20210517093841232.csv,2.593508e-06
43,c_ALL_20210517093841568.csv,2.418193e-06
44,c_ALL_20210517093841900.csv,2.519906e-06
45,c_ALL_20210517093842231.csv,2.4785185e-06
46,c_ALL_20210517093842567.csv,2.531898e-06
47,c_ALL_20210517093842899.csv,3.581305e-06
48,c_ALL_20210517093843232.csv,2.821712e-06
49,c_ALL_20210517093843565.csv,2.5292705e-06
50,c_ALL_20210517093843904.csv,2.559913e-06
51,c_ALL_20210517093844232.csv,2.9658605e-06
52,c_ALL_20210517093844565.csv,3.13111e-06
53,c_ALL_20210517093844899.csv,2.970087e-06
54,c_ALL_20210517093845233.csv,3.038181e-06
55,c_ALL_20210517093845566.csv,2.312563e-06
56,c_ALL_20210517093845900.csv,2.641649e-06
57,c_ALL_20210517093846237.csv,2.6403725e-06
58,c_ALL_20210517093846571.csv,2.6467055e-06
59,c_ALL_20210517093846899.csv,2.581333e-06
60,c_ALL_20210517093847235.csv,2.6435505e-06
61,c_ALL_20210517093847575.csv,2.749397e-06
62,c_ALL_20210517093847902.csv,2.554252e-06
63,c_ALL_20210517093848232.csv,2.463311e-06
64,c_ALL_20210517093848565.csv,2.4732065e-06
65,c_ALL_20210517093848898.csv,2.4299925e-06
66,c_ALL_20210517093849233.csv,2.573794e-06
67,c_ALL_20210517093849574.csv,3.160145e-06
68,c_ALL_20210517093849902.csv,2.4891645e-06
69,c_ALL_20210517093850243.csv,2.5536305e-06
70,c_ALL_20210517093850568.csv,3.3106225e-06
71,c_ALL_20210517093850899.csv,2.59656e-06
72,c_ALL_20210517093851233.csv,3.1293235e-06
73,c_ALL_20210517093851567.csv,2.654649e-06
74,c_ALL_20210517093851899.csv,2.5705715e-06
75,c_ALL_20210517093852232.csv,2.491939e-06
76,c_ALL_20210517093852565.csv,3.07867e-06
77,c_ALL_20210517093852899.csv,2.4793485e-06
78,c_ALL_20210517093853233.csv,2.508473e-06
79,c_ALL_20210517093853565.csv,2.455762e-06
80,c_ALL_20210517093853901.csv,3.1228005e-06
81,c_ALL_20210517093854233.csv,4.1545365e-06
82,c_ALL_20210517093854569.csv,2.422789e-06
83,c_ALL_20210517093854898.csv,2.517655e-06
84,c_ALL_20210517093855233.csv,2.495516e-06
85,c_ALL_20210517093855572.csv,2.4931265e-06
86,c_ALL_20210517093855907.csv,2.6346235e-06
87,c_ALL_20210517093856237.csv,2.617352e-06
88,c_ALL_20210517093856568.csv,3.0355465e-06
89,c_ALL_20210517093856899.csv,2.55608e-06
90,c_ALL_20210517093857236.csv,2.5946265e-06
91,c_ALL_20210517093857568.csv,2.4367535e-06
92,c_ALL_20210517093857903.csv,2.4449955e-06
93,c_ALL_20210517093858232.csv,2.5480155e-06
94,c_ALL_20210517093858573.csv,2.6624185e-06
95,c_ALL_20210517093858899.csv,1.347694e-06
96,c_ALL_20210517093859236.csv,2.361666e-06
97,c_ALL_20210517093859581.csv,2.616266e-06
98,c_ALL_20210517093859911.csv,2.206746e-06
99,c_ALL_20210517093900234.csv,2.4609295e-06
100,c_ALL_20210517093900565.csv,2.3967895e-06
101,c_ALL_20210517093900900.csv,2.5337175e-06
102,c_ALL_20210517093901233.csv,2.4196385e-06
103,c_ALL_20210517093901565.csv,2.6001905e-06
104,c_ALL_20210517093901900.csv,2.526267e-06
105,c_ALL_20210517093902233.csv,2.3564425e-06
106,c_ALL_20210517093902576.csv,2.226483e-06
107,c_ALL_20210517093902898.csv,7.790825e-07
108,c_ALL_20210517093903233.csv,3.106276e-06
109,c_ALL_20210517093903574.csv,2.5044355e-06
110,c_ALL_20210517093903899.csv,3.2264485e-06
111,c_ALL_20210517093904232.csv,4.0634865e-06
112,c_ALL_20210517093904565.csv,2.4720165e-06
113,c_ALL_20210517093904898.csv,2.2347815e-06
114,c_ALL_20210517093905236.csv,2.6144525e-06
115,c_ALL_20210517093905576.csv,2.4988535e-06
116,c_ALL_20210517093905905.csv,2.537334e-06
117,c_ALL_20210517093906232.csv,2.2577145e-06
118,c_ALL_20210517093906567.csv,2.2329135e-06
119,c_ALL_20210517093906900.csv,2.407413e-06
120,c_ALL_20210517093907237.csv,2.5621985e-06
121,c_ALL_20210517093907566.csv,2.462327e-06
122,c_ALL_20210517093907903.csv,2.5872125e-06
123,c_ALL_20210517093908237.csv,2.7151275e-06
124,c_ALL_20210517093908569.csv,2.5166875e-06
125,c_ALL_20210517093908904.csv,2.5639985e-06
126,c_ALL_20210517093909233.csv,2.522857e-06
127,c_ALL_20210517093909565.csv,2.317937e-06
128,c_ALL_20210517093909898.csv,2.494473e-06
129,c_ALL_20210517093910232.csv,2.437693e-06
130,c_ALL_20210517093910566.csv,2.995097e-06
131,c_ALL_20210517093910906.csv,2.4145435e-06
132,c_ALL_20210517093911233.csv,2.487436e-06
133,c_ALL_20210517093911566.csv,2.451265e-06
134,c_ALL_20210517093911899.csv,2.6692875e-06
135,c_ALL_20210517093912235.csv,2.4837335e-06
136,c_ALL_20210517093912565.csv,2.3988915e-06
137,c_ALL_20210517093912899.csv,2.459692e-06
138,c_ALL_20210517093913233.csv,2.4348505e-06
139,c_ALL_20210517093913574.csv,2.419488e-06
140,c_ALL_20210517093913899.csv,2.3347645e-06
141,c_ALL_20210517093914232.csv,2.421633e-06
142,c_ALL_20210517093914577.csv,2.3928525e-06
143,c_ALL_20210517093914898.csv,2.3762705e-06
144,c_ALL_20210517093915233.csv,2.4556405e-06
145,c_ALL_20210517093915573.csv,2.4293905e-06
146,c_ALL_20210517093915899.csv,2.5143775e-06
147,c_ALL_20210517093916237.csv,2.4793865e-06
148,c_ALL_20210517093916566.csv,2.536283e-06
149,c_ALL_20210517093916899.csv,2.466453e-06
150,c_ALL_20210517093917238.csv,2.3335505e-06
151,c_ALL_20210517093917566.csv,3.179542e-06
152,c_ALL_20210517093917901.csv,2.173151e-06
153,c_ALL_20210517093918232.csv,2.341225e-06
154,c_ALL_20210517093918566.csv,2.1048885e-06
155,c_ALL_20210517093918899.csv,2.359343e-06
156,c_ALL_20210517093919236.csv,2.395336e-06
157,c_ALL_20210517093919572.csv,2.351545e-06
158,c_ALL_20210517093919911.csv,2.57543e-06
159,c_ALL_20210517093920239.csv,2.4695355e-06
160,c_ALL_20210517093920568.csv,2.524453e-06
161,c_ALL_20210517093920899.csv,3.13359e-06
162,c_ALL_20210517093921233.csv,2.447177e-06
163,c_ALL_20210517093921567.csv,2.404837e-06
164,c_ALL_20210517093921906.csv,2.4331065e-06
165,c_ALL_20210517093922232.csv,2.4450645e-06
166,c_ALL_20210517093922568.csv,2.392342e-06
167,c_ALL_20210517093922899.csv,2.53604e-06
168,c_ALL_20210517093923232.csv,2.2396485e-06
169,c_ALL_20210517093923568.csv,2.061455e-06
170,c_ALL_20210517093923903.csv,2.405308e-06
171,c_ALL_20210517093924242.csv,2.4769795e-06
172,c_ALL_20210517093924567.csv,2.4173905e-06
173,c_ALL_20210517093924899.csv,2.534332e-06
174,c_ALL_20210517093925233.csv,2.3494435e-06
175,c_ALL_20210517093925568.csv,2.460487e-06
176,c_ALL_20210517093925898.csv,2.2750575e-06
177,c_ALL_20210517093926245.csv,2.4063095e-06
178,c_ALL_20210517093926568.csv,2.438885e-06
179,c_ALL_20210517093926898.csv,2.2642625e-06
180,c_ALL_20210517093927232.csv,2.4538255e-06
181,c_ALL_20210517093927569.csv,2.4415875e-06
182,c_ALL_20210517093927905.csv,2.4414125e-06
183,c_ALL_20210517093928231.csv,2.3916565e-06
184,c_ALL_20210517093928571.csv,2.425504e-06
185,c_ALL_20210517093928900.csv,2.3761755e-06
186,c_ALL_20210517093929233.csv,2.3286525e-06
187,c_ALL_20210517093929575.csv,2.441902e-06
188,c_ALL_20210517093929911.csv,2.421156e-06
189,c_ALL_20210517093930232.csv,2.4770945e-06
190,c_ALL_20210517093930566.csv,2.052377e-06
191,c_ALL_20210517093930899.csv,2.5038715e-06
192,c_ALL_20210517093931232.csv,2.373022e-06
193,c_ALL_20210517093931565.csv,2.4741255e-06
194,c_ALL_20210517093931904.csv,2.4702835e-06
195,c_ALL_20210517093932232.csv,2.418947e-06
196,c_ALL_20210517093932569.csv,2.562208e-06
197,c_ALL_20210517093932900.csv,2.4391025e-06
198,c_ALL_20210517093933233.csv,2.481165e-06
199,c_ALL_20210517093933570.csv,2.262171e-06
200,c_ALL_20210517093933904.csv,2.57108e-06
201,c_ALL_20210517093934232.csv,2.4192615e-06
202,c_ALL_20210517093934570.csv,2.343079e-06
203,c_ALL_20210517093934905.csv,2.591006e-06
204,c_ALL_20210517093935232.csv,2.4923405e-06
205,c_ALL_20210517093935570.csv,2.3919065e-06
206,c_ALL_20210517093935899.csv,2.5480725e-06
207,c_ALL_20210517093936232.csv,2.4421145e-06
208,c_ALL_20210517093936566.csv,2.4999695e-06
209,c_ALL_20210517093936899.csv,2.284325e-06
210,c_ALL_20210517093937233.csv,2.312495e-06
211,c_ALL_20210517093937579.csv,2.0465345e-06
212,c_ALL_20210517093937899.csv,2.429227e-06
213,c_ALL_20210517093938232.csv,2.477187e-06
