,Filename,Absolute_Injected_Charges
0,c_ALL_20210512105344744.csv,9.38993e-06
1,c_ALL_20210512105345155.csv,9.109363e-06
2,c_ALL_20210512105406360.csv,9.5949305e-06
3,c_ALL_20210512105406565.csv,9.0722735e-06
4,c_ALL_20210512105406757.csv,9.3446635e-06
5,c_ALL_20210512105406957.csv,9.1456945e-06
6,c_ALL_20210512105407160.csv,9.1361855e-06
7,c_ALL_20210512105407362.csv,9.053213e-06
8,c_ALL_20210512105407557.csv,9.203102e-06
9,c_ALL_20210512105407757.csv,9.1429505e-06
10,c_ALL_20210512105407957.csv,9.194197e-06
11,c_ALL_20210512105408161.csv,9.170284e-06
12,c_ALL_20210512105408362.csv,9.2017905e-06
13,c_ALL_20210512105408569.csv,9.0071385e-06
14,c_ALL_20210512105408757.csv,9.227126e-06
15,c_ALL_20210512105408957.csv,9.359001e-06
16,c_ALL_20210512105409163.csv,9.1105935e-06
17,c_ALL_20210512105409357.csv,9.430733e-06
18,c_ALL_20210512105409558.csv,9.040444e-06
19,c_ALL_20210512105409757.csv,9.206541e-06
20,c_ALL_20210512105409957.csv,8.973681e-06
21,c_ALL_20210512105410161.csv,9.442837e-06
22,c_ALL_20210512105410373.csv,9.095801e-06
23,c_ALL_20210512105410557.csv,9.1401255e-06
24,c_ALL_20210512105410757.csv,9.1649835e-06
25,c_ALL_20210512105410957.csv,8.9641155e-06
26,c_ALL_20210512105411157.csv,9.0425345e-06
27,c_ALL_20210512105411359.csv,9.1635445e-06
28,c_ALL_20210512105411558.csv,9.1501345e-06
29,c_ALL_20210512105411758.csv,8.8323835e-06
30,c_ALL_20210512105411957.csv,9.096778e-06
31,c_ALL_20210512105412160.csv,9.2183715e-06
32,c_ALL_20210512105412357.csv,9.1178845e-06
33,c_ALL_20210512105412563.csv,9.168518e-06
34,c_ALL_20210512105412763.csv,9.0331135e-06
35,c_ALL_20210512105412963.csv,8.9750235e-06
36,c_ALL_20210512105413162.csv,9.126821e-06
37,c_ALL_20210512105413358.csv,9.1020035e-06
38,c_ALL_20210512105413557.csv,8.523745e-06
39,c_ALL_20210512105413761.csv,8.9498465e-06
40,c_ALL_20210512105413957.csv,8.8929795e-06
41,c_ALL_20210512105414160.csv,9.3332445e-06
42,c_ALL_20210512105414367.csv,8.8763485e-06
43,c_ALL_20210512105414557.csv,9.254343e-06
44,c_ALL_20210512105414770.csv,9.370023e-06
45,c_ALL_20210512105414957.csv,9.071004e-06
46,c_ALL_20210512105415157.csv,9.0777765e-06
47,c_ALL_20210512105415359.csv,8.9556255e-06
48,c_ALL_20210512105415557.csv,9.1047585e-06
49,c_ALL_20210512105415757.csv,8.9068985e-06
50,c_ALL_20210512105415957.csv,9.1246445e-06
51,c_ALL_20210512105416157.csv,8.781978e-06
52,c_ALL_20210512105416357.csv,9.227718e-06
53,c_ALL_20210512105416564.csv,8.709101e-06
54,c_ALL_20210512105416757.csv,8.801211e-06
55,c_ALL_20210512105416959.csv,8.796738e-06
56,c_ALL_20210512105417157.csv,8.9411975e-06
57,c_ALL_20210512105417360.csv,8.735998e-06
58,c_ALL_20210512105417557.csv,8.8631895e-06
59,c_ALL_20210512105417757.csv,8.6796495e-06
60,c_ALL_20210512105417957.csv,8.776059e-06
61,c_ALL_20210512105418161.csv,9.0739005e-06
62,c_ALL_20210512105418366.csv,8.6990145e-06
63,c_ALL_20210512105418557.csv,9.0731425e-06
64,c_ALL_20210512105418757.csv,8.966355e-06
65,c_ALL_20210512105418961.csv,9.2863225e-06
66,c_ALL_20210512105419161.csv,8.8546095e-06
67,c_ALL_20210512105419360.csv,8.622081e-06
68,c_ALL_20210512105419559.csv,8.717231e-06
69,c_ALL_20210512105419757.csv,8.91077e-06
70,c_ALL_20210512105419957.csv,8.7382795e-06
71,c_ALL_20210512105420157.csv,8.502144e-06
72,c_ALL_20210512105420362.csv,8.7725505e-06
73,c_ALL_20210512105420564.csv,8.6783475e-06
74,c_ALL_20210512105420757.csv,8.7498905e-06
75,c_ALL_20210512105420962.csv,9.325861e-06
76,c_ALL_20210512105421157.csv,8.4353665e-06
77,c_ALL_20210512105421360.csv,8.6327195e-06
78,c_ALL_20210512105421557.csv,8.574879e-06
79,c_ALL_20210512105421761.csv,8.961134e-06
80,c_ALL_20210512105421958.csv,8.940642e-06
81,c_ALL_20210512105422158.csv,8.644961e-06
82,c_ALL_20210512105422359.csv,8.581405e-06
83,c_ALL_20210512105422570.csv,8.780196e-06
