,Filename,Absolute_Injected_Charges
0,tension_ALL_20200821102133074.csv,4.373234e-07
1,tension_ALL_20200821102134054.csv,4.3318472e-07
2,tension_ALL_20200821102136056.csv,4.3008268e-07
3,tension_ALL_20200821102137064.csv,4.4237592e-07
4,tension_ALL_20200821102139064.csv,4.2206964e-07
5,tension_ALL_20200821102140056.csv,4.2455668e-07
6,tension_ALL_20200821102141059.csv,4.3619188e-07
7,tension_ALL_20200821102142054.csv,4.3259596e-07
8,tension_ALL_20200821102143055.csv,4.2415096e-07
9,tension_ALL_20200821102144058.csv,4.3361368e-07
10,tension_ALL_20200821102145069.csv,4.3532612e-07
11,tension_ALL_20200821102146054.csv,4.3182728e-07
12,tension_ALL_20200821102147056.csv,4.3841972e-07
13,tension_ALL_20200821102148064.csv,4.312432e-07
14,tension_ALL_20200821102149054.csv,4.2440464e-07
15,tension_ALL_20200821102150067.csv,4.3656932e-07
16,tension_ALL_20200821102151067.csv,4.2979308e-07
17,tension_ALL_20200821102152065.csv,4.2631612e-07
18,tension_ALL_20200821102153058.csv,4.2715152e-07
19,tension_ALL_20200821102155055.csv,4.307008e-07
20,tension_ALL_20200821102156054.csv,4.2648544e-07
21,tension_ALL_20200821102157066.csv,4.2242648e-07
22,tension_ALL_20200821102158056.csv,4.3088608e-07
23,tension_ALL_20200821102159066.csv,4.3763072e-07
24,tension_ALL_20200821102200061.csv,4.2009152e-07
25,tension_ALL_20200821102201063.csv,4.3975692e-07
26,tension_ALL_20200821102202064.csv,4.31899e-07
27,tension_ALL_20200821102203066.csv,4.2676752e-07
28,tension_ALL_20200821102204055.csv,4.464064e-07
29,tension_ALL_20200821102205068.csv,4.561738e-07
30,tension_ALL_20200821102206069.csv,4.4405756e-07
31,tension_ALL_20200821102207054.csv,4.3628344e-07
32,tension_ALL_20200821102208055.csv,4.396868e-07
33,tension_ALL_20200821102209058.csv,4.2705548e-07
34,tension_ALL_20200821102210066.csv,4.5030772e-07
35,tension_ALL_20200821102211067.csv,4.4044524e-07
36,tension_ALL_20200821102212059.csv,4.3571424e-07
37,tension_ALL_20200821102213056.csv,4.455214e-07
38,tension_ALL_20200821102214075.csv,4.5394908e-07
39,tension_ALL_20200821102215054.csv,4.6584668e-07
40,tension_ALL_20200821102216058.csv,4.3499748e-07
41,tension_ALL_20200821102217054.csv,4.4283176e-07
42,tension_ALL_20200821102218069.csv,4.322534e-07
43,tension_ALL_20200821102219057.csv,4.4353188e-07
44,tension_ALL_20200821102220054.csv,4.4763332e-07
45,tension_ALL_20200821102221063.csv,4.2628152e-07
