,Filename,Absolute_Injected_Charges
0,tension_ALL_20200709100853393.csv,9.1209135e-06
1,tension_ALL_20200709100854386.csv,8.975299e-06
2,tension_ALL_20200709100855389.csv,9.3833915e-06
3,tension_ALL_20200709100856394.csv,9.3448405e-06
4,tension_ALL_20200709100857394.csv,8.8579585e-06
5,tension_ALL_20200709100858384.csv,1.0301479e-05
6,tension_ALL_20200709100859390.csv,1.01873415e-05
7,tension_ALL_20200709100900386.csv,9.6730155e-06
8,tension_ALL_20200709100901395.csv,8.849771e-06
9,tension_ALL_20200709100902388.csv,8.7035595e-06
10,tension_ALL_20200709100903385.csv,9.156657e-06
11,tension_ALL_20200709100904385.csv,9.0026635e-06
12,tension_ALL_20200709100905392.csv,1.08341935e-05
13,tension_ALL_20200709100906394.csv,1.02877095e-05
14,tension_ALL_20200709100907388.csv,9.4622155e-06
15,tension_ALL_20200709100908397.csv,8.7796035e-06
16,tension_ALL_20200709100909384.csv,9.255588e-06
17,tension_ALL_20200709100910395.csv,9.660773e-06
18,tension_ALL_20200709100911398.csv,9.8720085e-06
19,tension_ALL_20200709100912392.csv,9.199243e-06
20,tension_ALL_20200709100913396.csv,1.0676768e-05
21,tension_ALL_20200709100914397.csv,1.1050513e-05
22,tension_ALL_20200709100915403.csv,1.054873e-05
23,tension_ALL_20200709100916402.csv,1.1137966e-05
24,tension_ALL_20200709100917403.csv,9.8452825e-06
25,tension_ALL_20200709100918401.csv,9.944668e-06
26,tension_ALL_20200709100919388.csv,9.6148065e-06
27,tension_ALL_20200709100920397.csv,8.675543e-06
28,tension_ALL_20200709100921398.csv,9.2050785e-06
29,tension_ALL_20200709100922399.csv,1.063262e-05
30,tension_ALL_20200709100923388.csv,9.2358045e-06
31,tension_ALL_20200709100924398.csv,9.0583425e-06
32,tension_ALL_20200709100925394.csv,9.1838435e-06
33,tension_ALL_20200709100926398.csv,9.416999e-06
34,tension_ALL_20200709100927385.csv,1.04731335e-05
35,tension_ALL_20200709100928394.csv,1.00654045e-05
36,tension_ALL_20200709100929398.csv,9.567307e-06
37,tension_ALL_20200709100930385.csv,1.02874065e-05
38,tension_ALL_20200709100931388.csv,1.0370127e-05
39,tension_ALL_20200709100932398.csv,9.298151e-06
40,tension_ALL_20200709100933384.csv,1.00748985e-05
41,tension_ALL_20200709100934390.csv,1.0389473e-05
42,tension_ALL_20200709100935394.csv,9.3708965e-06
43,tension_ALL_20200709100936387.csv,9.1333905e-06
44,tension_ALL_20200709100937392.csv,9.781022e-06
45,tension_ALL_20200709100938386.csv,1.017746e-05
46,tension_ALL_20200709100939395.csv,8.8044305e-06
47,tension_ALL_20200709100940397.csv,1.0961623e-05
48,tension_ALL_20200709100941393.csv,1.08845535e-05
49,tension_ALL_20200709100942414.csv,1.0854578e-05
50,tension_ALL_20200709100943396.csv,9.566949e-06
51,tension_ALL_20200709100944385.csv,1.01861875e-05
52,tension_ALL_20200709100945401.csv,1.09873665e-05
53,tension_ALL_20200709100946398.csv,9.781668e-06
54,tension_ALL_20200709100947397.csv,8.9318415e-06
55,tension_ALL_20200709100948394.csv,9.6625165e-06
56,tension_ALL_20200709100949392.csv,9.4517445e-06
57,tension_ALL_20200709100950399.csv,9.111351e-06
58,tension_ALL_20200709100951385.csv,9.453677e-06
59,tension_ALL_20200709100952396.csv,9.920181e-06
60,tension_ALL_20200709100953390.csv,9.405724e-06
61,tension_ALL_20200709100954389.csv,8.967313e-06
62,tension_ALL_20200709100955394.csv,8.828092e-06
63,tension_ALL_20200709100956388.csv,8.817813e-06
64,tension_ALL_20200709100957384.csv,1.10987675e-05
65,tension_ALL_20200709100958388.csv,9.449247e-06
66,tension_ALL_20200709100959397.csv,9.3133275e-06
67,tension_ALL_20200709101000391.csv,1.00536295e-05
68,tension_ALL_20200709101001412.csv,1.0208372e-05
69,tension_ALL_20200709101002388.csv,1.1029393e-05
70,tension_ALL_20200709101003386.csv,9.134194e-06
71,tension_ALL_20200709101004386.csv,9.3968665e-06
72,tension_ALL_20200709101005388.csv,1.0005298e-05
73,tension_ALL_20200709101006385.csv,9.9453205e-06
74,tension_ALL_20200709101007391.csv,9.3682375e-06
75,tension_ALL_20200709101008399.csv,9.4836015e-06
76,tension_ALL_20200709101009387.csv,1.0760593e-05
77,tension_ALL_20200709101010385.csv,1.00175025e-05
78,tension_ALL_20200709101011398.csv,1.09487095e-05
79,tension_ALL_20200709101012392.csv,8.845931e-06
80,tension_ALL_20200709101013397.csv,9.573551e-06
81,tension_ALL_20200709101014397.csv,9.2884185e-06
82,tension_ALL_20200709101015387.csv,1.1045815e-05
83,tension_ALL_20200709101016385.csv,8.7790885e-06
84,tension_ALL_20200709101017386.csv,8.655518e-06
85,tension_ALL_20200709101018385.csv,8.7806085e-06
86,tension_ALL_20200709101019399.csv,1.0810881e-05
87,tension_ALL_20200709101020399.csv,1.05751365e-05
88,tension_ALL_20200709101021401.csv,9.089981e-06
89,tension_ALL_20200709101022403.csv,1.0831573e-05
90,tension_ALL_20200709101023390.csv,9.444318e-06
91,tension_ALL_20200709101024397.csv,8.806852e-06
92,tension_ALL_20200709101025384.csv,9.5537615e-06
93,tension_ALL_20200709101026385.csv,1.0578218e-05
94,tension_ALL_20200709101027399.csv,1.09919305e-05
95,tension_ALL_20200709101028397.csv,9.587296e-06
96,tension_ALL_20200709101029394.csv,9.111285e-06
97,tension_ALL_20200709101030399.csv,9.390956e-06
98,tension_ALL_20200709101031394.csv,9.6906375e-06
99,tension_ALL_20200709101032385.csv,9.960964e-06
100,tension_ALL_20200709101033401.csv,1.1079772e-05
101,tension_ALL_20200709101034397.csv,8.8364915e-06
102,tension_ALL_20200709101035405.csv,9.2411665e-06
103,tension_ALL_20200709101036397.csv,1.070269e-05
104,tension_ALL_20200709101037395.csv,9.6541925e-06
105,tension_ALL_20200709101038399.csv,1.06911805e-05
106,tension_ALL_20200709101039385.csv,9.9833685e-06
107,tension_ALL_20200709101040399.csv,9.5921925e-06
108,tension_ALL_20200709101041397.csv,8.9720755e-06
109,tension_ALL_20200709101042397.csv,1.0668766e-05
110,tension_ALL_20200709101043385.csv,9.834372e-06
111,tension_ALL_20200709101044386.csv,1.0213808e-05
112,tension_ALL_20200709101045394.csv,9.989735e-06
113,tension_ALL_20200709101046398.csv,9.0510745e-06
114,tension_ALL_20200709101047395.csv,9.155871e-06
115,tension_ALL_20200709101048388.csv,9.180151e-06
116,tension_ALL_20200709101049399.csv,9.077035e-06
117,tension_ALL_20200709101050397.csv,8.875929e-06
118,tension_ALL_20200709101051402.csv,1.0022696e-05
119,tension_ALL_20200709101052399.csv,9.8731055e-06
120,tension_ALL_20200709101053398.csv,9.724849e-06
121,tension_ALL_20200709101054399.csv,1.09594655e-05
122,tension_ALL_20200709101055397.csv,9.9306365e-06
123,tension_ALL_20200709101056397.csv,9.372452e-06
124,tension_ALL_20200709101057389.csv,8.840369e-06
125,tension_ALL_20200709101058397.csv,9.633829e-06
126,tension_ALL_20200709101059397.csv,8.940674e-06
127,tension_ALL_20200709101100398.csv,1.0858943e-05
128,tension_ALL_20200709101101393.csv,1.01249835e-05
129,tension_ALL_20200709101102396.csv,9.9094365e-06
130,tension_ALL_20200709101103401.csv,9.482656e-06
131,tension_ALL_20200709101104388.csv,8.9171845e-06
132,tension_ALL_20200709101105403.csv,9.6517115e-06
133,tension_ALL_20200709101106399.csv,9.0439185e-06
134,tension_ALL_20200709101107386.csv,8.496582e-06
135,tension_ALL_20200709101108390.csv,9.7457605e-06
136,tension_ALL_20200709101109393.csv,8.667977e-06
137,tension_ALL_20200709101110395.csv,9.6710185e-06
138,tension_ALL_20200709101111397.csv,9.8478915e-06
139,tension_ALL_20200709101112385.csv,8.8776355e-06
140,tension_ALL_20200709101113397.csv,9.6512425e-06
141,tension_ALL_20200709101114385.csv,9.6916805e-06
142,tension_ALL_20200709101115387.csv,9.7934895e-06
143,tension_ALL_20200709101116395.csv,8.7475385e-06
144,tension_ALL_20200709101117395.csv,9.1713755e-06
145,tension_ALL_20200709101118399.csv,9.9548975e-06
146,tension_ALL_20200709101119385.csv,1.03556095e-05
147,tension_ALL_20200709101120397.csv,9.764759e-06
148,tension_ALL_20200709101121385.csv,1.01254275e-05
149,tension_ALL_20200709101122396.csv,9.591695e-06
150,tension_ALL_20200709101123395.csv,9.9260745e-06
151,tension_ALL_20200709101124399.csv,1.0492387e-05
152,tension_ALL_20200709101125396.csv,9.3601705e-06
153,tension_ALL_20200709101126399.csv,8.868206e-06
154,tension_ALL_20200709101127398.csv,1.0922717e-05
155,tension_ALL_20200709101128397.csv,1.092459e-05
156,tension_ALL_20200709101129390.csv,9.192765e-06
157,tension_ALL_20200709101130399.csv,1.04339305e-05
158,tension_ALL_20200709101131397.csv,1.0071551e-05
159,tension_ALL_20200709101132396.csv,9.1988315e-06
160,tension_ALL_20200709101133397.csv,1.08505915e-05
161,tension_ALL_20200709101134390.csv,9.7552935e-06
162,tension_ALL_20200709101135395.csv,9.8611295e-06
163,tension_ALL_20200709101136389.csv,1.01952525e-05
164,tension_ALL_20200709101137388.csv,8.963675e-06
165,tension_ALL_20200709101138404.csv,9.7022845e-06
166,tension_ALL_20200709101139391.csv,1.0566284e-05
167,tension_ALL_20200709101140399.csv,9.9453635e-06
168,tension_ALL_20200709101141399.csv,1.01511995e-05
169,tension_ALL_20200709101142401.csv,8.913286e-06
170,tension_ALL_20200709101143389.csv,1.0314111e-05
171,tension_ALL_20200709101144399.csv,1.0290489e-05
172,tension_ALL_20200709101145385.csv,9.5833455e-06
173,tension_ALL_20200709101146400.csv,9.043588e-06
174,tension_ALL_20200709101147397.csv,9.098027e-06
175,tension_ALL_20200709101148386.csv,9.594941e-06
176,tension_ALL_20200709101149395.csv,1.0137806e-05
177,tension_ALL_20200709101150399.csv,9.6647595e-06
178,tension_ALL_20200709101151390.csv,9.5778895e-06
179,tension_ALL_20200709101152386.csv,9.4913205e-06
180,tension_ALL_20200709101153396.csv,9.0853415e-06
181,tension_ALL_20200709101154385.csv,9.790384e-06
182,tension_ALL_20200709101155385.csv,8.8330715e-06
183,tension_ALL_20200709101156391.csv,9.1279535e-06
184,tension_ALL_20200709101157399.csv,9.710604e-06
185,tension_ALL_20200709101158397.csv,1.06781805e-05
186,tension_ALL_20200709101159390.csv,9.6483665e-06
187,tension_ALL_20200709101200387.csv,1.00420515e-05
188,tension_ALL_20200709101201402.csv,9.255769e-06
189,tension_ALL_20200709101202399.csv,9.724279e-06
190,tension_ALL_20200709101203397.csv,9.6848765e-06
191,tension_ALL_20200709101204388.csv,8.9287155e-06
192,tension_ALL_20200709101205392.csv,9.7632e-06
193,tension_ALL_20200709101206398.csv,1.0084447e-05
194,tension_ALL_20200709101207389.csv,1.02318005e-05
195,tension_ALL_20200709101208397.csv,9.513684e-06
196,tension_ALL_20200709101209394.csv,9.6785225e-06
197,tension_ALL_20200709101210388.csv,1.0263412e-05
198,tension_ALL_20200709101211390.csv,1.06702655e-05
199,tension_ALL_20200709101212390.csv,1.01882265e-05
200,tension_ALL_20200709101213386.csv,1.0041761e-05
201,tension_ALL_20200709101214390.csv,9.570337e-06
202,tension_ALL_20200709101215401.csv,8.57011e-06
203,tension_ALL_20200709101216388.csv,9.723244e-06
204,tension_ALL_20200709101217394.csv,8.649225e-06
205,tension_ALL_20200709101218398.csv,9.998076e-06
206,tension_ALL_20200709101219392.csv,9.661645e-06
207,tension_ALL_20200709101220399.csv,9.122526e-06
208,tension_ALL_20200709101221401.csv,1.0119321e-05
209,tension_ALL_20200709101222395.csv,1.03871605e-05
210,tension_ALL_20200709101223395.csv,9.8110305e-06
211,tension_ALL_20200709101224386.csv,9.15667e-06
212,tension_ALL_20200709101225385.csv,9.4454095e-06
213,tension_ALL_20200709101226390.csv,1.09618585e-05
214,tension_ALL_20200709101227393.csv,9.8310315e-06
215,tension_ALL_20200709101228399.csv,9.761896e-06
216,tension_ALL_20200709101229397.csv,9.6485065e-06
217,tension_ALL_20200709101230399.csv,9.020509e-06
218,tension_ALL_20200709101231389.csv,9.312835e-06
219,tension_ALL_20200709101232400.csv,9.4475015e-06
