,Filename,Absolute_Injected_Charges
0,tension_ALL_20200703094354685.csv,1.12661245e-05
1,tension_ALL_20200703094355670.csv,1.13755645e-05
2,tension_ALL_20200703094356659.csv,1.1309983e-05
3,tension_ALL_20200703094357658.csv,1.1349416e-05
4,tension_ALL_20200703094358659.csv,1.1400271e-05
5,tension_ALL_20200703094359659.csv,1.13849105e-05
6,tension_ALL_20200703094400658.csv,1.13386745e-05
7,tension_ALL_20200703094401665.csv,1.1303751e-05
8,tension_ALL_20200703094402661.csv,1.1337174e-05
9,tension_ALL_20200703094403664.csv,1.13132685e-05
10,tension_ALL_20200703094404671.csv,1.1365388e-05
11,tension_ALL_20200703094405666.csv,1.1382789e-05
12,tension_ALL_20200703094406659.csv,1.1370986e-05
13,tension_ALL_20200703094407661.csv,1.1339373e-05
14,tension_ALL_20200703094408658.csv,1.1261492e-05
15,tension_ALL_20200703094409659.csv,1.13703235e-05
16,tension_ALL_20200703094410665.csv,1.1358173e-05
17,tension_ALL_20200703094411658.csv,1.1261168e-05
18,tension_ALL_20200703094412658.csv,1.1322322e-05
19,tension_ALL_20200703094413661.csv,1.1269969e-05
20,tension_ALL_20200703094414673.csv,1.131396e-05
21,tension_ALL_20200703094415669.csv,1.12470825e-05
22,tension_ALL_20200703094416669.csv,1.1299503e-05
23,tension_ALL_20200703094417668.csv,1.135699e-05
24,tension_ALL_20200703094418660.csv,1.1326015e-05
25,tension_ALL_20200703094419663.csv,1.13872955e-05
26,tension_ALL_20200703094420666.csv,1.135728e-05
27,tension_ALL_20200703094421668.csv,1.12771925e-05
28,tension_ALL_20200703094422671.csv,1.11831635e-05
29,tension_ALL_20200703094423669.csv,1.1398912e-05
30,tension_ALL_20200703094424667.csv,1.1343452e-05
31,tension_ALL_20200703094425661.csv,1.13270095e-05
32,tension_ALL_20200703094426663.csv,1.13179905e-05
33,tension_ALL_20200703094427658.csv,1.1349403e-05
34,tension_ALL_20200703094428673.csv,1.1266037e-05
35,tension_ALL_20200703094429667.csv,1.12542765e-05
36,tension_ALL_20200703094430658.csv,1.13120295e-05
37,tension_ALL_20200703094431659.csv,1.1307897e-05
38,tension_ALL_20200703094432660.csv,1.1323101e-05
39,tension_ALL_20200703094433658.csv,1.12169765e-05
40,tension_ALL_20200703094434671.csv,1.12914655e-05
41,tension_ALL_20200703094435659.csv,1.1310321e-05
42,tension_ALL_20200703094436670.csv,1.12188285e-05
43,tension_ALL_20200703094437660.csv,1.1393102e-05
44,tension_ALL_20200703094438673.csv,1.1312626e-05
45,tension_ALL_20200703094439672.csv,1.1311032e-05
46,tension_ALL_20200703094440658.csv,1.12147385e-05
47,tension_ALL_20200703094441660.csv,1.12756095e-05
48,tension_ALL_20200703094442660.csv,1.1243615e-05
49,tension_ALL_20200703094443658.csv,1.12526045e-05
50,tension_ALL_20200703094444659.csv,1.12554085e-05
51,tension_ALL_20200703094445664.csv,1.12097695e-05
52,tension_ALL_20200703094446659.csv,1.12212995e-05
53,tension_ALL_20200703094447659.csv,1.12388725e-05
54,tension_ALL_20200703094448660.csv,1.12341865e-05
55,tension_ALL_20200703094449659.csv,1.1154692e-05
56,tension_ALL_20200703094450674.csv,1.1238947e-05
57,tension_ALL_20200703094451672.csv,1.1212034e-05
58,tension_ALL_20200703094452658.csv,1.12704235e-05
59,tension_ALL_20200703094453658.csv,1.13612495e-05
60,tension_ALL_20200703094454672.csv,1.13413605e-05
61,tension_ALL_20200703094455659.csv,1.13157155e-05
62,tension_ALL_20200703094456659.csv,1.12834815e-05
63,tension_ALL_20200703094457658.csv,1.1253922e-05
64,tension_ALL_20200703094458659.csv,1.12352005e-05
65,tension_ALL_20200703094459661.csv,1.14025405e-05
66,tension_ALL_20200703094500672.csv,1.1280129e-05
67,tension_ALL_20200703094501661.csv,1.13063255e-05
68,tension_ALL_20200703094502669.csv,1.1321139e-05
69,tension_ALL_20200703094503669.csv,1.1170366e-05
70,tension_ALL_20200703094504660.csv,1.12792545e-05
71,tension_ALL_20200703094505670.csv,1.1275747e-05
72,tension_ALL_20200703094506673.csv,1.1257459e-05
73,tension_ALL_20200703094507663.csv,1.12185895e-05
74,tension_ALL_20200703094508661.csv,1.11543915e-05
75,tension_ALL_20200703094509660.csv,1.1254559e-05
76,tension_ALL_20200703094510659.csv,1.1153111e-05
77,tension_ALL_20200703094511659.csv,1.1187636e-05
78,tension_ALL_20200703094512661.csv,1.1188372e-05
79,tension_ALL_20200703094513661.csv,1.1208084e-05
80,tension_ALL_20200703094514675.csv,1.10445255e-05
81,tension_ALL_20200703094515660.csv,1.12200425e-05
82,tension_ALL_20200703094516659.csv,1.1251458e-05
83,tension_ALL_20200703094517665.csv,1.12337005e-05
84,tension_ALL_20200703094518659.csv,1.11759975e-05
85,tension_ALL_20200703094519659.csv,1.1227435e-05
86,tension_ALL_20200703094520666.csv,1.11809525e-05
87,tension_ALL_20200703094521674.csv,1.1096669e-05
88,tension_ALL_20200703094522660.csv,1.10781795e-05
89,tension_ALL_20200703094523660.csv,1.1271814e-05
90,tension_ALL_20200703094524660.csv,1.1113106e-05
91,tension_ALL_20200703094525659.csv,1.11474705e-05
92,tension_ALL_20200703094526667.csv,1.12636885e-05
93,tension_ALL_20200703094527677.csv,1.1246106e-05
94,tension_ALL_20200703094528669.csv,1.11923545e-05
95,tension_ALL_20200703094529664.csv,1.11878155e-05
96,tension_ALL_20200703094530659.csv,1.12107995e-05
97,tension_ALL_20200703094531658.csv,1.11128275e-05
98,tension_ALL_20200703094532671.csv,1.1139942e-05
