,Filename,Absolute_Injected_Charges
0,tension_ALL_20200630101320278.csv,1.10015019e-05
1,tension_ALL_20200630101321282.csv,1.09998495e-05
2,tension_ALL_20200630101322278.csv,1.10125116e-05
3,tension_ALL_20200630101323279.csv,1.10922204e-05
4,tension_ALL_20200630101324279.csv,1.10291196e-05
5,tension_ALL_20200630101325279.csv,1.10510034e-05
6,tension_ALL_20200630101326283.csv,1.1013222e-05
7,tension_ALL_20200630101327283.csv,1.1011515e-05
8,tension_ALL_20200630101328277.csv,1.104927e-05
9,tension_ALL_20200630101329291.csv,1.09889655e-05
10,tension_ALL_20200630101330278.csv,1.09675257e-05
11,tension_ALL_20200630101331280.csv,1.09654065e-05
12,tension_ALL_20200630101332278.csv,1.10413203e-05
13,tension_ALL_20200630101333289.csv,1.10088363e-05
14,tension_ALL_20200630101334293.csv,1.09632249e-05
15,tension_ALL_20200630101335277.csv,1.10235612e-05
16,tension_ALL_20200630101336287.csv,1.09698756e-05
17,tension_ALL_20200630101337283.csv,1.09756962e-05
18,tension_ALL_20200630101338279.csv,1.10055414e-05
19,tension_ALL_20200630101339277.csv,1.09443972e-05
20,tension_ALL_20200630101340284.csv,1.10024169e-05
21,tension_ALL_20200630101341277.csv,1.09945134e-05
22,tension_ALL_20200630101342278.csv,1.098039e-05
23,tension_ALL_20200630101343278.csv,1.09685289e-05
24,tension_ALL_20200630101344278.csv,1.0957161e-05
25,tension_ALL_20200630101345281.csv,1.09944393e-05
26,tension_ALL_20200630101346291.csv,1.09885107e-05
27,tension_ALL_20200630101347281.csv,1.09523106e-05
28,tension_ALL_20200630101348280.csv,1.09386066e-05
29,tension_ALL_20200630101349280.csv,1.09407564e-05
30,tension_ALL_20200630101350278.csv,1.09379109e-05
31,tension_ALL_20200630101351283.csv,1.08574629e-05
32,tension_ALL_20200630101352278.csv,1.10305278e-05
33,tension_ALL_20200630101353279.csv,1.08530799e-05
34,tension_ALL_20200630101354278.csv,1.08558423e-05
35,tension_ALL_20200630101355280.csv,1.09844823e-05
36,tension_ALL_20200630101356283.csv,1.09620237e-05
37,tension_ALL_20200630101357286.csv,1.09189311e-05
38,tension_ALL_20200630101358278.csv,1.09307604e-05
39,tension_ALL_20200630101359283.csv,1.0950288e-05
40,tension_ALL_20200630101400285.csv,1.09214667e-05
41,tension_ALL_20200630101401283.csv,1.08823263e-05
42,tension_ALL_20200630101402278.csv,1.09510128e-05
43,tension_ALL_20200630101403288.csv,1.09863249e-05
44,tension_ALL_20200630101404278.csv,1.09996011e-05
45,tension_ALL_20200630101405278.csv,1.09823868e-05
46,tension_ALL_20200630101406286.csv,1.09374924e-05
47,tension_ALL_20200630101407294.csv,1.10146815e-05
48,tension_ALL_20200630101408278.csv,1.09141311e-05
49,tension_ALL_20200630101409283.csv,1.09955964e-05
50,tension_ALL_20200630101410291.csv,1.09590174e-05
51,tension_ALL_20200630101411279.csv,1.0994421e-05
52,tension_ALL_20200630101412278.csv,1.09346259e-05
