,Filename,Plateau
0,c_ALL_20210608161016351.csv,nan
1,c_ALL_20210608161016838.csv,nan
2,c_ALL_20210608161017334.csv,nan
3,c_ALL_20210608161017845.csv,nan
4,c_ALL_20210608161018337.csv,nan
5,c_ALL_20210608161018836.csv,nan
6,c_ALL_20210608161019335.csv,nan
7,c_ALL_20210608161019838.csv,nan
8,c_ALL_20210608161020338.csv,nan
9,c_ALL_20210608161020836.csv,nan
10,c_ALL_20210608161021341.csv,nan
11,c_ALL_20210608161021834.csv,nan
12,c_ALL_20210608161022337.csv,nan
13,c_ALL_20210608161022838.csv,nan
14,c_ALL_20210608161023342.csv,nan
15,c_ALL_20210608161023834.csv,nan
16,c_ALL_20210608161024335.csv,nan
17,c_ALL_20210608161024834.csv,nan
18,c_ALL_20210608161025336.csv,nan
19,c_ALL_20210608161025834.csv,nan
20,c_ALL_20210608161026351.csv,nan
21,c_ALL_20210608161026845.csv,nan
22,c_ALL_20210608161027354.csv,nan
23,c_ALL_20210608161027836.csv,nan
24,c_ALL_20210608161028334.csv,nan
25,c_ALL_20210608161028834.csv,nan
26,c_ALL_20210608161029334.csv,nan
27,c_ALL_20210608161029834.csv,nan
28,c_ALL_20210608161030337.csv,nan
29,c_ALL_20210608161030834.csv,nan
30,c_ALL_20210608161031350.csv,nan
31,c_ALL_20210608161031845.csv,nan
32,c_ALL_20210608161032337.csv,nan
33,c_ALL_20210608161032834.csv,nan
34,c_ALL_20210608161033335.csv,nan
35,c_ALL_20210608161033835.csv,nan
36,c_ALL_20210608161034345.csv,nan
37,c_ALL_20210608161034841.csv,nan
38,c_ALL_20210608161035333.csv,nan
39,c_ALL_20210608161035835.csv,nan
40,c_ALL_20210608161036338.csv,nan
41,c_ALL_20210608161036840.csv,nan
42,c_ALL_20210608161037336.csv,nan
43,c_ALL_20210608161037843.csv,nan
44,c_ALL_20210608161038344.csv,nan
45,c_ALL_20210608161038846.csv,nan
46,c_ALL_20210608161039343.csv,nan
47,c_ALL_20210608161039834.csv,nan
48,c_ALL_20210608161040357.csv,nan
49,c_ALL_20210608161040843.csv,nan
50,c_ALL_20210608161041335.csv,nan
51,c_ALL_20210608161041834.csv,nan
52,c_ALL_20210608161042334.csv,nan
53,c_ALL_20210608161042834.csv,nan
54,c_ALL_20210608161043335.csv,nan
55,c_ALL_20210608161043834.csv,nan
56,c_ALL_20210608161044334.csv,nan
57,c_ALL_20210608161044834.csv,nan
58,c_ALL_20210608161045344.csv,nan
59,c_ALL_20210608161045834.csv,nan
60,c_ALL_20210608161046337.csv,nan
61,c_ALL_20210608161046839.csv,nan
62,c_ALL_20210608161047341.csv,nan
63,c_ALL_20210608161047838.csv,nan
64,c_ALL_20210608161048338.csv,nan
65,c_ALL_20210608161048834.csv,nan
66,c_ALL_20210608161049335.csv,nan
67,c_ALL_20210608161049839.csv,nan
68,c_ALL_20210608161050345.csv,nan
69,c_ALL_20210608161050844.csv,nan
70,c_ALL_20210608161051351.csv,nan
71,c_ALL_20210608161051844.csv,nan
72,c_ALL_20210608161052334.csv,nan
73,c_ALL_20210608161052837.csv,nan
74,c_ALL_20210608161053335.csv,nan
75,c_ALL_20210608161053834.csv,nan
76,c_ALL_20210608161054340.csv,nan
77,c_ALL_20210608161054834.csv,nan
78,c_ALL_20210608161055335.csv,nan
79,c_ALL_20210608161055834.csv,nan
80,c_ALL_20210608161056335.csv,nan
81,c_ALL_20210608161056834.csv,nan
