,Filename,Voltage
0,c_ALL_20210607125737934.csv,-15548.625
1,c_ALL_20210607125738422.csv,nan
2,c_ALL_20210607125738921.csv,nan
3,c_ALL_20210607125739445.csv,nan
4,c_ALL_20210607125739936.csv,nan
5,c_ALL_20210607125740425.csv,nan
6,c_ALL_20210607125740934.csv,nan
7,c_ALL_20210607125741420.csv,nan
8,c_ALL_20210607125741929.csv,nan
9,c_ALL_20210607125742424.csv,nan
10,c_ALL_20210607125742922.csv,nan
11,c_ALL_20210607125743420.csv,nan
12,c_ALL_20210607125743930.csv,nan
13,c_ALL_20210607125744429.csv,nan
14,c_ALL_20210607125744926.csv,nan
15,c_ALL_20210607125745419.csv,nan
16,c_ALL_20210607125745930.csv,nan
17,c_ALL_20210607125746420.csv,nan
18,c_ALL_20210607125746927.csv,nan
19,c_ALL_20210607125747429.csv,nan
20,c_ALL_20210607125747928.csv,nan
21,c_ALL_20210607125748432.csv,nan
22,c_ALL_20210607125748922.csv,nan
23,c_ALL_20210607125749431.csv,nan
24,c_ALL_20210607125749927.csv,nan
25,c_ALL_20210607125750424.csv,nan
26,c_ALL_20210607125750921.csv,nan
27,c_ALL_20210607125751423.csv,nan
28,c_ALL_20210607125751921.csv,nan
29,c_ALL_20210607125752435.csv,nan
30,c_ALL_20210607125752933.csv,nan
31,c_ALL_20210607125753419.csv,nan
32,c_ALL_20210607125753929.csv,nan
33,c_ALL_20210607125754420.csv,nan
34,c_ALL_20210607125754921.csv,nan
35,c_ALL_20210607125755421.csv,nan
36,c_ALL_20210607125755927.csv,nan
37,c_ALL_20210607125756420.csv,nan
38,c_ALL_20210607125756921.csv,nan
39,c_ALL_20210607125757431.csv,nan
40,c_ALL_20210607125757927.csv,nan
41,c_ALL_20210607125758425.csv,nan
42,c_ALL_20210607125758928.csv,nan
43,c_ALL_20210607125759420.csv,nan
44,c_ALL_20210607125759921.csv,nan
45,c_ALL_20210607125800420.csv,nan
46,c_ALL_20210607125800921.csv,nan
47,c_ALL_20210607125801425.csv,nan
48,c_ALL_20210607125801925.csv,nan
49,c_ALL_20210607125802428.csv,nan
50,c_ALL_20210607125802921.csv,nan
51,c_ALL_20210607125803431.csv,nan
52,c_ALL_20210607125803924.csv,nan
53,c_ALL_20210607125804424.csv,nan
54,c_ALL_20210607125804921.csv,nan
55,c_ALL_20210607125805426.csv,nan
56,c_ALL_20210607125805921.csv,nan
57,c_ALL_20210607125806422.csv,nan
58,c_ALL_20210607125806921.csv,nan
59,c_ALL_20210607125807420.csv,nan
60,c_ALL_20210607125807921.csv,nan
61,c_ALL_20210607125808425.csv,nan
62,c_ALL_20210607125808921.csv,nan
63,c_ALL_20210607125809420.csv,nan
64,c_ALL_20210607125809921.csv,nan
65,c_ALL_20210607125810419.csv,nan
66,c_ALL_20210607125810921.csv,nan
67,c_ALL_20210607125811420.csv,nan
68,c_ALL_20210607125811952.csv,nan
69,c_ALL_20210607125812420.csv,nan
70,c_ALL_20210607125812921.csv,nan
71,c_ALL_20210607125813431.csv,nan
72,c_ALL_20210607125813934.csv,nan
73,c_ALL_20210607125814429.csv,nan
74,c_ALL_20210607125814921.csv,nan
75,c_ALL_20210607125815420.csv,nan
76,c_ALL_20210607125815921.csv,nan
77,c_ALL_20210607125816423.csv,nan
78,c_ALL_20210607125816921.csv,nan
79,c_ALL_20210607125817430.csv,nan
80,c_ALL_20210607125817936.csv,nan
81,c_ALL_20210607125818423.csv,nan
82,c_ALL_20210607125818922.csv,nan
83,c_ALL_20210607125819428.csv,nan
84,c_ALL_20210607125819921.csv,nan
85,c_ALL_20210607125820422.csv,nan
86,c_ALL_20210607125820936.csv,nan
87,c_ALL_20210607125821427.csv,nan
88,c_ALL_20210607125821927.csv,nan
89,c_ALL_20210607125822423.csv,nan
90,c_ALL_20210607125822936.csv,nan
91,c_ALL_20210607125823420.csv,nan
92,c_ALL_20210607125823926.csv,nan
93,c_ALL_20210607125824430.csv,nan
94,c_ALL_20210607125824926.csv,nan
95,c_ALL_20210607125825420.csv,nan
96,c_ALL_20210607125825928.csv,nan
97,c_ALL_20210607125826430.csv,nan
98,c_ALL_20210607125826921.csv,nan
99,c_ALL_20210607125827430.csv,nan
100,c_ALL_20210607125827926.csv,nan
101,c_ALL_20210607125828420.csv,nan
102,c_ALL_20210607125828921.csv,nan
103,c_ALL_20210607125829427.csv,nan
104,c_ALL_20210607125829936.csv,nan
105,c_ALL_20210607125830432.csv,nan
106,c_ALL_20210607125830926.csv,nan
107,c_ALL_20210607125831427.csv,nan
108,c_ALL_20210607125831927.csv,nan
109,c_ALL_20210607125832429.csv,nan
110,c_ALL_20210607125832921.csv,nan
111,c_ALL_20210607125833420.csv,nan
112,c_ALL_20210607125833934.csv,nan
113,c_ALL_20210607125834419.csv,nan
114,c_ALL_20210607125834926.csv,nan
115,c_ALL_20210607125835424.csv,nan
116,c_ALL_20210607125835936.csv,nan
117,c_ALL_20210607125836427.csv,nan
118,c_ALL_20210607125836921.csv,nan
119,c_ALL_20210607125837419.csv,nan
120,c_ALL_20210607125837930.csv,nan
121,c_ALL_20210607125838422.csv,nan
122,c_ALL_20210607125838921.csv,nan
123,c_ALL_20210607125839426.csv,nan
124,c_ALL_20210607125839921.csv,nan
125,c_ALL_20210607125840427.csv,nan
126,c_ALL_20210607125840921.csv,nan
127,c_ALL_20210607125841420.csv,nan
128,c_ALL_20210607125841921.csv,nan
129,c_ALL_20210607125842431.csv,nan
130,c_ALL_20210607125842926.csv,nan
131,c_ALL_20210607125843421.csv,nan
132,c_ALL_20210607125843926.csv,nan
133,c_ALL_20210607125844426.csv,nan
134,c_ALL_20210607125844927.csv,nan
135,c_ALL_20210607125845427.csv,nan
136,c_ALL_20210607125845921.csv,nan
137,c_ALL_20210607125846420.csv,nan
138,c_ALL_20210607125846927.csv,nan
139,c_ALL_20210607125847422.csv,nan
140,c_ALL_20210607125847931.csv,nan
141,c_ALL_20210607125848420.csv,nan
142,c_ALL_20210607125848933.csv,nan
143,c_ALL_20210607125849425.csv,nan
144,c_ALL_20210607125849921.csv,nan
145,c_ALL_20210607125850420.csv,nan
146,c_ALL_20210607125850926.csv,nan
147,c_ALL_20210607125851423.csv,nan
148,c_ALL_20210607125851921.csv,nan
149,c_ALL_20210607125852431.csv,nan
150,c_ALL_20210607125852927.csv,nan
