,Filename,Injected_Charges
0,tension_ALL_20200703125035197.csv,1.06682495e-05
1,tension_ALL_20200703125036170.csv,1.0779417e-05
2,tension_ALL_20200703125037174.csv,1.0836903e-05
3,tension_ALL_20200703125038183.csv,1.08437555e-05
4,tension_ALL_20200703125039182.csv,1.06516935e-05
5,tension_ALL_20200703125040170.csv,1.09833085e-05
6,tension_ALL_20200703125041170.csv,1.0686551e-05
7,tension_ALL_20200703125042169.csv,1.0584183e-05
8,tension_ALL_20200703125043169.csv,1.07429235e-05
9,tension_ALL_20200703125044172.csv,1.0673786e-05
10,tension_ALL_20200703125045170.csv,1.06206385e-05
11,tension_ALL_20200703125046170.csv,1.07551665e-05
12,tension_ALL_20200703125047170.csv,1.069129e-05
13,tension_ALL_20200703125048170.csv,1.09019165e-05
14,tension_ALL_20200703125049170.csv,1.0863399e-05
15,tension_ALL_20200703125050169.csv,1.0783065e-05
16,tension_ALL_20200703125051170.csv,1.07499635e-05
17,tension_ALL_20200703125052169.csv,1.0704678e-05
18,tension_ALL_20200703125053170.csv,1.065588e-05
19,tension_ALL_20200703125054170.csv,1.0617529e-05
20,tension_ALL_20200703125055170.csv,1.07762545e-05
21,tension_ALL_20200703125056171.csv,1.05931695e-05
22,tension_ALL_20200703125057170.csv,1.07023985e-05
23,tension_ALL_20200703125058169.csv,1.0773806e-05
24,tension_ALL_20200703125059169.csv,1.0676067e-05
25,tension_ALL_20200703125100170.csv,1.0716247e-05
26,tension_ALL_20200703125101170.csv,1.10597655e-05
27,tension_ALL_20200703125102169.csv,1.06096185e-05
28,tension_ALL_20200703125103169.csv,1.07267125e-05
29,tension_ALL_20200703125104169.csv,1.0678337e-05
30,tension_ALL_20200703125105169.csv,1.0714857e-05
31,tension_ALL_20200703125106170.csv,1.06836505e-05
32,tension_ALL_20200703125107169.csv,1.08156525e-05
33,tension_ALL_20200703125108169.csv,1.0717054e-05
34,tension_ALL_20200703125109169.csv,1.06118245e-05
35,tension_ALL_20200703125110170.csv,1.06760745e-05
36,tension_ALL_20200703125111170.csv,1.0504323e-05
37,tension_ALL_20200703125112170.csv,1.0686142e-05
38,tension_ALL_20200703125113170.csv,1.07671235e-05
39,tension_ALL_20200703125114170.csv,1.07867225e-05
40,tension_ALL_20200703125115170.csv,1.052006e-05
41,tension_ALL_20200703125116179.csv,1.05806645e-05
42,tension_ALL_20200703125117170.csv,1.0680215e-05
43,tension_ALL_20200703125118170.csv,1.0684477e-05
44,tension_ALL_20200703125119170.csv,1.03968595e-05
45,tension_ALL_20200703125120171.csv,1.03702045e-05
46,tension_ALL_20200703125121170.csv,1.06682455e-05
47,tension_ALL_20200703125122170.csv,1.0729588e-05
48,tension_ALL_20200703125123170.csv,1.07408655e-05
49,tension_ALL_20200703125124170.csv,1.08056365e-05
