,Filename,Injected_Charges
0,tension_ALL_20200821093617060.csv,2.0873331e-06
1,tension_ALL_20200821093618052.csv,2.1609081e-06
2,tension_ALL_20200821093619043.csv,2.0613633e-06
3,tension_ALL_20200821093620052.csv,2.0748e-06
4,tension_ALL_20200821093621046.csv,2.0921541e-06
5,tension_ALL_20200821093622054.csv,2.0573259e-06
6,tension_ALL_20200821093623041.csv,2.0007378e-06
7,tension_ALL_20200821093624047.csv,2.0985561e-06
8,tension_ALL_20200821093625046.csv,2.2072122e-06
9,tension_ALL_20200821093626054.csv,2.0275167e-06
10,tension_ALL_20200821093627051.csv,2.0508798e-06
11,tension_ALL_20200821093628047.csv,2.0587764e-06
12,tension_ALL_20200821093629042.csv,2.0421966e-06
13,tension_ALL_20200821093630053.csv,2.0487942e-06
14,tension_ALL_20200821093631048.csv,1.9336335e-06
15,tension_ALL_20200821093632053.csv,2.0578563e-06
16,tension_ALL_20200821093633054.csv,1.9814265e-06
17,tension_ALL_20200821093634049.csv,2.0543286e-06
18,tension_ALL_20200821093635049.csv,2.0530167e-06
19,tension_ALL_20200821093636054.csv,2.0886585e-06
20,tension_ALL_20200821093637042.csv,2.0751027e-06
21,tension_ALL_20200821093638054.csv,2.0198007e-06
22,tension_ALL_20200821093639041.csv,2.0197302e-06
23,tension_ALL_20200821093640046.csv,2.018883e-06
24,tension_ALL_20200821093641057.csv,1.9783686e-06
25,tension_ALL_20200821093642053.csv,2.0508747e-06
26,tension_ALL_20200821093643041.csv,2.0650887e-06
27,tension_ALL_20200821093644053.csv,1.9896495e-06
28,tension_ALL_20200821093645049.csv,2.1346884e-06
29,tension_ALL_20200821093646044.csv,2.0248407e-06
30,tension_ALL_20200821093647043.csv,2.0714682e-06
31,tension_ALL_20200821093648052.csv,2.0292117e-06
32,tension_ALL_20200821093649053.csv,2.1017274e-06
33,tension_ALL_20200821093650045.csv,2.0868504e-06
34,tension_ALL_20200821093651052.csv,1.9225452e-06
35,tension_ALL_20200821093652046.csv,2.028798e-06
36,tension_ALL_20200821093653041.csv,1.9151469e-06
37,tension_ALL_20200821093654041.csv,2.024319e-06
38,tension_ALL_20200821093655049.csv,1.9906581e-06
39,tension_ALL_20200821093656057.csv,2.0724411e-06
40,tension_ALL_20200821093657046.csv,2.0012877e-06
41,tension_ALL_20200821093658042.csv,1.8781353e-06
42,tension_ALL_20200821093659049.csv,2.0595753e-06
43,tension_ALL_20200821093700047.csv,1.9863516e-06
44,tension_ALL_20200821093701055.csv,2.0122056e-06
45,tension_ALL_20200821093702055.csv,1.9907862e-06
46,tension_ALL_20200821093703046.csv,1.973523e-06
47,tension_ALL_20200821093704047.csv,1.9704396e-06
48,tension_ALL_20200821093705041.csv,1.9705251e-06
49,tension_ALL_20200821093706058.csv,1.9435908e-06
50,tension_ALL_20200821093707044.csv,2.0658549e-06
51,tension_ALL_20200821093708055.csv,1.9441044e-06
52,tension_ALL_20200821093709053.csv,1.9698141e-06
53,tension_ALL_20200821093710054.csv,2.0283945e-06
54,tension_ALL_20200821093711042.csv,1.9417014e-06
55,tension_ALL_20200821093712044.csv,1.8713835e-06
