,Filename,Injected_Charges
0,tension_ALL_20200703094354685.csv,1.08167195e-05
1,tension_ALL_20200703094355670.csv,1.10689725e-05
2,tension_ALL_20200703094356659.csv,1.0887733e-05
3,tension_ALL_20200703094357658.csv,1.0913284e-05
4,tension_ALL_20200703094358659.csv,1.1022161e-05
5,tension_ALL_20200703094359659.csv,1.09814185e-05
6,tension_ALL_20200703094400658.csv,1.08938855e-05
7,tension_ALL_20200703094401665.csv,1.0864171e-05
8,tension_ALL_20200703094402661.csv,1.0862504e-05
9,tension_ALL_20200703094403664.csv,1.09215825e-05
10,tension_ALL_20200703094404671.csv,1.0905086e-05
11,tension_ALL_20200703094405666.csv,1.1014685e-05
12,tension_ALL_20200703094406659.csv,1.1010642e-05
13,tension_ALL_20200703094407661.csv,1.0921899e-05
14,tension_ALL_20200703094408658.csv,1.0856902e-05
15,tension_ALL_20200703094409659.csv,1.09335135e-05
16,tension_ALL_20200703094410665.csv,1.0908347e-05
17,tension_ALL_20200703094411658.csv,1.0755954e-05
18,tension_ALL_20200703094412658.csv,1.0796292e-05
19,tension_ALL_20200703094413661.csv,1.0845733e-05
20,tension_ALL_20200703094414673.csv,1.0854202e-05
21,tension_ALL_20200703094415669.csv,1.07782245e-05
22,tension_ALL_20200703094416669.csv,1.0812673e-05
23,tension_ALL_20200703094417668.csv,1.0949304e-05
24,tension_ALL_20200703094418660.csv,1.0975439e-05
25,tension_ALL_20200703094419663.csv,1.09249955e-05
26,tension_ALL_20200703094420666.csv,1.091222e-05
27,tension_ALL_20200703094421668.csv,1.07771745e-05
28,tension_ALL_20200703094422671.csv,1.05988655e-05
29,tension_ALL_20200703094423669.csv,1.0961936e-05
30,tension_ALL_20200703094424667.csv,1.0886784e-05
31,tension_ALL_20200703094425661.csv,1.08164885e-05
32,tension_ALL_20200703094426663.csv,1.07973985e-05
33,tension_ALL_20200703094427658.csv,1.0891323e-05
34,tension_ALL_20200703094428673.csv,1.0731555e-05
35,tension_ALL_20200703094429667.csv,1.07216825e-05
36,tension_ALL_20200703094430658.csv,1.07812135e-05
37,tension_ALL_20200703094431659.csv,1.0793133e-05
38,tension_ALL_20200703094432660.csv,1.0829983e-05
39,tension_ALL_20200703094433658.csv,1.06851105e-05
40,tension_ALL_20200703094434671.csv,1.07565955e-05
41,tension_ALL_20200703094435659.csv,1.0785629e-05
42,tension_ALL_20200703094436670.csv,1.06624425e-05
43,tension_ALL_20200703094437660.csv,1.0907634e-05
44,tension_ALL_20200703094438673.csv,1.0807854e-05
45,tension_ALL_20200703094439672.csv,1.0874155e-05
46,tension_ALL_20200703094440658.csv,1.06648645e-05
47,tension_ALL_20200703094441660.csv,1.07278245e-05
48,tension_ALL_20200703094442660.csv,1.0697553e-05
49,tension_ALL_20200703094443658.csv,1.07061005e-05
50,tension_ALL_20200703094444659.csv,1.06989625e-05
51,tension_ALL_20200703094445664.csv,1.06178535e-05
52,tension_ALL_20200703094446659.csv,1.06527475e-05
53,tension_ALL_20200703094447659.csv,1.07086805e-05
54,tension_ALL_20200703094448660.csv,1.06742045e-05
55,tension_ALL_20200703094449659.csv,1.05808e-05
56,tension_ALL_20200703094450674.csv,1.0692051e-05
57,tension_ALL_20200703094451672.csv,1.0664338e-05
58,tension_ALL_20200703094452658.csv,1.07247835e-05
59,tension_ALL_20200703094453658.csv,1.09593575e-05
60,tension_ALL_20200703094454672.csv,1.08339425e-05
61,tension_ALL_20200703094455659.csv,1.08037715e-05
62,tension_ALL_20200703094456659.csv,1.07492815e-05
63,tension_ALL_20200703094457658.csv,1.0710676e-05
64,tension_ALL_20200703094458659.csv,1.06743785e-05
65,tension_ALL_20200703094459661.csv,1.09513805e-05
