,Filename,ReInjected_Charges
0,c_ALL_20210120111026627.csv,9.3621e-08
1,c_ALL_20210120111059508.csv,1.093495e-07
2,c_ALL_20210120111059897.csv,5.9795e-08
3,c_ALL_20210120111100303.csv,1.5149425e-07
4,c_ALL_20210120111102307.csv,1.586855e-07
5,c_ALL_20210120111102695.csv,1.64334e-07
6,c_ALL_20210120111103895.csv,9.49415e-08
7,c_ALL_20210120111105898.csv,1.854585e-07
8,c_ALL_20210120111106299.csv,1.751425e-07
9,c_ALL_20210120111107904.csv,1.75096e-07
10,c_ALL_20210120111109095.csv,1.545585e-07
11,c_ALL_20210120111110295.csv,1.72255e-07
12,c_ALL_20210120111112308.csv,1.58474e-07
13,c_ALL_20210120111113496.csv,1.48426e-07
14,c_ALL_20210120111113896.csv,1.77344e-07
15,c_ALL_20210120111115496.csv,1.58695e-07
16,c_ALL_20210120111116695.csv,1.63386e-07
17,c_ALL_20210120111117101.csv,1.695625e-07
18,c_ALL_20210120111117497.csv,1.385405e-07
19,c_ALL_20210120111119895.csv,1.46215e-07
20,c_ALL_20210120111121108.csv,1.520705e-07
21,c_ALL_20210120111121500.csv,8.73405e-08
22,c_ALL_20210120111121895.csv,1.53118e-07
23,c_ALL_20210120111123095.csv,6.9919e-08
24,c_ALL_20210120111125095.csv,1.384185e-07
25,c_ALL_20210120111126295.csv,8.3185e-08
26,c_ALL_20210120111127895.csv,1.679115e-07
27,c_ALL_20210120111129497.csv,1.5645925e-07
28,c_ALL_20210120111129896.csv,1.75654e-07
29,c_ALL_20210120111130695.csv,1.59219e-07
30,c_ALL_20210120111131496.csv,1.39574e-07
31,c_ALL_20210120111132299.csv,8.44915e-08
32,c_ALL_20210120111133895.csv,1.596e-07
33,c_ALL_20210120111134695.csv,8.08225e-08
34,c_ALL_20210120111135895.csv,7.60685e-08
35,c_ALL_20210120111138304.csv,1.234155e-07
36,c_ALL_20210120111138701.csv,1.7621475e-07
37,c_ALL_20210120111139099.csv,9.8924e-08
38,c_ALL_20210120111139898.csv,1.255625e-07
39,c_ALL_20210120111140695.csv,1.5706375e-07
40,c_ALL_20210120111141096.csv,1.59096e-07
41,c_ALL_20210120111141901.csv,1.73291e-07
42,c_ALL_20210120111143496.csv,1.649765e-07
43,c_ALL_20210120111143896.csv,1.39521e-07
44,c_ALL_20210120111144698.csv,2.23625e-07
45,c_ALL_20210120111145096.csv,1.659085e-07
46,c_ALL_20210120111145896.csv,7.2412e-08
47,c_ALL_20210120111146699.csv,1.44494e-07
48,c_ALL_20210120111147095.csv,7.1445e-08
49,c_ALL_20210120111149096.csv,1.383795e-07
50,c_ALL_20210120111149495.csv,1.323635e-07
51,c_ALL_20210120111149895.csv,1.6644375e-07
52,c_ALL_20210120111150708.csv,1.493055e-07
53,c_ALL_20210120111151895.csv,2.14586e-07
54,c_ALL_20210120111152704.csv,2.413265e-07
55,c_ALL_20210120111153496.csv,1.66086e-07
56,c_ALL_20210120111153895.csv,7.43055e-08
57,c_ALL_20210120111154695.csv,1.46287e-07
58,c_ALL_20210120111155495.csv,1.582025e-07
59,c_ALL_20210120111155895.csv,1.512435e-07
60,c_ALL_20210120111157905.csv,1.39139e-07
61,c_ALL_20210120111158295.csv,1.4996e-07
62,c_ALL_20210120111159500.csv,1.70668e-07
63,c_ALL_20210120111159895.csv,1.380935e-07
64,c_ALL_20210120111201896.csv,1.713455e-07
65,c_ALL_20210120111202295.csv,1.577035e-07
66,c_ALL_20210120111205095.csv,1.7175925e-07
67,c_ALL_20210120111205896.csv,1.58638e-07
68,c_ALL_20210120111206296.csv,1.54461e-07
69,c_ALL_20210120111207500.csv,1.7071975e-07
70,c_ALL_20210120111209496.csv,7.4312e-08
71,c_ALL_20210120111209896.csv,1.22116e-07
72,c_ALL_20210120111211098.csv,1.70442e-07
73,c_ALL_20210120111211505.csv,1.309245e-07
74,c_ALL_20210120111212296.csv,1.601605e-07
75,c_ALL_20210120111212700.csv,1.558845e-07
76,c_ALL_20210120111213096.csv,1.3551675e-07
77,c_ALL_20210120111214297.csv,1.987435e-07
78,c_ALL_20210120111214696.csv,1.47546e-07
79,c_ALL_20210120111215095.csv,1.628395e-07
80,c_ALL_20210120111215495.csv,1.424875e-07
81,c_ALL_20210120111217496.csv,1.49075e-07
82,c_ALL_20210120111219506.csv,1.32984e-07
83,c_ALL_20210120111221098.csv,1.43623e-07
84,c_ALL_20210120111221899.csv,1.23925e-07
85,c_ALL_20210120111222296.csv,1.402185e-07
86,c_ALL_20210120111223101.csv,1.39603e-07
87,c_ALL_20210120111224296.csv,1.744895e-07
88,c_ALL_20210120111225096.csv,1.483985e-07
89,c_ALL_20210120111226296.csv,1.564875e-07
90,c_ALL_20210120111227095.csv,1.35993e-07
91,c_ALL_20210120111227510.csv,1.520145e-07
92,c_ALL_20210120111228307.csv,1.5793925e-07
93,c_ALL_20210120111228698.csv,1.658605e-07
94,c_ALL_20210120111229101.csv,7.3352e-08
95,c_ALL_20210120111230299.csv,1.58241e-07
96,c_ALL_20210120111230699.csv,1.62851e-07
97,c_ALL_20210120111231096.csv,1.558405e-07
98,c_ALL_20210120111231895.csv,1.325235e-07
99,c_ALL_20210120111232695.csv,2.33794e-07
100,c_ALL_20210120111233895.csv,1.310425e-07
101,c_ALL_20210120111235099.csv,1.6417425e-07
102,c_ALL_20210120111235496.csv,1.465485e-07
103,c_ALL_20210120111235895.csv,1.72256e-07
104,c_ALL_20210120111236296.csv,1.6579075e-07
105,c_ALL_20210120111236699.csv,2.332995e-07
106,c_ALL_20210120111237896.csv,1.419765e-07
107,c_ALL_20210120111238295.csv,1.174735e-07
108,c_ALL_20210120111240696.csv,1.24971e-07
109,c_ALL_20210120111241096.csv,2.1011e-07
110,c_ALL_20210120111241496.csv,1.63521e-07
111,c_ALL_20210120111241896.csv,2.160045e-07
112,c_ALL_20210120111242299.csv,1.530095e-07
113,c_ALL_20210120111243095.csv,1.50285e-07
114,c_ALL_20210120111243898.csv,1.348335e-07
115,c_ALL_20210120111245098.csv,1.804985e-07
116,c_ALL_20210120111245496.csv,1.18277e-07
117,c_ALL_20210120111247098.csv,1.25017e-07
118,c_ALL_20210120111247496.csv,1.629695e-07
119,c_ALL_20210120111247898.csv,1.53309e-07
120,c_ALL_20210120111249096.csv,1.520475e-07
121,c_ALL_20210120111249495.csv,1.42073e-07
122,c_ALL_20210120111249904.csv,1.60419e-07
123,c_ALL_20210120111250296.csv,1.489705e-07
124,c_ALL_20210120111251096.csv,1.31687e-07
125,c_ALL_20210120111251498.csv,1.686455e-07
126,c_ALL_20210120111252708.csv,1.58969e-07
127,c_ALL_20210120111253498.csv,1.798525e-07
128,c_ALL_20210120111255110.csv,1.313395e-07
129,c_ALL_20210120111256301.csv,1.23099e-07
130,c_ALL_20210120111257098.csv,1.577735e-07
131,c_ALL_20210120111257501.csv,1.7548025e-07
132,c_ALL_20210120111258698.csv,1.7207425e-07
133,c_ALL_20210120111259496.csv,1.25097e-07
134,c_ALL_20210120111300305.csv,1.424255e-07
135,c_ALL_20210120111300696.csv,1.389805e-07
136,c_ALL_20210120111302295.csv,1.438115e-07
137,c_ALL_20210120111302704.csv,1.59211e-07
138,c_ALL_20210120111303508.csv,2.185905e-07
139,c_ALL_20210120111303896.csv,1.63395e-07
140,c_ALL_20210120111304296.csv,1.59924e-07
141,c_ALL_20210120111305096.csv,2.21565e-07
142,c_ALL_20210120111305497.csv,1.2001075e-07
143,c_ALL_20210120111306296.csv,2.07293e-07
144,c_ALL_20210120111307095.csv,1.87181e-07
145,c_ALL_20210120111307496.csv,2.338265e-07
146,c_ALL_20210120111308696.csv,1.38034e-07
147,c_ALL_20210120111309496.csv,1.735215e-07
148,c_ALL_20210120111309900.csv,1.220835e-07
149,c_ALL_20210120111311095.csv,1.61862e-07
150,c_ALL_20210120111313096.csv,1.51063e-07
151,c_ALL_20210120111314697.csv,1.535325e-07
152,c_ALL_20210120111315098.csv,2.04753e-07
153,c_ALL_20210120111315495.csv,1.39179e-07
154,c_ALL_20210120111316696.csv,1.63599e-07
155,c_ALL_20210120111317499.csv,1.425455e-07
156,c_ALL_20210120111317896.csv,1.312705e-07
157,c_ALL_20210120111318702.csv,1.49337e-07
158,c_ALL_20210120111319502.csv,1.529275e-07
159,c_ALL_20210120111320695.csv,2.067755e-07
160,c_ALL_20210120111322307.csv,1.96686e-07
161,c_ALL_20210120111323897.csv,1.83281e-07
162,c_ALL_20210120111324696.csv,1.427955e-07
163,c_ALL_20210120111325896.csv,2.304405e-07
164,c_ALL_20210120111326303.csv,1.32797e-07
165,c_ALL_20210120111328305.csv,1.561175e-07
166,c_ALL_20210120111329896.csv,2.042265e-07
167,c_ALL_20210120111330705.csv,1.216585e-07
168,c_ALL_20210120111331097.csv,1.3237125e-07
169,c_ALL_20210120111331899.csv,1.11347e-07
170,c_ALL_20210120111333096.csv,1.39397e-07
171,c_ALL_20210120111333900.csv,2.129835e-07
172,c_ALL_20210120111334702.csv,2.030335e-07
173,c_ALL_20210120111335506.csv,2.00285e-07
174,c_ALL_20210120111336296.csv,1.37201e-07
175,c_ALL_20210120111337896.csv,1.67072e-07
