,Filename,ReInjected_Charges
0,tension_ALL_20200703125035197.csv,2.37166e-07
1,tension_ALL_20200703125036170.csv,1.96359e-07
2,tension_ALL_20200703125037174.csv,1.8712e-07
3,tension_ALL_20200703125038183.csv,1.91473e-07
4,tension_ALL_20200703125039182.csv,2.36456e-07
5,tension_ALL_20200703125040170.csv,1.05338e-07
6,tension_ALL_20200703125041170.csv,2.20593e-07
7,tension_ALL_20200703125042169.csv,2.50298e-07
8,tension_ALL_20200703125043169.csv,2.24961e-07
9,tension_ALL_20200703125044172.csv,2.27564e-07
10,tension_ALL_20200703125045170.csv,2.22528e-07
11,tension_ALL_20200703125046170.csv,2.16799e-07
12,tension_ALL_20200703125047170.csv,2.28524e-07
13,tension_ALL_20200703125048170.csv,1.94918e-07
14,tension_ALL_20200703125049170.csv,1.92299e-07
15,tension_ALL_20200703125050169.csv,2.10428e-07
16,tension_ALL_20200703125051170.csv,2.12282e-07
17,tension_ALL_20200703125052169.csv,2.26082e-07
18,tension_ALL_20200703125053170.csv,2.26167e-07
19,tension_ALL_20200703125054170.csv,2.37183e-07
20,tension_ALL_20200703125055170.csv,2.07933e-07
21,tension_ALL_20200703125056171.csv,2.42047e-07
22,tension_ALL_20200703125057170.csv,2.32093e-07
23,tension_ALL_20200703125058169.csv,2.01587e-07
24,tension_ALL_20200703125059169.csv,2.36802e-07
25,tension_ALL_20200703125100170.csv,2.11287e-07
26,tension_ALL_20200703125101170.csv,4.0531e-08
27,tension_ALL_20200703125102169.csv,2.3701e-07
28,tension_ALL_20200703125103169.csv,2.1489e-07
29,tension_ALL_20200703125104169.csv,2.30986e-07
30,tension_ALL_20200703125105169.csv,2.10511e-07
31,tension_ALL_20200703125106170.csv,2.30192e-07
32,tension_ALL_20200703125107169.csv,2.08826e-07
33,tension_ALL_20200703125108169.csv,2.16609e-07
34,tension_ALL_20200703125109169.csv,2.41405e-07
35,tension_ALL_20200703125110170.csv,2.254175e-07
36,tension_ALL_20200703125111170.csv,2.61642e-07
37,tension_ALL_20200703125112170.csv,2.16086e-07
38,tension_ALL_20200703125113170.csv,2.13239e-07
39,tension_ALL_20200703125114170.csv,2.14097e-07
40,tension_ALL_20200703125115170.csv,2.55696e-07
41,tension_ALL_20200703125116179.csv,2.33417e-07
42,tension_ALL_20200703125117170.csv,2.36663e-07
43,tension_ALL_20200703125118170.csv,2.29296e-07
44,tension_ALL_20200703125119170.csv,2.74156e-07
45,tension_ALL_20200703125120171.csv,2.80092e-07
46,tension_ALL_20200703125121170.csv,2.33783e-07
47,tension_ALL_20200703125122170.csv,2.38046e-07
48,tension_ALL_20200703125123170.csv,2.24851e-07
49,tension_ALL_20200703125124170.csv,2.06128e-07
50,tension_ALL_20200703125125170.csv,2.75433e-07
51,tension_ALL_20200703125126170.csv,2.62777e-07
52,tension_ALL_20200703125127170.csv,2.53628e-07
53,tension_ALL_20200703125128170.csv,2.52206e-07
54,tension_ALL_20200703125129169.csv,2.25249e-07
55,tension_ALL_20200703125130170.csv,2.23771e-07
