,Filename,ReInjected_Charges
0,tension_ALL_20200821093617060.csv,-4.410852e-07
1,tension_ALL_20200821093618052.csv,-4.652448e-07
2,tension_ALL_20200821093619043.csv,-4.682352e-07
3,tension_ALL_20200821093620052.csv,-5.448612e-07
4,tension_ALL_20200821093621046.csv,-4.101204e-07
5,tension_ALL_20200821093622054.csv,-4.505838e-07
6,tension_ALL_20200821093623041.csv,-6.058584e-07
7,tension_ALL_20200821093624047.csv,-5.753802e-07
8,tension_ALL_20200821093625046.csv,-4.152636e-07
9,tension_ALL_20200821093626054.csv,-4.872594e-07
10,tension_ALL_20200821093627051.csv,-5.626236e-07
11,tension_ALL_20200821093628047.csv,-5.454396e-07
12,tension_ALL_20200821093629042.csv,-4.975272e-07
13,tension_ALL_20200821093630053.csv,-4.975926e-07
14,tension_ALL_20200821093631048.csv,-6.043938e-07
15,tension_ALL_20200821093632053.csv,-5.21607e-07
16,tension_ALL_20200821093633054.csv,-5.841072e-07
17,tension_ALL_20200821093634049.csv,-5.352576e-07
18,tension_ALL_20200821093635049.csv,-5.27073e-07
19,tension_ALL_20200821093636054.csv,-4.152456e-07
20,tension_ALL_20200821093637042.csv,-5.526726e-07
21,tension_ALL_20200821093638054.csv,-5.81652e-07
22,tension_ALL_20200821093639041.csv,-4.77627e-07
23,tension_ALL_20200821093640046.csv,-5.895744e-07
24,tension_ALL_20200821093641057.csv,-5.398614e-07
25,tension_ALL_20200821093642053.csv,-5.708844e-07
26,tension_ALL_20200821093643041.csv,-5.525616e-07
27,tension_ALL_20200821093644053.csv,-4.592694e-07
28,tension_ALL_20200821093645049.csv,-5.088318e-07
29,tension_ALL_20200821093646044.csv,-5.841294e-07
30,tension_ALL_20200821093647043.csv,-5.24568e-07
31,tension_ALL_20200821093648052.csv,-5.25873e-07
32,tension_ALL_20200821093649053.csv,-4.7046e-07
33,tension_ALL_20200821093650045.csv,-4.484424e-07
34,tension_ALL_20200821093651052.csv,-5.824176e-07
35,tension_ALL_20200821093652046.csv,-5.436582e-07
36,tension_ALL_20200821093653041.csv,-6.078288e-07
37,tension_ALL_20200821093654041.csv,-5.22771e-07
38,tension_ALL_20200821093655049.csv,-5.206944e-07
39,tension_ALL_20200821093656057.csv,-5.334246e-07
40,tension_ALL_20200821093657046.csv,-5.696202e-07
41,tension_ALL_20200821093658042.csv,-5.240766e-07
