,Filename,ReInjected_Charges
0,tension_ALL_20200821102133074.csv,-2.482416e-08
1,tension_ALL_20200821102134054.csv,-2.765524e-08
2,tension_ALL_20200821102136056.csv,-2.412128e-08
3,tension_ALL_20200821102137064.csv,-2.318792e-08
4,tension_ALL_20200821102139064.csv,-2.895432e-08
5,tension_ALL_20200821102140056.csv,-2.487388e-08
6,tension_ALL_20200821102141059.csv,-2.220888e-08
7,tension_ALL_20200821102142054.csv,-2.86856e-08
8,tension_ALL_20200821102143055.csv,-3.015696e-08
9,tension_ALL_20200821102144058.csv,-3.14468e-08
10,tension_ALL_20200821102145069.csv,-2.377352e-08
11,tension_ALL_20200821102146054.csv,-3.549896e-08
12,tension_ALL_20200821102147056.csv,-3.521432e-08
13,tension_ALL_20200821102148064.csv,-2.981548e-08
14,tension_ALL_20200821102149054.csv,-2.512968e-08
15,tension_ALL_20200821102150067.csv,-2.434856e-08
16,tension_ALL_20200821102151067.csv,-2.726608e-08
17,tension_ALL_20200821102152065.csv,-2.680964e-08
18,tension_ALL_20200821102153058.csv,-2.870268e-08
19,tension_ALL_20200821102155055.csv,-3.19648e-08
20,tension_ALL_20200821102156054.csv,-2.511816e-08
21,tension_ALL_20200821102157066.csv,-2.91412e-08
22,tension_ALL_20200821102158056.csv,-2.718392e-08
23,tension_ALL_20200821102159066.csv,-3.038344e-08
24,tension_ALL_20200821102200061.csv,-3.490408e-08
25,tension_ALL_20200821102201063.csv,-3.627344e-08
26,tension_ALL_20200821102202064.csv,-3.518436e-08
27,tension_ALL_20200821102203066.csv,-3.347888e-08
28,tension_ALL_20200821102204055.csv,-2.57172e-08
29,tension_ALL_20200821102205068.csv,-4.079564e-08
30,tension_ALL_20200821102206069.csv,-4.683936e-08
31,tension_ALL_20200821102207054.csv,-4.20898e-08
32,tension_ALL_20200821102208055.csv,-3.429496e-08
33,tension_ALL_20200821102209058.csv,-2.482752e-08
34,tension_ALL_20200821102210066.csv,-4.266344e-08
35,tension_ALL_20200821102211067.csv,-3.699052e-08
36,tension_ALL_20200821102212059.csv,-2.828656e-08
37,tension_ALL_20200821102213056.csv,-3.784576e-08
38,tension_ALL_20200821102214075.csv,-4.146384e-08
39,tension_ALL_20200821102215054.csv,-5.418224e-08
40,tension_ALL_20200821102216058.csv,-3.613144e-08
41,tension_ALL_20200821102217054.csv,-3.919472e-08
42,tension_ALL_20200821102218069.csv,-4.039296e-08
43,tension_ALL_20200821102219057.csv,-4.209364e-08
44,tension_ALL_20200821102220054.csv,-4.688192e-08
45,tension_ALL_20200821102221063.csv,-2.502864e-08
46,tension_ALL_20200821102222055.csv,-4.788016e-08
47,tension_ALL_20200821102223063.csv,-4.765072e-08
48,tension_ALL_20200821102225059.csv,-3.769336e-08
49,tension_ALL_20200821102226059.csv,-4.023728e-08
50,tension_ALL_20200821102227058.csv,-3.331776e-08
51,tension_ALL_20200821102228055.csv,-5.609016e-08
52,tension_ALL_20200821102229055.csv,-5.934448e-08
53,tension_ALL_20200821102230062.csv,-5.886984e-08
54,tension_ALL_20200821102231055.csv,-4.83904e-08
55,tension_ALL_20200821102232058.csv,-4.883512e-08
56,tension_ALL_20200821102234066.csv,-2.98372e-08
57,tension_ALL_20200821102235064.csv,-4.274732e-08
58,tension_ALL_20200821102236068.csv,-5.85556e-08
59,tension_ALL_20200821102237067.csv,-4.83836e-08
60,tension_ALL_20200821102238057.csv,-4.747e-08
61,tension_ALL_20200821102239063.csv,-6.007184e-08
62,tension_ALL_20200821102240056.csv,-4.923192e-08
63,tension_ALL_20200821102241068.csv,-6.096048e-08
64,tension_ALL_20200821102242067.csv,-5.381776e-08
65,tension_ALL_20200821102243065.csv,-4.584932e-08
66,tension_ALL_20200821102244066.csv,-6.406512e-08
67,tension_ALL_20200821102245060.csv,-6.089252e-08
68,tension_ALL_20200821102246067.csv,-6.353144e-08
69,tension_ALL_20200821102247055.csv,-3.338192e-08
70,tension_ALL_20200821102248068.csv,-5.98332e-08
71,tension_ALL_20200821102249056.csv,-6.528024e-08
72,tension_ALL_20200821102250068.csv,-5.962684e-08
73,tension_ALL_20200821102251055.csv,-6.32368e-08
74,tension_ALL_20200821102252068.csv,-5.662244e-08
75,tension_ALL_20200821102253063.csv,-5.718808e-08
76,tension_ALL_20200821102254063.csv,-5.625824e-08
77,tension_ALL_20200821102255066.csv,-6.573076e-08
78,tension_ALL_20200821102256055.csv,-6.023e-08
79,tension_ALL_20200821102257056.csv,-4.216288e-08
80,tension_ALL_20200821102258055.csv,-6.212224e-08
81,tension_ALL_20200821102259064.csv,-6.394056e-08
82,tension_ALL_20200821102300056.csv,-6.028984e-08
83,tension_ALL_20200821102301070.csv,-5.88216e-08
84,tension_ALL_20200821102302065.csv,-6.313744e-08
85,tension_ALL_20200821102303059.csv,-6.273512e-08
86,tension_ALL_20200821102304069.csv,-4.728848e-08
87,tension_ALL_20200821102305068.csv,-6.245852e-08
88,tension_ALL_20200821102306062.csv,-5.783152e-08
89,tension_ALL_20200821102307064.csv,-6.12296e-08
90,tension_ALL_20200821102308055.csv,-5.646248e-08
91,tension_ALL_20200821102309066.csv,-6.302892e-08
92,tension_ALL_20200821102310057.csv,-6.263448e-08
93,tension_ALL_20200821102311066.csv,-6.157288e-08
94,tension_ALL_20200821102312067.csv,-6.451104e-08
95,tension_ALL_20200821102313054.csv,-6.540648e-08
96,tension_ALL_20200821102314068.csv,-6.238232e-08
97,tension_ALL_20200821102315056.csv,-6.061432e-08
98,tension_ALL_20200821102316067.csv,-6.07648e-08
99,tension_ALL_20200821102317054.csv,-6.084452e-08
100,tension_ALL_20200821102318057.csv,-6.335268e-08
101,tension_ALL_20200821102319067.csv,-6.02196e-08
102,tension_ALL_20200821102320058.csv,-5.920168e-08
103,tension_ALL_20200821102321055.csv,-6.463364e-08
104,tension_ALL_20200821102322070.csv,-5.986088e-08
105,tension_ALL_20200821102323064.csv,-6.247736e-08
106,tension_ALL_20200821102324056.csv,-5.799872e-08
107,tension_ALL_20200821102325056.csv,-6.10176e-08
108,tension_ALL_20200821102326058.csv,-6.215392e-08
109,tension_ALL_20200821102328056.csv,-6.216684e-08
110,tension_ALL_20200821102329055.csv,-6.350672e-08
111,tension_ALL_20200821102330061.csv,-6.32356e-08
112,tension_ALL_20200821102331068.csv,-5.968864e-08
113,tension_ALL_20200821102332058.csv,-6.658736e-08
114,tension_ALL_20200821102333064.csv,-5.650088e-08
115,tension_ALL_20200821102334054.csv,-6.20228e-08
116,tension_ALL_20200821102335055.csv,-6.293108e-08
117,tension_ALL_20200821102336068.csv,-6.19904e-08
118,tension_ALL_20200821102337056.csv,-5.84563699584e-08
119,tension_ALL_20200821102338055.csv,-6.12525299696e-08
120,tension_ALL_20200821102339057.csv,-6.52646999568e-08
121,tension_ALL_20200821102340058.csv,-7.38514424584e-08
122,tension_ALL_20200821102341055.csv,-6.013290996e-08
123,tension_ALL_20200821102342060.csv,-3.09294175e-08
124,tension_ALL_20200821102343063.csv,-6.03125149552e-08
125,tension_ALL_20200821102344055.csv,-5.38321999616e-08
126,tension_ALL_20200821102345064.csv,-6.04306649616e-08
127,tension_ALL_20200821102346064.csv,-4.39869049728e-08
128,tension_ALL_20200821102347055.csv,-6.5734579952e-08
129,tension_ALL_20200821102348062.csv,-5.94495099648e-08
130,tension_ALL_20200821102349056.csv,-6.08969749664e-08
131,tension_ALL_20200821102350057.csv,-6.5398744968e-08
132,tension_ALL_20200821102351068.csv,-6.38869349696e-08
133,tension_ALL_20200821102352069.csv,-6.75461849424e-08
134,tension_ALL_20200821102353055.csv,-6.22471149664e-08
135,tension_ALL_20200821102354066.csv,-6.75403199584e-08
136,tension_ALL_20200821102355062.csv,-6.42602549616e-08
137,tension_ALL_20200821102356055.csv,-6.83683049472e-08
138,tension_ALL_20200821102357060.csv,-6.281716746e-08
139,tension_ALL_20200821102358069.csv,-6.26930674568e-08
140,tension_ALL_20200821102400065.csv,-6.02467249536e-08
141,tension_ALL_20200821102401060.csv,-7.20846749536e-08
142,tension_ALL_20200821102402067.csv,-6.4546959952e-08
143,tension_ALL_20200821102403069.csv,-6.56015549552e-08
144,tension_ALL_20200821102404060.csv,-6.23522599632e-08
145,tension_ALL_20200821102405056.csv,-6.15085499536e-08
146,tension_ALL_20200821102406055.csv,-6.110105996e-08
147,tension_ALL_20200821102407069.csv,-6.75259974552e-08
148,tension_ALL_20200821102408055.csv,-6.81079499568e-08
149,tension_ALL_20200821102409069.csv,-6.50021349584e-08
150,tension_ALL_20200821102410069.csv,-5.52638549632e-08
151,tension_ALL_20200821102411070.csv,-5.59565199648e-08
152,tension_ALL_20200821102412065.csv,-6.91114599536e-08
153,tension_ALL_20200821102413070.csv,-6.425481496e-08
154,tension_ALL_20200821102414057.csv,-7.14500649456e-08
155,tension_ALL_20200821102415068.csv,-6.65519399632e-08
156,tension_ALL_20200821102416055.csv,-7.045360996e-08
157,tension_ALL_20200821102417056.csv,-6.94232399568e-08
158,tension_ALL_20200821102418055.csv,-6.64083749488e-08
159,tension_ALL_20200821102419068.csv,-6.82406349472e-08
160,tension_ALL_20200821102420057.csv,-6.21769049648e-08
161,tension_ALL_20200821102421063.csv,-6.37935624584e-08
162,tension_ALL_20200821102422069.csv,-6.18072399536e-08
163,tension_ALL_20200821102423072.csv,-6.01642749696e-08
164,tension_ALL_20200821102424057.csv,-7.141444996e-08
165,tension_ALL_20200821102425068.csv,-7.09787399456e-08
166,tension_ALL_20200821102426069.csv,-6.60922174504e-08
167,tension_ALL_20200821102427069.csv,-6.725021496e-08
168,tension_ALL_20200821102428055.csv,-5.70080549568e-08
169,tension_ALL_20200821102429057.csv,-6.70283649616e-08
170,tension_ALL_20200821102430067.csv,-6.50638449568e-08
171,tension_ALL_20200821102431055.csv,-6.9614404952e-08
172,tension_ALL_20200821102432070.csv,-6.1243434944e-08
173,tension_ALL_20200821102433066.csv,-6.96943899696e-08
174,tension_ALL_20200821102434063.csv,-6.56307099488e-08
175,tension_ALL_20200821102435068.csv,-6.47277549584e-08
176,tension_ALL_20200821102436068.csv,-7.0898244952e-08
177,tension_ALL_20200821102437066.csv,-7.22414999552e-08
178,tension_ALL_20200821102438070.csv,-6.74744449504e-08
179,tension_ALL_20200821102439073.csv,-6.735013246e-08
180,tension_ALL_20200821102440070.csv,-7.34233399456e-08
181,tension_ALL_20200821102441067.csv,-7.10040699568e-08
182,tension_ALL_20200821102442055.csv,-6.7303594944e-08
183,tension_ALL_20200821102443061.csv,-7.51591249456e-08
184,tension_ALL_20200821102444055.csv,-7.89378849568e-08
185,tension_ALL_20200821102445055.csv,-7.11978699648e-08
186,tension_ALL_20200821102446068.csv,-7.57500449504e-08
187,tension_ALL_20200821102447068.csv,-7.35740874392e-08
188,tension_ALL_20200821102448055.csv,-6.8444719952e-08
189,tension_ALL_20200821102449068.csv,-7.10592349648e-08
190,tension_ALL_20200821102450059.csv,-6.49635024584e-08
191,tension_ALL_20200821102451069.csv,-6.37833199648e-08
192,tension_ALL_20200821102452065.csv,-6.47048899568e-08
193,tension_ALL_20200821102453061.csv,-6.724664496e-08
194,tension_ALL_20200821102454068.csv,-7.10259149744e-08
195,tension_ALL_20200821102455068.csv,-7.141988996e-08
196,tension_ALL_20200821102456061.csv,-7.66921849488e-08
197,tension_ALL_20200821102457055.csv,-7.28295299456e-08
198,tension_ALL_20200821102458070.csv,-6.86772799552e-08
199,tension_ALL_20200821102459066.csv,-6.76773399488e-08
200,tension_ALL_20200821102500070.csv,-7.0132054952e-08
201,tension_ALL_20200821102501057.csv,-6.8956079968e-08
202,tension_ALL_20200821102502069.csv,-7.15537649536e-08
203,tension_ALL_20200821102503068.csv,-7.37648699504e-08
204,tension_ALL_20200821102504064.csv,-6.74115449472e-08
205,tension_ALL_20200821102505071.csv,-7.49660899568e-08
206,tension_ALL_20200821102506061.csv,-7.51577649472e-08
207,tension_ALL_20200821102507055.csv,-6.83885774568e-08
208,tension_ALL_20200821102508064.csv,-8.10378524504e-08
209,tension_ALL_20200821102509070.csv,-7.32743349344e-08
210,tension_ALL_20200821102510055.csv,-7.44214099536e-08
211,tension_ALL_20200821102511055.csv,-7.1170499944e-08
212,tension_ALL_20200821102512065.csv,-7.92487299456e-08
213,tension_ALL_20200821102513060.csv,-7.00588699536e-08
214,tension_ALL_20200821102514070.csv,-3.946261e-08
215,tension_ALL_20200821102515060.csv,-3.921254e-08
216,tension_ALL_20200821102516063.csv,-3.725329e-08
