,Filename,ReInjected_Charges
0,tension_ALL_20200703094354685.csv,2.247025e-07
1,tension_ALL_20200703094355670.csv,1.53296e-07
2,tension_ALL_20200703094356659.csv,2.11125e-07
3,tension_ALL_20200703094357658.csv,2.18066e-07
4,tension_ALL_20200703094358659.csv,1.89055e-07
5,tension_ALL_20200703094359659.csv,2.01746e-07
6,tension_ALL_20200703094400658.csv,2.223945e-07
7,tension_ALL_20200703094401665.csv,2.1979e-07
8,tension_ALL_20200703094402661.csv,2.37335e-07
9,tension_ALL_20200703094403664.csv,1.95843e-07
10,tension_ALL_20200703094404671.csv,2.30151e-07
11,tension_ALL_20200703094405666.csv,1.84052e-07
12,tension_ALL_20200703094406659.csv,1.80172e-07
13,tension_ALL_20200703094407661.csv,2.08737e-07
14,tension_ALL_20200703094408658.csv,2.02295e-07
15,tension_ALL_20200703094409659.csv,2.18405e-07
16,tension_ALL_20200703094410665.csv,2.24913e-07
17,tension_ALL_20200703094411658.csv,2.52607e-07
18,tension_ALL_20200703094412658.csv,2.63015e-07
19,tension_ALL_20200703094413661.csv,2.12118e-07
20,tension_ALL_20200703094414673.csv,2.29879e-07
21,tension_ALL_20200703094415669.csv,2.34429e-07
22,tension_ALL_20200703094416669.csv,2.43415e-07
23,tension_ALL_20200703094417668.csv,2.03843e-07
24,tension_ALL_20200703094418660.csv,1.75288e-07
25,tension_ALL_20200703094419663.csv,2.3115e-07
26,tension_ALL_20200703094420666.csv,2.2253e-07
27,tension_ALL_20200703094421668.csv,2.50009e-07
28,tension_ALL_20200703094422671.csv,2.92149e-07
29,tension_ALL_20200703094423669.csv,2.18488e-07
30,tension_ALL_20200703094424667.csv,2.28334e-07
31,tension_ALL_20200703094425661.csv,2.552605e-07
32,tension_ALL_20200703094426663.csv,2.60296e-07
33,tension_ALL_20200703094427658.csv,2.2904e-07
34,tension_ALL_20200703094428673.csv,2.67241e-07
35,tension_ALL_20200703094429667.csv,2.66297e-07
36,tension_ALL_20200703094430658.csv,2.65408e-07
37,tension_ALL_20200703094431659.csv,2.57382e-07
38,tension_ALL_20200703094432660.csv,2.46559e-07
39,tension_ALL_20200703094433658.csv,2.65933e-07
40,tension_ALL_20200703094434671.csv,2.67435e-07
41,tension_ALL_20200703094435659.csv,2.62346e-07
42,tension_ALL_20200703094436670.csv,2.78193e-07
43,tension_ALL_20200703094437660.csv,2.42734e-07
44,tension_ALL_20200703094438673.csv,2.52386e-07
45,tension_ALL_20200703094439672.csv,2.184385e-07
46,tension_ALL_20200703094440658.csv,2.74937e-07
47,tension_ALL_20200703094441660.csv,2.738925e-07
48,tension_ALL_20200703094442660.csv,2.73031e-07
49,tension_ALL_20200703094443658.csv,2.73252e-07
50,tension_ALL_20200703094444659.csv,2.78223e-07
51,tension_ALL_20200703094445664.csv,2.95958e-07
52,tension_ALL_20200703094446659.csv,2.84276e-07
53,tension_ALL_20200703094447659.csv,2.65096e-07
54,tension_ALL_20200703094448660.csv,2.79991e-07
55,tension_ALL_20200703094449659.csv,2.86946e-07
56,tension_ALL_20200703094450674.csv,2.73448e-07
57,tension_ALL_20200703094451672.csv,2.73848e-07
58,tension_ALL_20200703094452658.csv,2.7282e-07
59,tension_ALL_20200703094453658.csv,2.00946e-07
60,tension_ALL_20200703094454672.csv,2.53709e-07
61,tension_ALL_20200703094455659.csv,2.55972e-07
62,tension_ALL_20200703094456659.csv,2.671e-07
63,tension_ALL_20200703094457658.csv,2.71623e-07
64,tension_ALL_20200703094458659.csv,2.80411e-07
65,tension_ALL_20200703094459661.csv,2.2558e-07
66,tension_ALL_20200703094500672.csv,2.60112e-07
67,tension_ALL_20200703094501661.csv,1.910925e-07
68,tension_ALL_20200703094502669.csv,2.60356e-07
69,tension_ALL_20200703094503669.csv,2.80611e-07
70,tension_ALL_20200703094504660.csv,2.54127e-07
71,tension_ALL_20200703094505670.csv,2.68447e-07
72,tension_ALL_20200703094506673.csv,2.74044e-07
73,tension_ALL_20200703094507663.csv,2.83552e-07
74,tension_ALL_20200703094508661.csv,3.179365e-07
75,tension_ALL_20200703094509660.csv,2.69821e-07
76,tension_ALL_20200703094510659.csv,2.7965e-07
77,tension_ALL_20200703094511659.csv,2.85492e-07
78,tension_ALL_20200703094512661.csv,2.87283e-07
79,tension_ALL_20200703094513661.csv,2.85198e-07
80,tension_ALL_20200703094514675.csv,3.33122e-07
81,tension_ALL_20200703094515660.csv,2.646365e-07
82,tension_ALL_20200703094516659.csv,2.81339e-07
83,tension_ALL_20200703094517665.csv,2.81096e-07
84,tension_ALL_20200703094518659.csv,2.84538e-07
85,tension_ALL_20200703094519659.csv,2.918855e-07
86,tension_ALL_20200703094520666.csv,2.86848e-07
87,tension_ALL_20200703094521674.csv,3.11142e-07
88,tension_ALL_20200703094522660.csv,3.319165e-07
89,tension_ALL_20200703094523660.csv,2.65488e-07
90,tension_ALL_20200703094524660.csv,3.12289e-07
91,tension_ALL_20200703094525659.csv,2.82224e-07
92,tension_ALL_20200703094526667.csv,2.76592e-07
93,tension_ALL_20200703094527677.csv,2.83964e-07
94,tension_ALL_20200703094528669.csv,3.1601e-07
95,tension_ALL_20200703094529664.csv,2.72126e-07
96,tension_ALL_20200703094530659.csv,2.75757e-07
97,tension_ALL_20200703094531658.csv,3.141565e-07
98,tension_ALL_20200703094532671.csv,3.26835e-07
99,tension_ALL_20200703094533671.csv,2.94931e-07
100,tension_ALL_20200703094534676.csv,2.93211e-07
101,tension_ALL_20200703094535660.csv,2.87124e-07
102,tension_ALL_20200703094536659.csv,2.85319e-07
103,tension_ALL_20200703094537661.csv,1.41792e-07
104,tension_ALL_20200703094538662.csv,2.70564e-07
105,tension_ALL_20200703094539669.csv,2.99711e-07
106,tension_ALL_20200703094540666.csv,2.79204e-07
107,tension_ALL_20200703094541658.csv,2.59979e-07
108,tension_ALL_20200703094542659.csv,2.78886e-07
109,tension_ALL_20200703094543660.csv,2.85524e-07
110,tension_ALL_20200703094544670.csv,2.9748e-07
111,tension_ALL_20200703094545664.csv,3.12029e-07
112,tension_ALL_20200703094546670.csv,3.214585e-07
113,tension_ALL_20200703094547661.csv,2.67787e-07
114,tension_ALL_20200703094548668.csv,3.38221e-07
115,tension_ALL_20200703094549659.csv,2.88968e-07
116,tension_ALL_20200703094550674.csv,3.3272e-07
117,tension_ALL_20200703094551659.csv,2.91274e-07
118,tension_ALL_20200703094552664.csv,2.72189e-07
119,tension_ALL_20200703094553660.csv,3.36751e-07
120,tension_ALL_20200703094554659.csv,3.24168e-07
121,tension_ALL_20200703094555659.csv,2.7233e-07
122,tension_ALL_20200703094556659.csv,2.82634e-07
123,tension_ALL_20200703094557671.csv,3.163575e-07
124,tension_ALL_20200703094558673.csv,3.49804e-07
125,tension_ALL_20200703094559662.csv,3.13034e-07
126,tension_ALL_20200703094600662.csv,3.30108e-07
127,tension_ALL_20200703094601672.csv,3.21021e-07
128,tension_ALL_20200703094602659.csv,3.05731e-07
129,tension_ALL_20200703094603665.csv,3.39145e-07
130,tension_ALL_20200703094604661.csv,3.34892e-07
131,tension_ALL_20200703094605670.csv,3.40493e-07
132,tension_ALL_20200703094606660.csv,3.23445e-07
133,tension_ALL_20200703094607668.csv,2.64962e-07
134,tension_ALL_20200703094608663.csv,3.09954e-07
135,tension_ALL_20200703094609666.csv,2.53662e-07
136,tension_ALL_20200703094610673.csv,3.30571e-07
137,tension_ALL_20200703094611671.csv,3.29855e-07
138,tension_ALL_20200703094612667.csv,2.5184e-07
139,tension_ALL_20200703094613664.csv,3.44919e-07
140,tension_ALL_20200703094614659.csv,3.393805e-07
141,tension_ALL_20200703094615659.csv,2.87131e-07
142,tension_ALL_20200703094616659.csv,3.72369e-07
143,tension_ALL_20200703094617670.csv,3.54453e-07
144,tension_ALL_20200703094618662.csv,3.37003e-07
145,tension_ALL_20200703094619671.csv,3.18559e-07
146,tension_ALL_20200703094620659.csv,3.467625e-07
147,tension_ALL_20200703094621666.csv,3.08229e-07
148,tension_ALL_20200703094622662.csv,3.2592e-07
149,tension_ALL_20200703094623664.csv,3.191045e-07
150,tension_ALL_20200703094624661.csv,3.29789e-07
151,tension_ALL_20200703094625659.csv,3.43765e-07
152,tension_ALL_20200703094626660.csv,3.22998e-07
153,tension_ALL_20200703094627659.csv,3.24268e-07
154,tension_ALL_20200703094628664.csv,3.28617e-07
155,tension_ALL_20200703094629659.csv,3.47926e-07
156,tension_ALL_20200703094630661.csv,3.64936e-07
157,tension_ALL_20200703094631667.csv,3.44613e-07
158,tension_ALL_20200703094632669.csv,3.53465e-07
159,tension_ALL_20200703094633676.csv,3.28843e-07
160,tension_ALL_20200703094634669.csv,3.28283e-07
161,tension_ALL_20200703094635667.csv,3.18032e-07
162,tension_ALL_20200703094636673.csv,3.264685e-07
163,tension_ALL_20200703094637670.csv,3.64802e-07
164,tension_ALL_20200703094638676.csv,3.44306e-07
165,tension_ALL_20200703094639670.csv,3.29316e-07
166,tension_ALL_20200703094640663.csv,3.60963e-07
167,tension_ALL_20200703094641663.csv,3.52507e-07
168,tension_ALL_20200703094642673.csv,3.541645e-07
169,tension_ALL_20200703094643660.csv,3.64981e-07
170,tension_ALL_20200703094644663.csv,3.58391e-07
171,tension_ALL_20200703094645672.csv,3.58405e-07
172,tension_ALL_20200703094646671.csv,3.39936e-07
173,tension_ALL_20200703094647671.csv,3.24025e-07
174,tension_ALL_20200703094648676.csv,3.712705e-07
175,tension_ALL_20200703094649670.csv,3.27605e-07
176,tension_ALL_20200703094650660.csv,3.51074e-07
177,tension_ALL_20200703094651672.csv,3.19886e-07
178,tension_ALL_20200703094652675.csv,3.64568e-07
179,tension_ALL_20200703094653659.csv,3.48732e-07
180,tension_ALL_20200703094654660.csv,3.09144e-07
181,tension_ALL_20200703094655660.csv,3.26767e-07
182,tension_ALL_20200703094656660.csv,3.76519e-07
183,tension_ALL_20200703094657670.csv,3.1534e-07
184,tension_ALL_20200703094658671.csv,3.36587e-07
185,tension_ALL_20200703094659660.csv,3.30093e-07
186,tension_ALL_20200703094700660.csv,3.80704e-07
187,tension_ALL_20200703094701674.csv,3.65508e-07
188,tension_ALL_20200703094702663.csv,3.02217e-07
189,tension_ALL_20200703094703671.csv,3.85548e-07
190,tension_ALL_20200703094704673.csv,3.711445e-07
191,tension_ALL_20200703094705661.csv,3.54633e-07
192,tension_ALL_20200703094706660.csv,3.66524e-07
193,tension_ALL_20200703094707667.csv,3.38052e-07
194,tension_ALL_20200703094708660.csv,3.30327e-07
195,tension_ALL_20200703094709670.csv,3.44406e-07
196,tension_ALL_20200703094710660.csv,3.69589e-07
197,tension_ALL_20200703094711661.csv,3.49998e-07
198,tension_ALL_20200703094712660.csv,3.56768e-07
199,tension_ALL_20200703094713672.csv,3.06733e-07
200,tension_ALL_20200703094714659.csv,3.84157e-07
201,tension_ALL_20200703094715661.csv,3.26859e-07
202,tension_ALL_20200703094716661.csv,3.74552e-07
203,tension_ALL_20200703094717659.csv,3.59491e-07
