,Filename,ReInjected_Charges
0,tension_ALL_20200709100853393.csv,2.89218e-07
1,tension_ALL_20200709100854386.csv,3.16568e-07
2,tension_ALL_20200709100855389.csv,3.429955e-07
3,tension_ALL_20200709100856394.csv,3.51522e-07
4,tension_ALL_20200709100857394.csv,3.156525e-07
5,tension_ALL_20200709100858384.csv,2.56615e-07
6,tension_ALL_20200709100859390.csv,2.71608e-07
7,tension_ALL_20200709100900386.csv,2.966305e-07
8,tension_ALL_20200709100901395.csv,3.402465e-07
9,tension_ALL_20200709100902388.csv,3.70523e-07
10,tension_ALL_20200709100903385.csv,3.498785e-07
11,tension_ALL_20200709100904385.csv,3.603605e-07
12,tension_ALL_20200709100905392.csv,1.85756e-07
13,tension_ALL_20200709100906394.csv,2.625665e-07
14,tension_ALL_20200709100907388.csv,3.27446e-07
15,tension_ALL_20200709100908397.csv,3.67533e-07
16,tension_ALL_20200709100909384.csv,3.26823e-07
17,tension_ALL_20200709100910395.csv,3.06871e-07
18,tension_ALL_20200709100911398.csv,2.848395e-07
19,tension_ALL_20200709100912392.csv,3.29858e-07
20,tension_ALL_20200709100913396.csv,1.162695e-07
21,tension_ALL_20200709100914397.csv,7.5113e-08
22,tension_ALL_20200709100915403.csv,2.55115e-07
23,tension_ALL_20200709100916402.csv,5.0896e-08
24,tension_ALL_20200709100917403.csv,2.85879e-07
25,tension_ALL_20200709100918401.csv,3.156085e-07
26,tension_ALL_20200709100919388.csv,3.21794e-07
27,tension_ALL_20200709100920397.csv,3.90427e-07
28,tension_ALL_20200709100921398.csv,3.224075e-07
29,tension_ALL_20200709100922399.csv,1.71183e-07
30,tension_ALL_20200709100923388.csv,2.76455e-07
31,tension_ALL_20200709100924398.csv,3.416615e-07
32,tension_ALL_20200709100925394.csv,3.14899e-07
33,tension_ALL_20200709100926398.csv,3.2356e-07
34,tension_ALL_20200709100927385.csv,2.14293e-07
35,tension_ALL_20200709100928394.csv,2.94141e-07
36,tension_ALL_20200709100929398.csv,3.26892e-07
37,tension_ALL_20200709100930385.csv,2.45957e-07
38,tension_ALL_20200709100931388.csv,2.68166e-07
39,tension_ALL_20200709100932398.csv,3.1419e-07
40,tension_ALL_20200709100933384.csv,2.99457e-07
41,tension_ALL_20200709100934390.csv,2.30993e-07
42,tension_ALL_20200709100935394.csv,3.33982e-07
43,tension_ALL_20200709100936387.csv,3.21373e-07
44,tension_ALL_20200709100937392.csv,2.93294e-07
45,tension_ALL_20200709100938386.csv,2.74548e-07
46,tension_ALL_20200709100939395.csv,3.32347e-07
47,tension_ALL_20200709100940397.csv,1.42632e-07
48,tension_ALL_20200709100941393.csv,1.31418e-07
49,tension_ALL_20200709100942414.csv,1.01934e-07
50,tension_ALL_20200709100943396.csv,2.62122e-07
51,tension_ALL_20200709100944385.csv,2.93425e-07
52,tension_ALL_20200709100945401.csv,1.136685e-07
53,tension_ALL_20200709100946398.csv,3.05518e-07
54,tension_ALL_20200709100947397.csv,3.160725e-07
55,tension_ALL_20200709100948394.csv,2.88821e-07
56,tension_ALL_20200709100949392.csv,3.235485e-07
57,tension_ALL_20200709100950399.csv,3.510035e-07
58,tension_ALL_20200709100951385.csv,2.889485e-07
59,tension_ALL_20200709100952396.csv,3.08532e-07
60,tension_ALL_20200709100953390.csv,3.54965e-07
61,tension_ALL_20200709100954389.csv,3.471285e-07
62,tension_ALL_20200709100955394.csv,3.69502e-07
63,tension_ALL_20200709100956388.csv,3.58013e-07
64,tension_ALL_20200709100957384.csv,5.8157e-08
65,tension_ALL_20200709100958388.csv,3.20882e-07
66,tension_ALL_20200709100959397.csv,3.44543e-07
67,tension_ALL_20200709101000391.csv,3.145035e-07
68,tension_ALL_20200709101001412.csv,2.80893e-07
69,tension_ALL_20200709101002388.csv,1.07386e-07
70,tension_ALL_20200709101003386.csv,3.52768e-07
71,tension_ALL_20200709101004386.csv,2.990085e-07
72,tension_ALL_20200709101005388.csv,3.091765e-07
73,tension_ALL_20200709101006385.csv,3.1349e-07
74,tension_ALL_20200709101007391.csv,3.52203e-07
75,tension_ALL_20200709101008399.csv,3.161385e-07
76,tension_ALL_20200709101009387.csv,1.60869e-07
77,tension_ALL_20200709101010385.csv,2.87589e-07
78,tension_ALL_20200709101011398.csv,1.30331e-07
79,tension_ALL_20200709101012392.csv,3.38608e-07
80,tension_ALL_20200709101013397.csv,3.4056e-07
81,tension_ALL_20200709101014397.csv,3.25926e-07
82,tension_ALL_20200709101015387.csv,1.2431e-07
83,tension_ALL_20200709101016385.csv,3.45275e-07
84,tension_ALL_20200709101017386.csv,4.085645e-07
85,tension_ALL_20200709101018385.csv,3.400585e-07
86,tension_ALL_20200709101019399.csv,1.18021e-07
87,tension_ALL_20200709101020399.csv,2.13265e-07
88,tension_ALL_20200709101021401.csv,3.59303e-07
89,tension_ALL_20200709101022403.csv,1.75758e-07
90,tension_ALL_20200709101023390.csv,3.2075e-07
91,tension_ALL_20200709101024397.csv,3.475565e-07
92,tension_ALL_20200709101025384.csv,3.62659e-07
93,tension_ALL_20200709101026385.csv,2.00282e-07
94,tension_ALL_20200709101027399.csv,1.15655e-07
95,tension_ALL_20200709101028397.csv,3.51024e-07
96,tension_ALL_20200709101029394.csv,2.99665e-07
97,tension_ALL_20200709101030399.csv,3.36296e-07
98,tension_ALL_20200709101031394.csv,3.25608e-07
99,tension_ALL_20200709101032385.csv,3.0261e-07
100,tension_ALL_20200709101033401.csv,1.04975e-07
101,tension_ALL_20200709101034397.csv,3.49016e-07
102,tension_ALL_20200709101035405.csv,3.20076e-07
103,tension_ALL_20200709101036397.csv,1.60019e-07
104,tension_ALL_20200709101037395.csv,3.176145e-07
105,tension_ALL_20200709101038399.csv,2.02974e-07
106,tension_ALL_20200709101039385.csv,3.12593e-07
107,tension_ALL_20200709101040399.csv,2.93908e-07
108,tension_ALL_20200709101041397.csv,3.17194e-07
109,tension_ALL_20200709101042397.csv,1.36908e-07
110,tension_ALL_20200709101043385.csv,2.943485e-07
111,tension_ALL_20200709101044386.csv,2.65564e-07
112,tension_ALL_20200709101045394.csv,3.254285e-07
113,tension_ALL_20200709101046398.csv,3.391175e-07
114,tension_ALL_20200709101047395.csv,3.21815e-07
115,tension_ALL_20200709101048388.csv,3.26434e-07
116,tension_ALL_20200709101049399.csv,3.33399e-07
117,tension_ALL_20200709101050397.csv,3.32268e-07
118,tension_ALL_20200709101051402.csv,3.07509e-07
119,tension_ALL_20200709101052399.csv,3.00503e-07
120,tension_ALL_20200709101053398.csv,3.12916e-07
121,tension_ALL_20200709101054399.csv,1.15075e-07
122,tension_ALL_20200709101055397.csv,2.87985e-07
123,tension_ALL_20200709101056397.csv,3.13025e-07
124,tension_ALL_20200709101057389.csv,3.18597e-07
125,tension_ALL_20200709101058397.csv,3.16511e-07
126,tension_ALL_20200709101059397.csv,3.426925e-07
127,tension_ALL_20200709101100398.csv,1.02336e-07
128,tension_ALL_20200709101101393.csv,2.77836e-07
129,tension_ALL_20200709101102396.csv,3.216545e-07
130,tension_ALL_20200709101103401.csv,3.36813e-07
131,tension_ALL_20200709101104388.csv,3.486225e-07
132,tension_ALL_20200709101105403.csv,3.30933e-07
133,tension_ALL_20200709101106399.csv,3.36679e-07
134,tension_ALL_20200709101107386.csv,4.148045e-07
135,tension_ALL_20200709101108390.csv,2.945225e-07
136,tension_ALL_20200709101109393.csv,3.65329e-07
137,tension_ALL_20200709101110395.csv,3.09406e-07
138,tension_ALL_20200709101111397.csv,2.9769e-07
139,tension_ALL_20200709101112385.csv,3.405395e-07
140,tension_ALL_20200709101113397.csv,3.134075e-07
141,tension_ALL_20200709101114385.csv,3.154135e-07
142,tension_ALL_20200709101115387.csv,2.913945e-07
143,tension_ALL_20200709101116395.csv,3.626575e-07
144,tension_ALL_20200709101117395.csv,3.399205e-07
145,tension_ALL_20200709101118399.csv,3.26892e-07
146,tension_ALL_20200709101119385.csv,2.37296e-07
147,tension_ALL_20200709101120397.csv,2.9295e-07
148,tension_ALL_20200709101121385.csv,2.81581e-07
149,tension_ALL_20200709101122396.csv,3.204475e-07
150,tension_ALL_20200709101123395.csv,3.02567e-07
151,tension_ALL_20200709101124399.csv,2.21668e-07
152,tension_ALL_20200709101125396.csv,3.49952e-07
153,tension_ALL_20200709101126399.csv,3.19382e-07
154,tension_ALL_20200709101127398.csv,8.7073e-08
155,tension_ALL_20200709101128397.csv,1.19728e-07
156,tension_ALL_20200709101129390.csv,3.132185e-07
157,tension_ALL_20200709101130399.csv,2.0803e-07
158,tension_ALL_20200709101131397.csv,3.005635e-07
159,tension_ALL_20200709101132396.csv,3.26712e-07
160,tension_ALL_20200709101133397.csv,1.06746e-07
161,tension_ALL_20200709101134390.csv,2.85924e-07
162,tension_ALL_20200709101135395.csv,2.99607e-07
163,tension_ALL_20200709101136389.csv,2.56989e-07
164,tension_ALL_20200709101137388.csv,3.237485e-07
165,tension_ALL_20200709101138404.csv,3.18459e-07
166,tension_ALL_20200709101139391.csv,2.01194e-07
167,tension_ALL_20200709101140399.csv,3.077235e-07
168,tension_ALL_20200709101141399.csv,2.77069e-07
169,tension_ALL_20200709101142401.csv,3.271365e-07
170,tension_ALL_20200709101143389.csv,2.42717e-07
171,tension_ALL_20200709101144399.csv,2.49393e-07
172,tension_ALL_20200709101145385.csv,3.31258e-07
173,tension_ALL_20200709101146400.csv,3.37869e-07
174,tension_ALL_20200709101147397.csv,3.201845e-07
175,tension_ALL_20200709101148386.csv,2.81518e-07
176,tension_ALL_20200709101149395.csv,2.70606e-07
177,tension_ALL_20200709101150399.csv,3.01823e-07
178,tension_ALL_20200709101151390.csv,3.13155e-07
179,tension_ALL_20200709101152386.csv,3.25981e-07
180,tension_ALL_20200709101153396.csv,3.12814e-07
181,tension_ALL_20200709101154385.csv,2.88704e-07
182,tension_ALL_20200709101155385.csv,3.133205e-07
183,tension_ALL_20200709101156391.csv,3.077545e-07
184,tension_ALL_20200709101157399.csv,3.07042e-07
185,tension_ALL_20200709101158397.csv,2.19718e-07
186,tension_ALL_20200709101159390.csv,3.446635e-07
187,tension_ALL_20200709101200387.csv,3.04562e-07
188,tension_ALL_20200709101201402.csv,3.007945e-07
189,tension_ALL_20200709101202399.csv,2.99805e-07
190,tension_ALL_20200709101203397.csv,3.15653e-07
191,tension_ALL_20200709101204388.csv,3.627185e-07
192,tension_ALL_20200709101205392.csv,2.91619e-07
193,tension_ALL_20200709101206398.csv,2.69694e-07
194,tension_ALL_20200709101207389.csv,2.66352e-07
195,tension_ALL_20200709101208397.csv,3.12863e-07
196,tension_ALL_20200709101209394.csv,3.08449e-07
197,tension_ALL_20200709101210388.csv,2.605725e-07
198,tension_ALL_20200709101211390.csv,1.76092e-07
199,tension_ALL_20200709101212390.csv,2.79178e-07
200,tension_ALL_20200709101213386.csv,3.158975e-07
201,tension_ALL_20200709101214390.csv,3.19474e-07
202,tension_ALL_20200709101215401.csv,4.022695e-07
203,tension_ALL_20200709101216388.csv,3.06099e-07
204,tension_ALL_20200709101217394.csv,3.917785e-07
205,tension_ALL_20200709101218398.csv,3.06793e-07
206,tension_ALL_20200709101219392.csv,3.10619e-07
207,tension_ALL_20200709101220399.csv,3.331265e-07
208,tension_ALL_20200709101221401.csv,2.77232e-07
209,tension_ALL_20200709101222395.csv,2.45559e-07
210,tension_ALL_20200709101223395.csv,2.82406e-07
211,tension_ALL_20200709101224386.csv,3.26466e-07
212,tension_ALL_20200709101225385.csv,3.490475e-07
213,tension_ALL_20200709101226390.csv,1.1225e-07
214,tension_ALL_20200709101227393.csv,2.97988e-07
215,tension_ALL_20200709101228399.csv,2.997185e-07
216,tension_ALL_20200709101229397.csv,3.267945e-07
217,tension_ALL_20200709101230399.csv,3.473445e-07
218,tension_ALL_20200709101231389.csv,3.15645e-07
219,tension_ALL_20200709101232400.csv,3.57942e-07
220,tension_ALL_20200709101233395.csv,1.983765e-07
221,tension_ALL_20200709101234396.csv,3.18189e-07
222,tension_ALL_20200709101235399.csv,3.22561e-07
223,tension_ALL_20200709101236400.csv,3.36349e-07
224,tension_ALL_20200709101237394.csv,3.116735e-07
225,tension_ALL_20200709101238396.csv,2.99244e-07
226,tension_ALL_20200709101239390.csv,3.350075e-07
227,tension_ALL_20200709101240392.csv,3.10345e-07
228,tension_ALL_20200709101241389.csv,3.232065e-07
229,tension_ALL_20200709101242395.csv,2.56806e-07
230,tension_ALL_20200709101243397.csv,3.45875e-07
231,tension_ALL_20200709101244389.csv,8.86595e-08
232,tension_ALL_20200709101245389.csv,3.082885e-07
233,tension_ALL_20200709101246397.csv,2.79395e-07
234,tension_ALL_20200709101247409.csv,1.91701e-07
235,tension_ALL_20200709101248397.csv,3.722595e-07
236,tension_ALL_20200709101249397.csv,3.157545e-07
237,tension_ALL_20200709101250391.csv,3.19979e-07
238,tension_ALL_20200709101251398.csv,2.82691e-07
239,tension_ALL_20200709101252397.csv,3.41162e-07
240,tension_ALL_20200709101253397.csv,3.00476e-07
241,tension_ALL_20200709101254397.csv,2.8832e-07
242,tension_ALL_20200709101255397.csv,3.223145e-07
243,tension_ALL_20200709101256396.csv,3.267565e-07
244,tension_ALL_20200709101257399.csv,3.5743e-07
245,tension_ALL_20200709101258387.csv,3.1922e-07
246,tension_ALL_20200709101259406.csv,3.022295e-07
247,tension_ALL_20200709101300403.csv,1.0348e-07
248,tension_ALL_20200709101301397.csv,2.97731e-07
249,tension_ALL_20200709101302386.csv,3.11848e-07
250,tension_ALL_20200709101303390.csv,2.88746e-07
251,tension_ALL_20200709101304390.csv,3.37527e-07
252,tension_ALL_20200709101305399.csv,2.839605e-07
253,tension_ALL_20200709101306400.csv,3.01558e-07
254,tension_ALL_20200709101307397.csv,2.7407e-07
255,tension_ALL_20200709101308400.csv,1.62492e-07
256,tension_ALL_20200709101309397.csv,2.93004e-07
257,tension_ALL_20200709101310399.csv,2.56084e-07
258,tension_ALL_20200709101311399.csv,3.475105e-07
259,tension_ALL_20200709101312398.csv,3.60688e-07
260,tension_ALL_20200709101313390.csv,3.34833e-07
261,tension_ALL_20200709101314387.csv,3.48777e-07
262,tension_ALL_20200709101315385.csv,3.22588e-07
263,tension_ALL_20200709101316389.csv,3.149745e-07
264,tension_ALL_20200709101317401.csv,3.18148e-07
265,tension_ALL_20200709101318388.csv,3.488465e-07
266,tension_ALL_20200709101319400.csv,3.587445e-07
267,tension_ALL_20200709101320397.csv,2.9965e-07
268,tension_ALL_20200709101321400.csv,2.06375e-07
269,tension_ALL_20200709101322386.csv,3.28005e-07
270,tension_ALL_20200709101323387.csv,2.78547e-07
271,tension_ALL_20200709101324387.csv,2.97821e-07
272,tension_ALL_20200709101325397.csv,2.685655e-07
273,tension_ALL_20200709101326386.csv,3.280195e-07
274,tension_ALL_20200709101327395.csv,3.076545e-07
275,tension_ALL_20200709101328400.csv,2.99899e-07
276,tension_ALL_20200709101329408.csv,2.51011e-07
277,tension_ALL_20200709101330386.csv,3.261205e-07
278,tension_ALL_20200709101331400.csv,2.9941e-07
279,tension_ALL_20200709101332399.csv,3.408295e-07
280,tension_ALL_20200709101333388.csv,2.84499e-07
281,tension_ALL_20200709101334394.csv,3.08651e-07
282,tension_ALL_20200709101335391.csv,8.7488e-08
283,tension_ALL_20200709101336399.csv,3.11308e-07
284,tension_ALL_20200709101337390.csv,3.145245e-07
285,tension_ALL_20200709101338399.csv,1.14267e-07
286,tension_ALL_20200709101339386.csv,2.880915e-07
287,tension_ALL_20200709101340395.csv,3.1767e-07
288,tension_ALL_20200709101341393.csv,2.46323e-07
289,tension_ALL_20200709101342394.csv,3.15126e-07
290,tension_ALL_20200709101343402.csv,2.93429e-07
291,tension_ALL_20200709101344395.csv,3.267085e-07
292,tension_ALL_20200709101345396.csv,3.18586e-07
293,tension_ALL_20200709101346387.csv,4.8984e-08
294,tension_ALL_20200709101347397.csv,3.286245e-07
295,tension_ALL_20200709101348400.csv,2.939245e-07
296,tension_ALL_20200709101349405.csv,2.45243e-07
297,tension_ALL_20200709101350387.csv,3.286595e-07
298,tension_ALL_20200709101351386.csv,3.21258e-07
299,tension_ALL_20200709101352386.csv,3.08859e-07
300,tension_ALL_20200709101353390.csv,3.38388e-07
301,tension_ALL_20200709101354389.csv,1.1758e-07
302,tension_ALL_20200709101355397.csv,2.52435e-07
303,tension_ALL_20200709101356390.csv,3.17222e-07
304,tension_ALL_20200709101357403.csv,2.90185e-07
305,tension_ALL_20200709101358398.csv,2.95914e-07
306,tension_ALL_20200709101359386.csv,3.000995e-07
307,tension_ALL_20200709101400396.csv,2.78904e-07
308,tension_ALL_20200709101401393.csv,3.5514e-07
309,tension_ALL_20200709101402389.csv,3.00293e-07
310,tension_ALL_20200709101403398.csv,3.04395e-07
311,tension_ALL_20200709101404395.csv,3.16391e-07
312,tension_ALL_20200709101405403.csv,2.7623e-07
313,tension_ALL_20200709101406396.csv,3.21676e-07
314,tension_ALL_20200709101407406.csv,9.0726e-08
315,tension_ALL_20200709101408400.csv,3.24475e-07
316,tension_ALL_20200709101409400.csv,3.24172e-07
317,tension_ALL_20200709101410397.csv,2.86458e-07
318,tension_ALL_20200709101411387.csv,2.57682e-07
319,tension_ALL_20200709101412391.csv,2.57493e-07
320,tension_ALL_20200709101413391.csv,3.40038e-07
321,tension_ALL_20200709101414388.csv,2.925105e-07
322,tension_ALL_20200709101415396.csv,2.08124e-07
323,tension_ALL_20200709101416399.csv,1.13524e-07
324,tension_ALL_20200709101417400.csv,3.15537e-07
325,tension_ALL_20200709101418387.csv,3.35779e-07
326,tension_ALL_20200709101419400.csv,2.99637e-07
327,tension_ALL_20200709101420388.csv,3.222635e-07
328,tension_ALL_20200709101421393.csv,3.66096e-07
329,tension_ALL_20200709101422400.csv,2.9223e-07
330,tension_ALL_20200709101423398.csv,3.43665e-07
331,tension_ALL_20200709101424392.csv,2.96986e-07
332,tension_ALL_20200709101425396.csv,2.092265e-07
333,tension_ALL_20200709101426398.csv,2.99996e-07
334,tension_ALL_20200709101427394.csv,2.47527e-07
335,tension_ALL_20200709101428398.csv,3.34838e-07
336,tension_ALL_20200709101429394.csv,3.2337e-07
337,tension_ALL_20200709101430398.csv,3.0114e-07
338,tension_ALL_20200709101431399.csv,3.13983e-07
339,tension_ALL_20200709101432398.csv,3.405195e-07
340,tension_ALL_20200709101433395.csv,3.29596e-07
341,tension_ALL_20200709101434398.csv,2.54739e-07
342,tension_ALL_20200709101435398.csv,3.266715e-07
343,tension_ALL_20200709101436396.csv,2.98628e-07
344,tension_ALL_20200709101437397.csv,3.184395e-07
345,tension_ALL_20200709101438400.csv,3.168045e-07
346,tension_ALL_20200709101439397.csv,3.20305e-07
347,tension_ALL_20200709101440388.csv,2.58224e-07
348,tension_ALL_20200709101441401.csv,2.79774e-07
349,tension_ALL_20200709101442395.csv,2.82454e-07
350,tension_ALL_20200709101443392.csv,9.635e-08
