,Filename,Plateau
0,tension_ALL_20200703094354685.csv,2.88e-08
1,tension_ALL_20200703094355670.csv,2.448e-08
2,tension_ALL_20200703094356659.csv,2.928e-08
3,tension_ALL_20200703094357658.csv,2.912e-08
4,tension_ALL_20200703094358659.csv,2.752e-08
5,tension_ALL_20200703094359659.csv,2.8e-08
6,tension_ALL_20200703094400658.csv,2.976e-08
7,tension_ALL_20200703094401665.csv,2.8e-08
8,tension_ALL_20200703094402661.csv,3.184e-08
9,tension_ALL_20200703094403664.csv,2.8e-08
10,tension_ALL_20200703094404671.csv,3.296e-08
11,tension_ALL_20200703094405666.csv,2.704e-08
12,tension_ALL_20200703094406659.csv,2.672e-08
13,tension_ALL_20200703094407661.csv,2.88e-08
14,tension_ALL_20200703094408658.csv,2.72e-08
15,tension_ALL_20200703094409659.csv,3.152e-08
16,tension_ALL_20200703094410665.csv,3.184e-08
17,tension_ALL_20200703094411658.csv,3.632e-08
18,tension_ALL_20200703094412658.csv,3.84e-08
19,tension_ALL_20200703094413661.csv,2.96e-08
20,tension_ALL_20200703094414673.csv,3.28e-08
21,tension_ALL_20200703094415669.csv,3.104e-08
22,tension_ALL_20200703094416669.csv,3.328e-08
23,tension_ALL_20200703094417668.csv,2.864e-08
24,tension_ALL_20200703094418660.csv,2.592e-08
25,tension_ALL_20200703094419663.csv,3.28e-08
26,tension_ALL_20200703094420666.csv,3.136e-08
27,tension_ALL_20200703094421668.csv,3.568e-08
28,tension_ALL_20200703094422671.csv,4.176e-08
29,tension_ALL_20200703094423669.csv,3.136e-08
30,tension_ALL_20200703094424667.csv,3.248e-08
31,tension_ALL_20200703094425661.csv,3.76e-08
32,tension_ALL_20200703094426663.csv,3.92e-08
33,tension_ALL_20200703094427658.csv,3.152e-08
34,tension_ALL_20200703094428673.csv,3.968e-08
35,tension_ALL_20200703094429667.csv,4e-08
36,tension_ALL_20200703094430658.csv,4.304e-08
37,tension_ALL_20200703094431659.csv,3.808e-08
38,tension_ALL_20200703094432660.csv,3.472e-08
39,tension_ALL_20200703094433658.csv,3.888e-08
40,tension_ALL_20200703094434671.csv,4.256e-08
41,tension_ALL_20200703094435659.csv,3.936e-08
42,tension_ALL_20200703094436670.csv,4.064e-08
43,tension_ALL_20200703094437660.csv,3.552e-08
44,tension_ALL_20200703094438673.csv,3.856e-08
45,tension_ALL_20200703094439672.csv,3.088e-08
46,tension_ALL_20200703094440658.csv,4.352e-08
47,tension_ALL_20200703094441660.csv,4.224e-08
48,tension_ALL_20200703094442660.csv,4.016e-08
49,tension_ALL_20200703094443658.csv,4.288e-08
50,tension_ALL_20200703094444659.csv,4.48e-08
51,tension_ALL_20200703094445664.csv,4.848e-08
52,tension_ALL_20200703094446659.csv,4.256e-08
53,tension_ALL_20200703094447659.csv,3.84e-08
54,tension_ALL_20200703094448660.csv,4.4e-08
55,tension_ALL_20200703094449659.csv,4.368e-08
56,tension_ALL_20200703094450674.csv,4.24e-08
57,tension_ALL_20200703094451672.csv,4.496e-08
58,tension_ALL_20200703094452658.csv,4.064e-08
59,tension_ALL_20200703094453658.csv,2.816e-08
60,tension_ALL_20200703094454672.csv,3.712e-08
61,tension_ALL_20200703094455659.csv,3.904e-08
62,tension_ALL_20200703094456659.csv,3.84e-08
63,tension_ALL_20200703094457658.csv,4.16e-08
64,tension_ALL_20200703094458659.csv,4.656e-08
65,tension_ALL_20200703094459661.csv,3.248e-08
66,tension_ALL_20200703094500672.csv,3.872e-08
67,tension_ALL_20200703094501661.csv,2.8e-08
68,tension_ALL_20200703094502669.csv,4.256e-08
69,tension_ALL_20200703094503669.csv,4.608e-08
70,tension_ALL_20200703094504660.csv,3.6e-08
71,tension_ALL_20200703094505670.csv,4.128e-08
72,tension_ALL_20200703094506673.csv,4.384e-08
73,tension_ALL_20200703094507663.csv,4.384e-08
74,tension_ALL_20200703094508661.csv,5.2e-08
75,tension_ALL_20200703094509660.csv,4.064e-08
76,tension_ALL_20200703094510659.csv,4.56e-08
77,tension_ALL_20200703094511659.csv,4.56e-08
78,tension_ALL_20200703094512661.csv,4.72e-08
79,tension_ALL_20200703094513661.csv,4.672e-08
80,tension_ALL_20200703094514675.csv,5.424e-08
81,tension_ALL_20200703094515660.csv,3.904e-08
82,tension_ALL_20200703094516659.csv,4.688e-08
83,tension_ALL_20200703094517665.csv,4.464e-08
84,tension_ALL_20200703094518659.csv,4.56e-08
85,tension_ALL_20200703094519659.csv,4.72e-08
86,tension_ALL_20200703094520666.csv,4.8e-08
87,tension_ALL_20200703094521674.csv,5.12e-08
88,tension_ALL_20200703094522660.csv,5.04e-08
89,tension_ALL_20200703094523660.csv,4.256e-08
90,tension_ALL_20200703094524660.csv,5.024e-08
91,tension_ALL_20200703094525659.csv,4.704e-08
92,tension_ALL_20200703094526667.csv,4.464e-08
93,tension_ALL_20200703094527677.csv,4.672e-08
94,tension_ALL_20200703094528669.csv,5.184e-08
95,tension_ALL_20200703094529664.csv,4.256e-08
96,tension_ALL_20200703094530659.csv,4.336e-08
97,tension_ALL_20200703094531658.csv,4.928e-08
98,tension_ALL_20200703094532671.csv,5.472e-08
99,tension_ALL_20200703094533671.csv,5.072e-08
100,tension_ALL_20200703094534676.csv,4.8e-08
101,tension_ALL_20200703094535660.csv,4.768e-08
102,tension_ALL_20200703094536659.csv,4.72e-08
103,tension_ALL_20200703094537661.csv,2.432e-08
104,tension_ALL_20200703094538662.csv,4.144e-08
105,tension_ALL_20200703094539669.csv,4.688e-08
106,tension_ALL_20200703094540666.csv,4.544e-08
107,tension_ALL_20200703094541658.csv,4.176e-08
108,tension_ALL_20200703094542659.csv,4.528e-08
109,tension_ALL_20200703094543660.csv,4.704e-08
110,tension_ALL_20200703094544670.csv,5.072e-08
