,Filename,Plateau
0,tension_ALL_20200709100853393.csv,1.3904e-07
1,tension_ALL_20200709100854386.csv,1.4656e-07
2,tension_ALL_20200709100855389.csv,1.2912e-07
3,tension_ALL_20200709100856394.csv,1.3024e-07
4,tension_ALL_20200709100857394.csv,1.528e-07
5,tension_ALL_20200709100858384.csv,8.4e-08
6,tension_ALL_20200709100859390.csv,9.2e-08
7,tension_ALL_20200709100900386.csv,1.1424e-07
8,tension_ALL_20200709100901395.csv,1.5344e-07
9,tension_ALL_20200709100902388.csv,1.6448e-07
10,tension_ALL_20200709100903385.csv,1.4224e-07
11,tension_ALL_20200709100904385.csv,1.4432e-07
12,tension_ALL_20200709100905392.csv,5.792e-08
13,tension_ALL_20200709100906394.csv,8.8e-08
14,tension_ALL_20200709100907388.csv,1.264e-07
15,tension_ALL_20200709100908397.csv,1.5872e-07
16,tension_ALL_20200709100909384.csv,1.3456e-07
17,tension_ALL_20200709100910395.csv,1.1968e-07
18,tension_ALL_20200709100911398.csv,1.0944e-07
19,tension_ALL_20200709100912392.csv,1.3984e-07
20,tension_ALL_20200709100913396.csv,4.56e-08
21,tension_ALL_20200709100914397.csv,2.752e-08
22,tension_ALL_20200709100915403.csv,7.808e-08
23,tension_ALL_20200709100916402.csv,2.416e-08
24,tension_ALL_20200709100917403.csv,1.0368e-07
25,tension_ALL_20200709100918401.csv,1.0368e-07
26,tension_ALL_20200709100919388.csv,1.2304e-07
27,tension_ALL_20200709100920397.csv,1.6112e-07
28,tension_ALL_20200709100921398.csv,1.3648e-07
29,tension_ALL_20200709100922399.csv,5.456e-08
30,tension_ALL_20200709100923388.csv,1.3408e-07
31,tension_ALL_20200709100924398.csv,1.4368e-07
32,tension_ALL_20200709100925394.csv,1.3552e-07
33,tension_ALL_20200709100926398.csv,1.2912e-07
34,tension_ALL_20200709100927385.csv,6.864e-08
35,tension_ALL_20200709100928394.csv,1.0192e-07
36,tension_ALL_20200709100929398.csv,1.2256e-07
37,tension_ALL_20200709100930385.csv,8.928e-08
38,tension_ALL_20200709100931388.csv,7.904e-08
39,tension_ALL_20200709100932398.csv,1.3344e-07
40,tension_ALL_20200709100933384.csv,1.0112e-07
41,tension_ALL_20200709100934390.csv,7.104e-08
42,tension_ALL_20200709100935394.csv,1.304e-07
43,tension_ALL_20200709100936387.csv,1.416e-07
44,tension_ALL_20200709100937392.csv,1.1424e-07
45,tension_ALL_20200709100938386.csv,9.2e-08
46,tension_ALL_20200709100939395.csv,1.5568e-07
47,tension_ALL_20200709100940397.csv,4.8e-08
48,tension_ALL_20200709100941393.csv,4.624e-08
