,Filename,Plateau
0,tension_ALL_20200703125035197.csv,4.224e-08
1,tension_ALL_20200703125036170.csv,3.376e-08
2,tension_ALL_20200703125037174.csv,3.408e-08
3,tension_ALL_20200703125038183.csv,3.472e-08
4,tension_ALL_20200703125039182.csv,4.128e-08
5,tension_ALL_20200703125040170.csv,2.256e-08
6,tension_ALL_20200703125041170.csv,4.096e-08
7,tension_ALL_20200703125042169.csv,4.176e-08
8,tension_ALL_20200703125043169.csv,3.984e-08
9,tension_ALL_20200703125044172.csv,3.904e-08
10,tension_ALL_20200703125045170.csv,3.872e-08
11,tension_ALL_20200703125046170.csv,3.888e-08
12,tension_ALL_20200703125047170.csv,4.048e-08
13,tension_ALL_20200703125048170.csv,3.584e-08
14,tension_ALL_20200703125049170.csv,3.472e-08
15,tension_ALL_20200703125050169.csv,3.616e-08
16,tension_ALL_20200703125051170.csv,3.904e-08
17,tension_ALL_20200703125052169.csv,4.176e-08
18,tension_ALL_20200703125053170.csv,4.384e-08
19,tension_ALL_20200703125054170.csv,4.368e-08
20,tension_ALL_20200703125055170.csv,3.776e-08
21,tension_ALL_20200703125056171.csv,4.768e-08
22,tension_ALL_20200703125057170.csv,4.064e-08
23,tension_ALL_20200703125058169.csv,3.44e-08
24,tension_ALL_20200703125059169.csv,4.432e-08
25,tension_ALL_20200703125100170.csv,3.92e-08
26,tension_ALL_20200703125101170.csv,1.328e-08
27,tension_ALL_20200703125102169.csv,4.72e-08
28,tension_ALL_20200703125103169.csv,3.872e-08
29,tension_ALL_20200703125104169.csv,4.24e-08
30,tension_ALL_20200703125105169.csv,3.76e-08
31,tension_ALL_20200703125106170.csv,4.4e-08
32,tension_ALL_20200703125107169.csv,3.872e-08
33,tension_ALL_20200703125108169.csv,3.968e-08
34,tension_ALL_20200703125109169.csv,4.768e-08
35,tension_ALL_20200703125110170.csv,4.176e-08
36,tension_ALL_20200703125111170.csv,4.144e-08
37,tension_ALL_20200703125112170.csv,3.84e-08
38,tension_ALL_20200703125113170.csv,3.808e-08
39,tension_ALL_20200703125114170.csv,3.76e-08
40,tension_ALL_20200703125115170.csv,4.768e-08
41,tension_ALL_20200703125116179.csv,4.784e-08
42,tension_ALL_20200703125117170.csv,4.144e-08
43,tension_ALL_20200703125118170.csv,4.224e-08
44,tension_ALL_20200703125119170.csv,5.2e-08
45,tension_ALL_20200703125120171.csv,5.76e-08
46,tension_ALL_20200703125121170.csv,4.56e-08
47,tension_ALL_20200703125122170.csv,4.32e-08
48,tension_ALL_20200703125123170.csv,4.192e-08
49,tension_ALL_20200703125124170.csv,3.76e-08
50,tension_ALL_20200703125125170.csv,5.36e-08
51,tension_ALL_20200703125126170.csv,5.168e-08
52,tension_ALL_20200703125127170.csv,4.704e-08
53,tension_ALL_20200703125128170.csv,5.104e-08
54,tension_ALL_20200703125129169.csv,4.56e-08
55,tension_ALL_20200703125130170.csv,4.352e-08
56,tension_ALL_20200703125131169.csv,6.672e-08
57,tension_ALL_20200703125132170.csv,5.232e-08
58,tension_ALL_20200703125133169.csv,4.176e-08
59,tension_ALL_20200703125134183.csv,6.352e-08
60,tension_ALL_20200703125135181.csv,5.072e-08
61,tension_ALL_20200703125136169.csv,4.432e-08
62,tension_ALL_20200703125137174.csv,1.936e-08
63,tension_ALL_20200703125138170.csv,5.552e-08
64,tension_ALL_20200703125139183.csv,5.136e-08
65,tension_ALL_20200703125140180.csv,1.776e-08
66,tension_ALL_20200703125141181.csv,4.224e-08
67,tension_ALL_20200703125142175.csv,5.68e-08
68,tension_ALL_20200703125143186.csv,5.296e-08
69,tension_ALL_20200703125144169.csv,5.152e-08
70,tension_ALL_20200703125145183.csv,5.12e-08
71,tension_ALL_20200703125146179.csv,5.744e-08
72,tension_ALL_20200703125147170.csv,5.536e-08
73,tension_ALL_20200703125148181.csv,5.424e-08
74,tension_ALL_20200703125149169.csv,5.552e-08
75,tension_ALL_20200703125150170.csv,4.768e-08
76,tension_ALL_20200703125151181.csv,4.704e-08
77,tension_ALL_20200703125152178.csv,4.512e-08
78,tension_ALL_20200703125153182.csv,5.312e-08
79,tension_ALL_20200703125154170.csv,5.088e-08
80,tension_ALL_20200703125155170.csv,4.544e-08
81,tension_ALL_20200703125156183.csv,5.072e-08
82,tension_ALL_20200703125157183.csv,4.992e-08
83,tension_ALL_20200703125158172.csv,5.376e-08
84,tension_ALL_20200703125159174.csv,5.312e-08
85,tension_ALL_20200703125200180.csv,5.152e-08
86,tension_ALL_20200703125201169.csv,4.288e-08
87,tension_ALL_20200703125202170.csv,4.672e-08
88,tension_ALL_20200703125203172.csv,5.376e-08
89,tension_ALL_20200703125204174.csv,4.88e-08
90,tension_ALL_20200703125205169.csv,5.536e-08
91,tension_ALL_20200703125206170.csv,5.152e-08
92,tension_ALL_20200703125207170.csv,5.136e-08
93,tension_ALL_20200703125208170.csv,5.312e-08
94,tension_ALL_20200703125209183.csv,3.488e-08
95,tension_ALL_20200703125210184.csv,5.744e-08
96,tension_ALL_20200703125211174.csv,6.576e-08
97,tension_ALL_20200703125212170.csv,3.328e-08
98,tension_ALL_20200703125213170.csv,4.352e-08
99,tension_ALL_20200703125214175.csv,5.52e-08
100,tension_ALL_20200703125215176.csv,5.04e-08
101,tension_ALL_20200703125216184.csv,4.784e-08
102,tension_ALL_20200703125217170.csv,6.048e-08
103,tension_ALL_20200703125218174.csv,5.568e-08
104,tension_ALL_20200703125219170.csv,5.328e-08
105,tension_ALL_20200703125220172.csv,5.68e-08
106,tension_ALL_20200703125221183.csv,4.608e-08
107,tension_ALL_20200703125222178.csv,5.696e-08
108,tension_ALL_20200703125223173.csv,5.392e-08
109,tension_ALL_20200703125224171.csv,5.744e-08
110,tension_ALL_20200703125225175.csv,4.272e-08
111,tension_ALL_20200703125226170.csv,5.424e-08
112,tension_ALL_20200703125227179.csv,5.488e-08
113,tension_ALL_20200703125228170.csv,5.328e-08
114,tension_ALL_20200703125229171.csv,5.968e-08
115,tension_ALL_20200703125230179.csv,4.8e-08
116,tension_ALL_20200703125231170.csv,5.168e-08
117,tension_ALL_20200703125232170.csv,5.424e-08
118,tension_ALL_20200703125233182.csv,7.072e-08
119,tension_ALL_20200703125234171.csv,6.496e-08
120,tension_ALL_20200703125235173.csv,5.76e-08
121,tension_ALL_20200703125236170.csv,5.328e-08
122,tension_ALL_20200703125237170.csv,5.424e-08
123,tension_ALL_20200703125238170.csv,4.464e-08
124,tension_ALL_20200703125239171.csv,4.608e-08
125,tension_ALL_20200703125240184.csv,6.64e-08
126,tension_ALL_20200703125241171.csv,6.992e-08
127,tension_ALL_20200703125242182.csv,4.624e-08
128,tension_ALL_20200703125243183.csv,5.872e-08
129,tension_ALL_20200703125244171.csv,5.568e-08
130,tension_ALL_20200703125245170.csv,6.576e-08
131,tension_ALL_20200703125246170.csv,6.224e-08
132,tension_ALL_20200703125247181.csv,5.552e-08
133,tension_ALL_20200703125248176.csv,6.352e-08
134,tension_ALL_20200703125249170.csv,5.232e-08
135,tension_ALL_20200703125250170.csv,4.944e-08
136,tension_ALL_20200703125251171.csv,4.656e-08
137,tension_ALL_20200703125252171.csv,5.6e-08
138,tension_ALL_20200703125253171.csv,6.032e-08
139,tension_ALL_20200703125254170.csv,6.048e-08
140,tension_ALL_20200703125255175.csv,7.488e-08
141,tension_ALL_20200703125256171.csv,5.504e-08
142,tension_ALL_20200703125257173.csv,4.752e-08
143,tension_ALL_20200703125258175.csv,7.296e-08
144,tension_ALL_20200703125259171.csv,5.536e-08
145,tension_ALL_20200703125300183.csv,5.888e-08
146,tension_ALL_20200703125301182.csv,5.856e-08
147,tension_ALL_20200703125302170.csv,6.144e-08
148,tension_ALL_20200703125303171.csv,6.16e-08
149,tension_ALL_20200703125304170.csv,6.08e-08
150,tension_ALL_20200703125305175.csv,6.352e-08
151,tension_ALL_20200703125306170.csv,6.912e-08
152,tension_ALL_20200703125307171.csv,6.752e-08
153,tension_ALL_20200703125308171.csv,6.416e-08
154,tension_ALL_20200703125309171.csv,6.48e-08
155,tension_ALL_20200703125310171.csv,7.168e-08
156,tension_ALL_20200703125311170.csv,5.552e-08
157,tension_ALL_20200703125312183.csv,6.832e-08
158,tension_ALL_20200703125313174.csv,6.496e-08
159,tension_ALL_20200703125314171.csv,7.44e-08
160,tension_ALL_20200703125315183.csv,5.712e-08
161,tension_ALL_20200703125316182.csv,6.816e-08
162,tension_ALL_20200703125317170.csv,7.152e-08
163,tension_ALL_20200703125318170.csv,6.112e-08
164,tension_ALL_20200703125319185.csv,7.152e-08
165,tension_ALL_20200703125320171.csv,6.656e-08
166,tension_ALL_20200703125321177.csv,4.928e-08
167,tension_ALL_20200703125322171.csv,5.968e-08
168,tension_ALL_20200703125323175.csv,7.728e-08
169,tension_ALL_20200703125324182.csv,6.896e-08
170,tension_ALL_20200703125325172.csv,6.304e-08
171,tension_ALL_20200703125326170.csv,4.848e-08
172,tension_ALL_20200703125327171.csv,6.688e-08
173,tension_ALL_20200703125328171.csv,6.928e-08
174,tension_ALL_20200703125329177.csv,6.512e-08
175,tension_ALL_20200703125330171.csv,6.432e-08
176,tension_ALL_20200703125331170.csv,5.6e-08
177,tension_ALL_20200703125332170.csv,6.464e-08
178,tension_ALL_20200703125333171.csv,7.216e-08
179,tension_ALL_20200703125334170.csv,8.192e-08
180,tension_ALL_20200703125335174.csv,6.016e-08
181,tension_ALL_20200703125336171.csv,6.896e-08
182,tension_ALL_20200703125337184.csv,6.048e-08
183,tension_ALL_20200703125338190.csv,6.96e-08
184,tension_ALL_20200703125339171.csv,6.544e-08
185,tension_ALL_20200703125340171.csv,6.176e-08
186,tension_ALL_20200703125341182.csv,7.248e-08
187,tension_ALL_20200703125342174.csv,7.168e-08
188,tension_ALL_20200703125343171.csv,5.888e-08
189,tension_ALL_20200703125344171.csv,7.264e-08
190,tension_ALL_20200703125345175.csv,4.08e-08
191,tension_ALL_20200703125346172.csv,2.032e-08
192,tension_ALL_20200703125347173.csv,9.504e-08
193,tension_ALL_20200703125348170.csv,7.28e-08
194,tension_ALL_20200703125349182.csv,7.344e-08
195,tension_ALL_20200703125350170.csv,2.272e-08
196,tension_ALL_20200703125351181.csv,7.584e-08
197,tension_ALL_20200703125352172.csv,6.432e-08
198,tension_ALL_20200703125353171.csv,5.728e-08
199,tension_ALL_20200703125354171.csv,5.504e-08
200,tension_ALL_20200703125355171.csv,5.104e-08
201,tension_ALL_20200703125356171.csv,6.896e-08
202,tension_ALL_20200703125357183.csv,6.864e-08
203,tension_ALL_20200703125358178.csv,5.456e-08
204,tension_ALL_20200703125359184.csv,7.76e-08
205,tension_ALL_20200703125400171.csv,6.16e-08
206,tension_ALL_20200703125401176.csv,5.904e-08
207,tension_ALL_20200703125402170.csv,5.328e-08
208,tension_ALL_20200703125403185.csv,6.416e-08
209,tension_ALL_20200703125404179.csv,8.464e-08
210,tension_ALL_20200703125405175.csv,5.008e-08
211,tension_ALL_20200703125406171.csv,6.736e-08
212,tension_ALL_20200703125407171.csv,7.136e-08
213,tension_ALL_20200703125408174.csv,6.64e-08
214,tension_ALL_20200703125409171.csv,6.752e-08
215,tension_ALL_20200703125410171.csv,7.024e-08
216,tension_ALL_20200703125411178.csv,6.096e-08
217,tension_ALL_20200703125412171.csv,6.816e-08
218,tension_ALL_20200703125413185.csv,6.752e-08
219,tension_ALL_20200703125414180.csv,6.848e-08
220,tension_ALL_20200703125415180.csv,6.432e-08
221,tension_ALL_20200703125416171.csv,6.288e-08
222,tension_ALL_20200703125417171.csv,7.712e-08
223,tension_ALL_20200703125418176.csv,6.864e-08
224,tension_ALL_20200703125419171.csv,7.68e-08
225,tension_ALL_20200703125420171.csv,8.56e-08
226,tension_ALL_20200703125421177.csv,7.84e-08
227,tension_ALL_20200703125422171.csv,8.816e-08
228,tension_ALL_20200703125423171.csv,6.16e-08
229,tension_ALL_20200703125424172.csv,7.792e-08
230,tension_ALL_20200703125425179.csv,8.624e-08
231,tension_ALL_20200703125426184.csv,7.808e-08
232,tension_ALL_20200703125427171.csv,6.176e-08
233,tension_ALL_20200703125428172.csv,6.288e-08
234,tension_ALL_20200703125429173.csv,5.696e-08
235,tension_ALL_20200703125430171.csv,4.928e-08
236,tension_ALL_20200703125431172.csv,7.088e-08
237,tension_ALL_20200703125432184.csv,6.672e-08
238,tension_ALL_20200703125433175.csv,1.0048e-07
