,Filename,Energy
0,c_ALL_20210705102223558.csv,0.010377812227
1,c_ALL_20210705102223870.csv,0.00962208976765
2,c_ALL_20210705102224161.csv,0.0111081416085
3,c_ALL_20210705102237910.csv,0.010897073406
4,c_ALL_20210705102238160.csv,0.0123667858382
5,c_ALL_20210705102238406.csv,0.0114412591061
6,c_ALL_20210705102238658.csv,0.0120509256829
7,c_ALL_20210705102238906.csv,0.0111538724294
8,c_ALL_20210705102239161.csv,0.011745123185
9,c_ALL_20210705102239406.csv,0.0113080353144
10,c_ALL_20210705102239660.csv,0.0111380267774
11,c_ALL_20210705102239909.csv,0.0122613101167
12,c_ALL_20210705102240158.csv,0.0112533816944
13,c_ALL_20210705102240413.csv,0.0110255896984
14,c_ALL_20210705102240656.csv,0.0109115306843
15,c_ALL_20210705102240907.csv,0.0120276041561
16,c_ALL_20210705102241156.csv,0.0105451780763
17,c_ALL_20210705102241406.csv,0.0114045696323
18,c_ALL_20210705102241663.csv,0.0105983468122
19,c_ALL_20210705102241909.csv,0.0108876837549
20,c_ALL_20210705102242162.csv,0.0105260606641
21,c_ALL_20210705102242418.csv,0.0114485779254
22,c_ALL_20210705102242666.csv,0.0109649643354
23,c_ALL_20210705102242907.csv,0.0115131527381
24,c_ALL_20210705102243157.csv,0.0123266046638
25,c_ALL_20210705102243409.csv,0.0110883606388
26,c_ALL_20210705102243656.csv,0.0116618980978
27,c_ALL_20210705102243906.csv,0.0123805465227
28,c_ALL_20210705102244156.csv,0.0122083156212
29,c_ALL_20210705102244412.csv,0.0122127394776
30,c_ALL_20210705102244669.csv,0.0114922811194
31,c_ALL_20210705102244917.csv,0.00943279997954
32,c_ALL_20210705102245157.csv,0.0113534138669
33,c_ALL_20210705102245412.csv,0.0118192149562
34,c_ALL_20210705102245660.csv,0.0121825208365
35,c_ALL_20210705102245907.csv,0.0117039689338
36,c_ALL_20210705102246161.csv,0.0105127606512
37,c_ALL_20210705102246415.csv,0.0114426922689
38,c_ALL_20210705102246658.csv,0.0111331992584
39,c_ALL_20210705102246906.csv,0.0107379896901
40,c_ALL_20210705102247160.csv,0.00728457836308
41,c_ALL_20210705102247416.csv,0.0119639710756
42,c_ALL_20210705102247661.csv,0.0108281527894
43,c_ALL_20210705102247907.csv,0.0114276804842
44,c_ALL_20210705102248156.csv,0.011502152587
45,c_ALL_20210705102248411.csv,0.0113997633324
46,c_ALL_20210705102248656.csv,0.0111668480572
47,c_ALL_20210705102248907.csv,0.0112937184614
48,c_ALL_20210705102249156.csv,0.0119534568984
49,c_ALL_20210705102249406.csv,0.0125204795738
50,c_ALL_20210705102249664.csv,0.0118548527389
51,c_ALL_20210705102249906.csv,0.00970270799344
52,c_ALL_20210705102250158.csv,0.0115114499809
53,c_ALL_20210705102250406.csv,0.0114070162949
54,c_ALL_20210705102250656.csv,0.0108100841785
55,c_ALL_20210705102250906.csv,0.0106269898129
56,c_ALL_20210705102251160.csv,0.0110993200354
57,c_ALL_20210705102251411.csv,0.0110992163341
58,c_ALL_20210705102251669.csv,0.0114770830616
59,c_ALL_20210705102251907.csv,0.0100366851515
60,c_ALL_20210705102252156.csv,0.0117568564547
61,c_ALL_20210705102252406.csv,0.0108178108961
62,c_ALL_20210705102252656.csv,0.0111338820765
63,c_ALL_20210705102252906.csv,0.00911962717241
64,c_ALL_20210705102253156.csv,0.011405641276
65,c_ALL_20210705102253410.csv,0.0113051671255
66,c_ALL_20210705102253660.csv,0.0126793015073
67,c_ALL_20210705102253910.csv,0.0112408337503
68,c_ALL_20210705102254160.csv,0.0118507141369
69,c_ALL_20210705102254418.csv,0.0104151922865
70,c_ALL_20210705102254657.csv,0.0127508352367
71,c_ALL_20210705102254913.csv,0.0114099825156
72,c_ALL_20210705102255156.csv,0.0112702178612
73,c_ALL_20210705102255411.csv,0.0120809332293
74,c_ALL_20210705102255657.csv,0.0106211136637
75,c_ALL_20210705102255906.csv,0.0110883531366
76,c_ALL_20210705102256157.csv,0.0104636549268
77,c_ALL_20210705102256410.csv,0.01037129864
78,c_ALL_20210705102256657.csv,0.0119196566111
79,c_ALL_20210705102256906.csv,0.0112381032568
80,c_ALL_20210705102257156.csv,0.0113393085449
81,c_ALL_20210705102257414.csv,0.0112865306141
82,c_ALL_20210705102257660.csv,0.0121889108841
83,c_ALL_20210705102257906.csv,0.0107744685937
84,c_ALL_20210705102258160.csv,0.0115098413854
85,c_ALL_20210705102258407.csv,0.0117254061848
86,c_ALL_20210705102258658.csv,0.0102242606033
87,c_ALL_20210705102258906.csv,0.0113544245801
88,c_ALL_20210705102259156.csv,0.0104186458364
89,c_ALL_20210705102259412.csv,0.0113338218826
90,c_ALL_20210705102259657.csv,0.0108811368209
91,c_ALL_20210705102259906.csv,0.00855051601141
92,c_ALL_20210705102300156.csv,0.0100686157921
93,c_ALL_20210705102300407.csv,0.0106004409703
94,c_ALL_20210705102300658.csv,0.0109850101007
95,c_ALL_20210705102300906.csv,0.0105618455057
96,c_ALL_20210705102301159.csv,0.0114917007818
97,c_ALL_20210705102301410.csv,0.012420249319
98,c_ALL_20210705102301664.csv,0.0116967829551
99,c_ALL_20210705102301907.csv,0.0122317044432
100,c_ALL_20210705102302156.csv,0.0119560164484
101,c_ALL_20210705102302407.csv,0.0103518077024
