,x_max,y_max,x_min,y_min
0,20.974,0.0159284437682,25.973000000000003,0.006027339588189999
1,55.972,0.0176485463437,36.973,0.0141898893579
2,66.97800000000001,0.0170959012751,64.983,0.00807127722363
3,95.977,0.0176404301367,96.973,0.0129107547724
4,142.97799999999998,0.017584259088299997,126.985,0.0153054245355
5,167.97799999999998,0.0177491962825,170.97299999999998,0.0155531801236
6,182.993,0.0177511372967,190.975,0.0087190619945
7,237.97799999999998,0.0178049582332,234.97400000000002,0.0157596394037
8,267.975,0.017730430760599998,256.98,0.016261450557
9,280.976,0.0177903352413,275.988,0.0158051890724
10,314.987,0.017772252185900003,318.985,0.016753157180000002
11,347.974,0.017681775377099997,330.986,0.0159144671359
12,383.98800000000006,0.0174668344493,374.975,0.015636300264099998
13,402.98199999999997,0.0177486468373,397.978,0.0163241062353
14,428.98800000000006,0.017490225873,444.98,0.0160736990353
15,472.98699999999997,0.017652189793599997,462.976,0.0154547494949
16,499.976,0.0176699755983,495.983,0.0160234326037
17,533.989,0.0174306134963,527.976,0.0155873228558
18,555.987,0.0173813637061,567.9780000000001,0.0156193620303
19,591.98,0.017203405220400002,583.976,0.0142410119813
20,608.982,0.0173353149592,615.982,0.015402836112799996
21,644.985,0.0170157747963,656.988,0.0152212718797
22,687.9789999999999,0.0171306227534,662.977,0.0150126080266
23,691.9760000000001,0.0166813140979,693.9789999999999,0.0145070189715
24,736.985,0.016757180240599998,728.9830000000001,0.0132285237112
25,769.997,0.0169894328869,752.99,0.0135401315019
26,806.977,0.0168725891819,782.977,0.014143731447700003
27,824.9780000000001,0.016523002765799998,832.9889999999999,0.0144493795971
28,839.9780000000001,0.0163181178483,850.9780000000001,0.014402559709299996
29,886.9780000000001,0.0163847093506,896.9889999999999,0.0133698864451
30,914.9889999999999,0.0163127998165,926.9810000000001,0.00386411824666
31,938.987,0.0166875451078,947.992,0.0144501601726
32,978.985,0.0163155075466,983.992,0.0111708709131
33,1010.9780000000001,0.016279158446,1016.9789999999999,0.00399960542369
34,1032.99,0.0163535549248,1023.9780000000001,0.00370182002403
35,1064.979,0.0162645626701,1056.985,0.00424765379294
36,1106.979,0.0160236138336,1094.979,0.00405773052025
37,1121.991,0.0160300146129,1130.98,0.00486037196975
38,1166.979,0.0161691165769,1164.979,0.00402475258041
39,1171.993,0.016026130186,1182.984,0.00626783962269
40,1207.993,0.0155427027669,1203.984,0.00403671850691
41,1231.994,0.015920613857499998,1230.98,0.00375653211931
42,1265.98,0.0157498950483,1261.994,0.0018802697925
43,1289.98,0.015471403159399997,1300.981,0.00206346563088
44,1344.9920000000002,0.0153715133406,1328.9920000000002,0.00230672981791
45,1365.99,0.0157045629366,1371.981,0.00315070491862
46,1380.9920000000002,0.0154994359101,1392.99,0.00282342417431
47,1436.981,0.0155891524731,1416.9820000000002,0.00195238955725
48,1460.9820000000002,0.0152030273581,1466.981,0.002523183707
49,1473.994,0.015218276425299998,1471.986,0.00254183457516
50,1506.9879999999998,0.015545960181499997,1526.9820000000002,0.00202406713506
51,1531.984,0.0155329008759,1543.995,0.0022412701135
52,1562.9820000000002,0.0149421917648,1568.993,0.00122752583387
53,1599.9820000000002,0.0150345831522,1590.9820000000002,0.0022287499135
54,1622.9979999999998,0.0147264365476,1626.9820000000002,0.0027924781555
55,1650.983,0.0149271878614,1667.993,0.0017505170388699995
56,1680.994,0.0152541644654,1687.994,0.00167051723369
57,1720.983,0.0153192696333,1723.983,0.001385354806
58,1754.993,0.0155737670265,1767.994,0.00236051214575
59,1770.995,0.0147418578715,1780.983,0.00150475558509
60,1810.997,0.0150566347508,1824.999,0.00174115232225
61,1852.993,0.015277643451100003,1839.987,0.00169057014431
62,1873.997,0.0149302567879,1866.9879999999998,0.0015281993718800002
63,1907.9979999999998,0.0156145412198,1917.984,0.00226231065156
64,1941.9879999999998,0.0145771826716,1925.999,0.0015803803076900002
65,1961.985,0.0133701831942,1977.0,0.0013320011416300002
66,1985.001,0.0152810569223,1979.9979999999998,0.00154889711453
67,2018.989,0.0146885588403,2029.99,0.00188394127762
68,2042.99,0.0141967935972,2060.993,0.00109081935669
69,2086.994,0.014333523165500003,2083.999,0.0014792243726600002
70,2107.99,0.0144621045625,2110.998,0.00192577911144
71,2130.996,0.014548315619700002,2153.0,0.0015817521685599998
72,2163.9970000000003,0.013969013533399998,2174.999,0.0010248564211900002
73,2210.996,0.0146459215069,2192.9970000000003,0.00164020161525
74,2231.986,0.0131592225507,2226.998,0.00154779744762
75,2251.996,0.0136930285831,2261.9970000000003,0.0014812221617200002
76,2299.995,0.0145792707926,2287.99,0.00148045593884
77,2326.0,0.0145151498738,2336.992,0.0015568101835
