,Filename,Absolute_Injected_Charges
0,c_ALL_20210604152625710.csv,6.02547404121e-06
1,c_ALL_20210604152626714.csv,4.177984815e-06
2,c_ALL_20210604152809702.csv,4.54350705292e-06
3,c_ALL_20210604152839201.csv,3.53666926497e-06
4,c_ALL_20210604152857202.csv,5.9223909657e-06
5,c_ALL_20210604152912702.csv,1.43702225059e-06
6,c_ALL_20210604152949702.csv,5.57279001597e-06
7,c_ALL_20210604152955705.csv,6.40882279143e-06
8,c_ALL_20210604153004206.csv,5.34039982848e-06
9,c_ALL_20210604153015717.csv,3.30497827711e-06
10,c_ALL_20210604153034201.csv,5.93193324088e-06
11,c_ALL_20210604153035703.csv,4.91903350277e-06
12,c_ALL_20210604153038201.csv,4.45338364021e-06
13,c_ALL_20210604153052709.csv,2.07763290099e-06
14,c_ALL_20210604153127202.csv,5.89184276625e-06
15,c_ALL_20210604153154202.csv,5.77985914111e-06
16,c_ALL_20210604153226202.csv,6.23879274128e-06
17,c_ALL_20210604153226708.csv,5.31688020289e-06
18,c_ALL_20210604153305202.csv,2.70584985144e-06
19,c_ALL_20210604153340202.csv,5.18772865346e-06
20,c_ALL_20210604153348208.csv,6.54899600403e-06
