,Filename,Absolute_Injected_Charges
0,c_ALL_20210604151708203.csv,1.02868351241e-06
1,c_ALL_20210604151715704.csv,5.56432599074e-06
2,c_ALL_20210604151717709.csv,6.90089832903e-06
3,c_ALL_20210604151725700.csv,6.93722822845e-06
4,c_ALL_20210604151726200.csv,6.79276552859e-06
5,c_ALL_20210604151728213.csv,7.18999520449e-06
6,c_ALL_20210604151747199.csv,6.9043052662e-06
7,c_ALL_20210604151751700.csv,6.80705946627e-06
8,c_ALL_20210604151828711.csv,6.13006856602e-06
9,c_ALL_20210604151840212.csv,5.36710504077e-06
10,c_ALL_20210604151857701.csv,6.66043290371e-06
11,c_ALL_20210604151903700.csv,5.83131042833e-06
12,c_ALL_20210604151921700.csv,7.07406076642e-06
13,c_ALL_20210604152014199.csv,6.71494271642e-06
14,c_ALL_20210604152015206.csv,5.94597637812e-06
15,c_ALL_20210604152024200.csv,6.44281212842e-06
16,c_ALL_20210604152116701.csv,6.51076135385e-06
17,c_ALL_20210604152128201.csv,7.00720831644e-06
18,c_ALL_20210604152207206.csv,7.10889892876e-06
19,c_ALL_20210604152209703.csv,6.62288106644e-06
20,c_ALL_20210604152227200.csv,6.65185559165e-06
21,c_ALL_20210604152230201.csv,5.87206519006e-06
22,c_ALL_20210604152230715.csv,7.02423540399e-06
23,c_ALL_20210604152313711.csv,6.91906992911e-06
24,c_ALL_20210604152415213.csv,3.43608468914e-06
25,c_ALL_20210604152430702.csv,6.61479965327e-06
26,c_ALL_20210604152432200.csv,4.66973117782e-06
27,c_ALL_20210604152436704.csv,6.18998934084e-06
