,Filename,Absolute_Injected_Charges
0,c_ALL_20210604142146644.csv,9.26062328012e-06
1,c_ALL_20210604142147636.csv,8.60985689228e-06
2,c_ALL_20210604142148136.csv,6.20457896602e-06
3,c_ALL_20210604142154636.csv,6.39304899057e-06
4,c_ALL_20210604142155135.csv,9.91956038031e-06
5,c_ALL_20210604142155647.csv,9.09821793001e-06
6,c_ALL_20210604142200639.csv,9.78039725537e-06
7,c_ALL_20210604142209642.csv,8.02197646667e-06
8,c_ALL_20210604142210135.csv,9.67630599306e-06
9,c_ALL_20210604142211139.csv,9.56001696755e-06
10,c_ALL_20210604142211664.csv,9.719910755e-06
11,c_ALL_20210604142212136.csv,9.33774665484e-06
12,c_ALL_20210604142212642.csv,4.76354961501e-06
13,c_ALL_20210604142237640.csv,2.71719688879e-06
14,c_ALL_20210604142238142.csv,9.68166423025e-06
15,c_ALL_20210604142238646.csv,8.75722778014e-06
16,c_ALL_20210604142239140.csv,9.38284600474e-06
17,c_ALL_20210604142244137.csv,9.98682061804e-06
18,c_ALL_20210604142244652.csv,8.8091250925e-06
19,c_ALL_20210604142245147.csv,9.86434448033e-06
20,c_ALL_20210604142247147.csv,1.00458137185e-05
21,c_ALL_20210604142251147.csv,9.1990637548e-06
22,c_ALL_20210604142252141.csv,9.55812171762e-06
23,c_ALL_20210604142304650.csv,9.28968971757e-06
24,c_ALL_20210604142305636.csv,5.10402581518e-06
25,c_ALL_20210604142313136.csv,8.89701077957e-06
26,c_ALL_20210604142314137.csv,3.52197181399e-06
27,c_ALL_20210604142315144.csv,9.90572980522e-06
28,c_ALL_20210604142340136.csv,5.13138629066e-06
29,c_ALL_20210604142354643.csv,9.0949116929e-06
30,c_ALL_20210604142356636.csv,7.92812739231e-06
31,c_ALL_20210604142400141.csv,9.80674099293e-06
32,c_ALL_20210604142408649.csv,1.16301778745e-06
33,c_ALL_20210604142421145.csv,8.9101977301e-06
34,c_ALL_20210604142449141.csv,9.54371899744e-07
35,c_ALL_20210604142459653.csv,9.76174614289e-06
36,c_ALL_20210604142500151.csv,9.66994336776e-06
37,c_ALL_20210604142514646.csv,9.02088341739e-06
38,c_ALL_20210604142517140.csv,7.14091535398e-06
39,c_ALL_20210604142519140.csv,8.3798405172e-06
40,c_ALL_20210604142519639.csv,7.78502295367e-06
41,c_ALL_20210604142525643.csv,8.61842185433e-06
42,c_ALL_20210604142527140.csv,7.39464349159e-06
43,c_ALL_20210604142527642.csv,9.38271775584e-06
44,c_ALL_20210604142544137.csv,9.85813599257e-06
45,c_ALL_20210604142613642.csv,6.99129201654e-06
46,c_ALL_20210604142631644.csv,9.60229268053e-06
47,c_ALL_20210604142632637.csv,8.56047019265e-06
48,c_ALL_20210604142633637.csv,9.89637183055e-06
49,c_ALL_20210604142635137.csv,9.92563776828e-06
50,c_ALL_20210604142635637.csv,9.19881414168e-06
51,c_ALL_20210604142636142.csv,7.7024337537e-06
52,c_ALL_20210604142639136.csv,9.8975134927e-06
53,c_ALL_20210604142641643.csv,4.94121362762e-06
54,c_ALL_20210604142642149.csv,9.54781825509e-06
55,c_ALL_20210604142643136.csv,7.6854952541e-06
56,c_ALL_20210604142643642.csv,8.18184175455e-06
57,c_ALL_20210604142644639.csv,9.28705940473e-06
58,c_ALL_20210604142646144.csv,9.82386189299e-06
59,c_ALL_20210604142648136.csv,1.00212251049e-05
60,c_ALL_20210604142702150.csv,9.91259759283e-06
61,c_ALL_20210604142709636.csv,9.90450929344e-06
62,c_ALL_20210604142712136.csv,9.83610430515e-06
63,c_ALL_20210604142730638.csv,9.75340181822e-06
64,c_ALL_20210604142731141.csv,8.76154268024e-06
65,c_ALL_20210604142732139.csv,5.24287639054e-06
66,c_ALL_20210604142735637.csv,9.80150768028e-06
67,c_ALL_20210604142741136.csv,8.81257335496e-06
68,c_ALL_20210604142803137.csv,9.0963813425e-06
69,c_ALL_20210604142805641.csv,9.13659009219e-06
70,c_ALL_20210604142807645.csv,9.24828467959e-06
71,c_ALL_20210604142823137.csv,9.93988230531e-06
72,c_ALL_20210604142835161.csv,5.80890135304e-06
73,c_ALL_20210604142913141.csv,9.76201926816e-06
74,c_ALL_20210604142936637.csv,4.37157985243e-06
