,Filename,Absolute_Injected_Charges
0,c_ALL_20210607150633743.csv,1.28689066245e-06
1,c_ALL_20210607150652242.csv,5.04542411235e-06
2,c_ALL_20210607150701235.csv,4.60966029949e-06
3,c_ALL_20210607150748238.csv,1.28971905005e-06
4,c_ALL_20210607150807741.csv,7.17916424981e-06
5,c_ALL_20210607150809247.csv,4.84479147496e-06
6,c_ALL_20210607150814237.csv,1.35930227517e-06
7,c_ALL_20210607150902236.csv,7.05713651238e-06
8,c_ALL_20210607150904736.csv,5.43239948745e-06
9,c_ALL_20210607150905241.csv,1.97350553746e-06
10,c_ALL_20210607150934236.csv,1.4515323124e-06
11,c_ALL_20210607150948237.csv,3.41609621218e-06
12,c_ALL_20210607151110238.csv,6.85128362518e-06
13,c_ALL_20210607151111743.csv,1.57370516267e-06
14,c_ALL_20210607151146750.csv,2.21886678737e-06
15,c_ALL_20210607151242738.csv,6.98397487476e-06
16,c_ALL_20210607151253242.csv,7.22239281198e-06
17,c_ALL_20210607151300738.csv,7.06512007536e-06
18,c_ALL_20210607151302237.csv,6.97670713781e-06
19,c_ALL_20210607151302737.csv,4.46249627494e-06
