,ID,Mean
0,0.0,0.013088044653636364
1,100.0,0.013248785940629292
2,200.0,0.013467212659525255
3,300.0,0.013511749927583838
4,400.0,0.013403053347608081
5,500.0,0.01326955867640505
6,600.0,0.013418086404843434
7,700.0,0.013306894073877779
8,800.0,0.013359971156072728
9,900.0,0.013349352787516162
10,1000.0,0.013090414468081816
11,1100.0,0.013184302027829898
12,1200.0,0.013218327670170706
13,1300.0,0.01313420760989495
14,1400.0,0.013184001849734343
15,1500.0,0.013088893365760607
16,1600.0,0.01304778297221616
17,1700.0,0.012996056910617174
18,1800.0,0.012838412224270608
19,1900.0,0.01289401508481717
20,2000.0,0.012679926262810608
21,2100.0,0.012683475490862628
22,2200.0,0.012562585737018179
23,2300.0,0.012360184431914143
24,2400.0,0.012495049204288079
25,2500.0,0.01249306844380808
26,2600.0,0.012126327983458888
27,2700.0,0.012425995340747276
28,2800.0,0.012131667017286768
29,2900.0,0.011815646519473231
30,3000.0,0.012009938381022829
31,3100.0,0.012009924757984847
32,3200.0,0.011620507906564445
33,3300.0,0.011656212986801818
34,3400.0,0.011359089829342629
35,3500.0,0.010835337355586162
36,3600.0,0.011735482703668183
37,3700.0,0.011618342320016463
38,3800.0,0.011303752988891264
39,3900.0,0.011381911387696666
40,4000.0,0.011523044748003232
41,4100.0,0.010017593558588687
42,4200.0,0.01107987675753879
43,4300.0,0.011362241425568988
44,4400.0,0.011380486380863336
45,4500.0,0.011318169682353033
46,4600.0,0.011242507982163636
47,4700.0,0.01014647238815808
48,4800.0,0.009449958642531212
49,4900.0,0.009595708184936264
50,5000.0,0.008437377089464746
51,5100.0,0.005683199948252627
52,5200.0,0.008768713330138888
53,5300.0,0.008031610851456261
54,5400.0,0.009329390607592324
55,5500.0,0.007159109520367172
56,5600.0,0.009324741084268588
57,5700.0,0.009931138080405454
58,5800.0,0.007090654522426667
59,5900.0,0.005327767543079778
