,Elapsed_Time,Data
0,0.0,1.2895999999999998e-07
1,0.996,1.4e-07
2,1.991,1.368e-07
3,2.995,1.3984000000000001e-07
4,3.991,1.4608e-07
5,4.992,1.3312000000000002e-07
6,5.994,1.336e-07
7,6.997,1.0880000000000001e-07
8,7.991,1.3904e-07
9,8.991,1.3968e-07
10,10.003,1.3696e-07
11,10.992,1.416e-07
12,11.993,1.3664e-07
13,12.992,1.2495999999999998e-07
14,13.991,1.2592e-07
15,14.991,1.4176e-07
16,15.992,1.4048e-07
17,16.991,1.3551999999999999e-07
18,17.992,1.4592e-07
19,19.006,1.3776e-07
20,19.992,1.4448e-07
21,21.992,1.3088e-07
22,23.999,1.4048e-07
23,25.007,1.2656e-07
24,25.992,1.5376e-07
25,27.993,1.4368e-07
26,28.993,1.4176e-07
27,29.991,1.4767999999999998e-07
28,30.996,1.2464e-07
29,31.993,1.4304000000000002e-07
30,32.999,1.5184000000000001e-07
31,34.003,1.4528e-07
32,34.992,1.4015999999999998e-07
33,36.007,1.3551999999999999e-07
34,36.997,1.3344e-07
35,37.992,1.4975999999999999e-07
36,39.992,1.4655999999999998e-07
37,40.993,1.5264000000000002e-07
38,41.991,1.5888e-07
39,42.994,1.528e-07
40,43.993,1.4416e-07
41,44.991,1.4624000000000002e-07
42,45.991,1.5215999999999998e-07
43,47.002,1.4687999999999998e-07
44,47.995,1.424e-07
45,49.002,1.4512e-07
46,50.003,1.408e-07
47,51.002,1.4864e-07
48,51.992,1.2432e-07
49,52.997,1.4048e-07
50,53.991,1.5024e-07
51,54.991,1.5007999999999998e-07
52,55.991,1.3648e-07
53,57.002,1.4192e-07
54,57.991,1.4352e-07
55,58.999,1.4592e-07
56,59.992,1.336e-07
57,61.007,1.3408e-07
58,61.991,1.3792e-07
59,63.005,1.3135999999999998e-07
60,64.003,1.5664e-07
61,65.006,1.4432e-07
62,66.004,1.5344e-07
63,66.998,1.4432e-07
64,67.991,1.6608000000000002e-07
65,68.991,1.5199999999999998e-07
66,69.991,1.4992e-07
67,70.997,1.4368e-07
68,71.991,1.488e-07
69,72.991,1.4848e-07
70,73.991,1.256e-07
71,74.992,1.5168e-07
72,75.993,1.5408e-07
73,77.008,1.5472000000000002e-07
74,77.996,1.5168e-07
75,78.992,1.576e-07
76,79.998,1.5199999999999998e-07
77,80.996,1.6256e-07
78,81.991,1.5424e-07
79,83.0,1.3104000000000001e-07
80,83.996,1.5856e-07
81,85.005,1.5616e-07
82,86.002,1.6624e-07
83,86.993,1.3824000000000003e-07
84,87.992,1.544e-07
85,89.008,1.4608e-07
86,90.001,1.4864e-07
87,91.009,1.4832000000000002e-07
88,91.992,1.4640000000000001e-07
89,93.002,1.5136e-07
90,93.992,1.432e-07
91,94.992,1.5872e-07
92,95.994,1.4736e-07
93,97.007,1.4655999999999998e-07
94,97.996,1.5392000000000002e-07
95,98.998,1.4767999999999998e-07
96,99.994,1.5856e-07
97,101.003,1.6464000000000002e-07
98,102.002,1.5472000000000002e-07
99,103.01,1.504e-07
100,104.005,1.4816e-07
101,105.005,1.5631999999999999e-07
102,105.998,1.7215999999999997e-07
103,106.997,1.336e-07
104,107.991,1.3072000000000002e-07
105,109.002,1.5312e-07
106,109.993,1.6304e-07
107,111.005,1.3584e-07
108,111.996,1.4912e-07
109,112.997,1.4704e-07
110,113.991,1.5456e-07
111,114.994,1.6527999999999998e-07
112,115.993,1.6544e-07
113,117.005,1.616e-07
114,117.991,1.4288e-07
115,119.006,1.7312e-07
116,119.992,1.5856e-07
117,120.992,1.6304e-07
118,122.006,1.6399999999999999e-07
119,122.992,1.6512e-07
120,123.995,1.6272000000000002e-07
121,124.996,1.6304e-07
122,125.994,1.6544e-07
123,127.006,1.5264000000000002e-07
124,128.005,1.7664000000000003e-07
125,129.006,1.7872e-07
126,129.994,1.5392000000000002e-07
127,131.007,1.488e-07
128,131.991,1.6032e-07
129,132.995,1.6015999999999997e-07
130,133.993,1.6464000000000002e-07
131,134.998,1.4672e-07
132,136.0,1.6784000000000003e-07
133,136.997,1.68e-07
134,137.992,1.7088e-07
135,138.994,1.4384e-07
136,140.005,1.8144000000000002e-07
137,141.007,1.5328e-07
138,142.007,1.6992e-07
139,143.005,1.696e-07
140,143.997,1.6655999999999998e-07
141,144.993,1.5952e-07
142,145.991,1.5344e-07
143,146.992,1.7055999999999999e-07
144,147.993,1.3551999999999999e-07
145,149.0,1.5792e-07
146,149.992,1.6352e-07
147,150.998,1.4335999999999998e-07
148,151.995,1.7584e-07
149,152.993,1.6992e-07
150,154.002,1.9008e-07
151,154.997,1.7872e-07
152,155.994,1.5904000000000003e-07
153,157.002,1.7024000000000002e-07
154,158.0,1.6464000000000002e-07
155,158.994,1.536e-07
156,159.995,1.5584000000000002e-07
157,160.996,1.5968e-07
158,161.992,1.6655999999999998e-07
159,163.004,1.5904000000000003e-07
160,164.007,1.7535999999999998e-07
161,164.997,1.7456e-07
162,165.997,1.6784000000000003e-07
163,167.003,1.44e-07
164,167.998,1.6704000000000002e-07
165,168.998,1.7424e-07
166,170.005,1.5168e-07
167,170.997,1.536e-07
168,171.992,1.6704000000000002e-07
169,173.002,1.5504000000000002e-07
170,173.992,1.6368e-07
171,175.001,1.6048e-07
172,176.004,1.6048e-07
173,177.0,1.7504e-07
174,177.992,1.7456e-07
175,179.006,1.7264e-07
176,180.004,1.928e-07
177,180.992,1.8256000000000001e-07
178,182.001,1.5056e-07
179,183.009,1.648e-07
180,183.992,1.5456e-07
181,184.993,1.7792000000000002e-07
182,185.991,1.5792e-07
183,186.995,1.5744e-07
184,187.992,1.688e-07
185,189.006,1.752e-07
186,189.993,1.8128e-07
187,190.994,1.8704e-07
188,191.992,1.6128e-07
189,192.998,1.5744e-07
190,193.992,1.5984e-07
191,194.994,1.6896e-07
192,195.994,1.7184e-07
193,197.007,1.728e-07
