,Count,Discharge_Voltage
0,1.0,19664.5625
1,1.0,17917.625
2,8.0,19426.0
3,1.0,14841.0625
4,1.0,17795.9375
5,5.0,17108.4375
6,1.0,19782.125
7,10.0,13147.0625
8,1.0,17226.6875
9,1.0,17021.125
10,4.0,19465.1875
11,18.0,18153.4375
12,2.0,16108.125
13,4.0,13961.0625
14,1.0,16759.875
