,ID,Mean
0,0.0,inf
1,100.0,120.29172979797978
2,200.0,inf
3,300.0,119.69788510101012
4,400.0,119.18866792929293
5,500.0,118.89021464646467
6,600.0,118.41818181818182
7,700.0,118.31433080808081
8,800.0,118.51155303030302
9,900.0,118.40839646464646
10,1000.0,117.34583333333335
11,1100.0,117.04264520202021
12,1200.0,116.88929924242422
13,1300.0,116.81493055555556
14,1400.0,116.58450126262625
15,1500.0,115.83614267676768
16,1600.0,115.64791666666667
17,1700.0,115.22376893939395
18,1800.0,115.24760101010102
19,1900.0,114.69772727272726
20,2000.0,114.65445075757576
21,2100.0,114.42651515151516
22,2200.0,114.2896148989899
23,2300.0,114.15530303030302
24,2400.0,114.14002525252525
25,2500.0,114.14027777777778
26,2600.0,114.53762626262629
27,2700.0,114.82225378787878
28,2800.0,114.44608585858585
29,2900.0,114.7311553030303
30,3000.0,113.84731691919194
31,3100.0,112.8083017676768
32,3200.0,113.01590909090908
33,3300.0,112.27133838383838
34,3400.0,112.43860479797982
35,3500.0,112.06098484848486
36,3600.0,112.23809974747475
37,3700.0,112.24545454545454
38,3800.0,111.6116792929293
39,3900.0,inf
40,4000.0,114.16202651515152
41,4100.0,113.46897095959596
42,4200.0,113.81824494949495
43,4300.0,inf
44,4400.0,115.18361742424243
45,4500.0,114.89128787878788
46,4600.0,113.95303030303029
47,4700.0,101.81177398989901
48,4800.0,102.76906565656566
49,4900.0,103.49618055555557
50,5000.0,105.13718434343436
51,5100.0,103.27348484848484
52,5200.0,102.80296717171717
53,5300.0,103.94138257575759
54,5400.0,102.76256313131313
55,5500.0,98.38970959595959
56,5600.0,98.02323232323232
57,5700.0,92.10022095959596
58,5800.0,94.20359848484848
59,5900.0,90.91382575757575
60,6000.0,87.88232323232326
61,6100.0,82.10666035353535
62,6200.0,82.41644570707071
63,6300.0,86.73708964646464
64,6400.0,83.5142361111111
65,6500.0,77.75618686868688
66,6600.0,77.04472853535354
67,6700.0,70.23964646464647
68,6800.0,74.10666035353535
69,6900.0,80.02818813131314
70,7000.0,72.75953282828283
71,7100.0,75.26625631313131
72,7200.0,68.41253156565656
73,7300.0,82.77105429292928
74,7400.0,65.47032828282828
75,7500.0,74.45271464646464
76,7600.0,63.94671717171717
77,7700.0,63.28273358585859
78,7800.0,53.11433080808081
79,7900.0,55.926380813953486
