,ID,Mean
0,0.0,9.19893579559052e-06
1,500.0,9.430707589011304e-06
2,1000.0,9.691994209251422e-06
3,1500.0,9.759478275551565e-06
4,2000.0,9.708139351536574e-06
5,2500.0,9.691715211923527e-06
6,3000.0,9.74397031379477e-06
7,3500.0,9.680550043921162e-06
8,4000.0,9.760303582665831e-06
9,4500.0,9.76904626870503e-06
10,5000.0,9.787910388109157e-06
11,5500.0,9.899988914830522e-06
12,6000.0,9.876728739146535e-06
13,6500.0,9.860128126252204e-06
14,7000.0,9.863518839177895e-06
15,7500.0,9.823523804607675e-06
16,8000.0,9.732106688877336e-06
17,8500.0,9.781497259185351e-06
18,9000.0,9.707483743988259e-06
19,9500.0,9.658211779057976e-06
20,10000.0,9.622797000501261e-06
21,10500.0,9.704018950902925e-06
22,11000.0,9.69459759051417e-06
23,11500.0,9.619046727287694e-06
24,12000.0,9.504484044255293e-06
25,12500.0,9.502550980461442e-06
26,13000.0,9.495586362224229e-06
27,13500.0,9.498442975283929e-06
28,14000.0,9.555483876251603e-06
29,14500.0,9.52497350918423e-06
30,15000.0,9.483867193554047e-06
31,15500.0,9.445362530227696e-06
32,16000.0,9.394239897127017e-06
33,16500.0,9.446473989813267e-06
34,17000.0,9.454022376754207e-06
35,17500.0,9.127625809118838e-06
36,18000.0,9.03621846292585e-06
37,18500.0,9.048718772545852e-06
38,19000.0,9.074303858551163e-06
39,19500.0,9.021480329993425e-06
40,20000.0,9.005612344856193e-06
41,20500.0,8.938987016700201e-06
42,21000.0,8.79159904642555e-06
43,21500.0,8.785661208417215e-06
44,22000.0,8.735857259351623e-06
45,22500.0,8.569284046258918e-06
46,23000.0,8.557328220440821e-06
47,23500.0,8.400791257348037e-06
48,24000.0,8.136723135737935e-06
49,24500.0,7.937150293420181e-06
50,25000.0,7.918867621910182e-06
51,25500.0,7.676178641449519e-06
52,26000.0,7.655841972278016e-06
53,26500.0,6.868853541081912e-06
54,27000.0,5.313923415998657e-06
55,27500.0,5.19376804041443e-06
56,28000.0,5.3405455789912826e-06
57,28500.0,5.195345180360601e-06
58,29000.0,4.939284074482465e-06
59,29500.0,4.714289768704168e-06
60,30000.0,4.647094126252464e-06
61,30500.0,4.29826853022716e-06
62,31000.0,4.230608482297656e-06
63,31500.0,3.839555782732178e-06
64,32000.0,3.750346194889543e-06
65,32500.0,3.5380209976620326e-06
66,33000.0,3.4922533378422485e-06
67,33500.0,3.2229704956579275e-06
68,34000.0,2.771997048597212e-06
69,34500.0,2.5519348667335235e-06
70,35000.0,2.5394825861724226e-06
71,35500.0,2.0828588825983446e-06
72,36000.0,1.7740217259518838e-06
73,36500.0,1.5007540140280183e-06
74,37000.0,1.3501329352037836e-06
75,37500.0,1.2086287434987874e-06
