,ID,Discharge Current
0,0,-36.50625
1,1,-26.1125
2,2,-26.1125
3,3,-39.678125
4,4,-41.19375
5,5,-28.275
6,6,-41.16875
7,7,-38.925
8,8,-39.55625
9,9,-40.609375
10,10,-42.2
11,11,-38.2125
12,12,-37.70625
13,13,-41.48125
14,14,-44.996875
15,15,-43.453125
16,16,-45.1625
17,17,-42.153125
18,18,-44.6375
19,19,-43.95625
20,20,-41.684375
21,21,-45.478125
22,22,-44.065625
23,23,-42.815625
24,24,-43.78125
25,25,-43.721875
26,26,-42.125
27,27,-45.303125
28,28,-40.709375
29,29,-45.040625
30,30,-44.85
31,31,-39.090625
32,32,-45.075
33,33,-43.99375
34,34,-44.121875
35,35,-45.790625
36,36,-45.0625
37,37,-45.328125
38,38,-44.134375
39,39,-47.103125
40,40,-44.84375
41,41,-43.915625
42,42,-46.090625
43,43,-44.459375
44,44,-44.009375
45,45,-46.665625
46,46,-47.321875
47,47,-46.390625
48,48,-47.146875
49,49,-45.9375
50,50,-46.159375
51,51,-47.215625
52,52,-47.434375
53,53,-46.528125
54,54,-46.265625
55,55,-50.865625
56,56,-48.484375
57,57,-46.025
58,58,-47.228125
59,59,-45.79375
60,60,-48.59375
61,61,-47.575
62,62,-46.8875
63,63,-42.93125
64,64,-47.153125
65,65,-43.39375
66,66,-49.85
67,67,-49.1375
68,68,-47.76875
69,69,-46.778125
70,70,-46.034375
71,71,-48.434375
72,72,-49.78125
73,73,-47.234375
74,74,-49.18125
75,75,-50.84375
76,76,-50.096875
77,77,-48.715625
78,78,-48.403125
79,79,-48.503125
80,80,-49.60625
81,81,-51.809375
82,82,-49.496875
83,83,-48.678125
84,84,-50.29375
85,85,-50.909375
86,86,-50.028125
87,87,-49.009375
88,88,-49.734375
89,89,-50.00625
90,90,-51.246875
91,91,-50.825
92,92,-51.446875
93,93,-50.671875
94,94,-50.55
95,95,-51.465625
96,96,-51.4125
97,97,-49.88125
98,98,-52.39375
99,99,-50.909375
100,100,-51.8
101,101,-54.090625
102,102,-53.19375
103,103,-53.76875
104,104,-53.94375
105,105,-53.653125
106,106,-53.659375
107,107,-53.246875
108,108,-52.578125
109,109,-54.321875
110,110,-52.70625
111,111,-53.721875
112,112,-51.971875
113,113,-51.23125
114,114,-53.1875
115,115,-53.30625
116,116,-53.05625
117,117,-50.478125
118,118,-53.0625
119,119,-55.33125
120,120,-53.859375
121,121,-52.734375
122,122,-49.328125
123,123,-53.5875
124,124,-54.89375
125,125,-53.003125
126,126,-54.775
127,127,-53.621875
128,128,-53.578125
129,129,-52.240625
130,130,-53.19375
131,131,-54.525
132,132,-56.746875
133,133,-53.503125
134,134,-53.1625
135,135,-56.384375
136,136,-54.15
137,137,-53.85
138,138,-57.575
139,139,-53.440625
140,140,-55.834375
141,141,-57.68125
142,142,-57.878125
143,143,-55.1125
144,144,-57.346875
145,145,-55.425
146,146,-55.625
147,147,-57.41875
148,148,-58.571875
149,149,-58.2625
150,150,-54.56875
151,151,-55.640625
152,152,-56.509375
153,153,-58.30625
154,154,-58.903125
155,155,-56.709375
156,156,-57.54375
157,157,-58.415625
158,158,-53.453125
159,159,-59.375
160,160,-55.55
161,161,-55.734375
162,162,-57.571875
163,163,-56.165625
164,164,-58.6
165,165,-57.2875
166,166,-55.746875
167,167,-53.70625
168,168,-56.896875
169,169,-57.76875
170,170,-56.7375
171,171,-54.7125
172,172,-55.9875
173,173,-57.39375
174,174,-60.140625
175,175,-59.346875
176,176,-56.29375
177,177,-60.990625
178,178,-56.69375
179,179,-54.840625
180,180,-59.575
181,181,-58.7625
182,182,-55.878125
183,183,-55.8875
184,184,-61.50625
185,185,-58.1625
186,186,-60.871875
187,187,-56.33125
188,188,-62.359375
189,189,-60.546875
190,190,-57.484375
191,191,-61.0125
192,192,-61.478125
193,193,-57.965625
194,194,-59.61875
195,195,-57.753125
196,196,-62.140625
197,197,-57.784375
198,198,-62.328125
199,199,-58.025
200,200,-58.353125
201,201,-62.10625
202,202,-59.040625
203,203,-56.55625
204,204,-57.403125
205,205,-61.48125
206,206,-60.48125
207,207,-62.53125
208,208,-63.021875
209,209,-60.365625
210,210,-64.19375
211,211,-62.784375
212,212,-63.265625
213,213,-60.71875
214,214,-61.63125
215,215,-59.28125
216,216,-62.246875
217,217,-61.4875
218,218,-64.175
219,219,-63.03125
220,220,-60.659375
221,221,-62.765625
222,222,-63.846875
223,223,-63.534375
224,224,-61.953125
225,225,-63.215625
226,226,-64.1625
227,227,-61.375
228,228,-61.65
229,229,-63.68125
230,230,-62.19375
231,231,-62.909375
232,232,-63.028125
233,233,-60.09375
234,234,-65.1375
235,235,-61.959375
236,236,-64.25
237,237,-64.225
238,238,-63.61875
239,239,-63.128125
240,240,-62.846875
241,241,-63.065625
242,242,-60.065625
243,243,-65.221875
244,244,-62.853125
