,ID,Discharge Current
0,0,-82.05625
1,1,-81.578125
2,2,-82.959375
3,3,-83.25625
4,4,-82.2625
5,5,-83.590625
6,6,-79.88125
7,7,-84.1375
8,8,-77.196875
9,9,-80.625
10,10,-81.171875
11,11,-78.3625
12,12,-80.090625
13,13,-80.084375
14,14,-84.75
15,15,-80.0125
16,16,-84.290625
17,17,-81.346875
18,18,-81.3
19,19,-79.74375
20,20,-80.94375
21,21,-81.021875
22,22,-80.046875
23,23,-81.49375
24,24,-75.934375
25,25,-81.728125
26,26,-82.915625
27,27,-80.253125
28,28,-82.06875
29,29,-81.465625
30,30,-78.609375
31,31,-80.725
32,32,-80.384375
33,33,-82.409375
34,34,-82.159375
35,35,-82.225
36,36,-78.665625
37,37,-80.478125
38,38,-80.859375
39,39,-82.35625
40,40,-81.178125
41,41,-77.55625
42,42,-81.28125
43,43,-78.05625
44,44,-81.640625
45,45,-81.784375
46,46,-83.76875
47,47,-79.459375
48,48,-79.3125
49,49,-79.665625
50,50,-79.26875
51,51,-78.571875
52,52,-81.14375
53,53,-81.909375
54,54,-77.94375
55,55,-79.371875
56,56,-83.309375
57,57,-81.303125
58,58,-79.490625
59,59,-79.8375
60,60,-78.80625
61,61,-76.846875
62,62,-80.253125
63,63,-81.85
64,64,-79.084375
65,65,-81.06875
66,66,-82.85
67,67,-82.08125
68,68,-83.54375
69,69,-79.25625
70,70,-77.99375
71,71,-80.415625
72,72,-80.671875
73,73,-81.65
74,74,-79.4875
75,75,-81.246875
76,76,-83.378125
77,77,-77.10625
78,78,-82.375
79,79,-79.653125
80,80,-82.5875
81,81,-81.871875
82,82,-79.353125
83,83,-82.240625
84,84,-83.4625
85,85,-81.865625
86,86,-79.553125
87,87,-78.65
88,88,-79.265625
89,89,-83.253125
90,90,-81.2625
91,91,-81.890625
92,92,-80.165625
93,93,-84.425
94,94,-78.8
95,95,-78.975
96,96,-82.090625
97,97,-80.228125
98,98,-80.4625
99,99,-81.696875
100,100,-82.04375
101,101,-78.35
102,102,-79.21875
103,103,-79.10625
104,104,-82.4
105,105,-80.746875
106,106,-80.375
107,107,-81.1125
108,108,-80.55
109,109,-80.525
110,110,-80.365625
111,111,-82.5
112,112,-80.184375
113,113,-81.071875
114,114,-77.984375
115,115,-80.45625
116,116,-78.621875
117,117,-84.05
118,118,-80.596875
119,119,-82.365625
120,120,-77.846875
121,121,-81.8125
122,122,-81.56875
123,123,-81.446875
124,124,-82.8125
125,125,-82.053125
126,126,-83.625
127,127,-79.68125
128,128,-80.534375
129,129,-80.30625
130,130,-81.81875
131,131,-78.85
132,132,-79.95
133,133,-81.4375
134,134,-81.5
135,135,-81.4
136,136,-81.40625
137,137,-77.8125
138,138,-79.396875
139,139,-84.759375
140,140,-78.86875
141,141,-80.75
142,142,-82.390625
143,143,-77.70625
144,144,-79.628125
145,145,-79.28125
146,146,-82.1875
147,147,-79.690625
148,148,-80.21875
149,149,-77.684375
150,150,-82.9875
151,151,-79.765625
152,152,-78.36875
153,153,-83.1125
154,154,-83.325
155,155,-81.378125
156,156,-80.01875
157,157,-80.85
158,158,-80.6625
159,159,-84.109375
160,160,-81.840625
161,161,-81.075
162,162,-80.996875
163,163,-80.1125
164,164,-80.71875
165,165,-80.184375
166,166,-81.940625
167,167,-79.490625
168,168,-79.690625
169,169,-82.153125
170,170,-75.953125
171,171,-78.4875
172,172,-83.6875
173,173,-80.021875
174,174,-79.784375
175,175,-81.334375
176,176,-81.834375
177,177,-81.7
178,178,-79.709375
179,179,-82.99375
180,180,-79.446875
181,181,-83.075
182,182,-80.2375
183,183,-82.36875
184,184,-81.184375
185,185,-82.453125
186,186,-82.103125
187,187,-80.709375
188,188,-79.946875
189,189,-80.675
190,190,-79.50625
191,191,-82.025
192,192,-79.690625
193,193,-79.346875
194,194,-80.48125
195,195,-81.95
196,196,-82.61875
197,197,-83.790625
198,198,-83.175
199,199,-82.065625
200,200,-76.93125
201,201,-79.284375
202,202,-79.99375
203,203,-82.11875
204,204,-80.9125
205,205,-80.21875
206,206,-81.440625
207,207,-81.1125
208,208,-78.45
209,209,-82.525
210,210,-81.0625
211,211,-83.259375
212,212,-81.971875
213,213,-81.546875
214,214,-79.3375
215,215,-83.659375
216,216,-82.365625
217,217,-78.296875
218,218,-80.690625
219,219,-80.159375
220,220,-77.403125
221,221,-83.390625
222,222,-80.2375
223,223,-78.184375
224,224,-82.134375
225,225,-80.54375
226,226,-80.34375
227,227,-78.965625
228,228,-79.84375
229,229,-78.1875
230,230,-79.34375
231,231,-81.228125
232,232,-81.515625
233,233,-80.50625
234,234,-77.7875
235,235,-80.728125
236,236,-79.75625
237,237,-77.625
238,238,-83.0375
