,ID,Discharge Current
0,0,-64.490625
1,1,-64.2375
2,2,-64.759375
3,3,-64.71875
4,4,-64.95625
5,5,-64.0625
6,6,-63.5
7,7,-65.08125
8,8,-63.9125
9,9,-63.084375
10,10,-62.775
11,11,-63.715625
12,12,-64.79375
13,13,-64.59375
14,14,-66.41875
15,15,-62.95625
16,16,-64.1125
17,17,-62.9375
18,18,-63.79375
19,19,-63.896875
20,20,-64.725
21,21,-63.796875
22,22,-64.490625
23,23,-65.41875
24,24,-65.33125
25,25,-64.9125
26,26,-61.946875
27,27,-66.153125
28,28,-63.053125
29,29,-66.225
30,30,-64.01875
31,31,-64.334375
32,32,-66.06875
33,33,-64.915625
34,34,-60.340625
35,35,-65.85
36,36,-64.64375
37,37,-64.325
38,38,-60.83125
39,39,-63.234375
40,40,-63.7
41,41,-64.6875
42,42,-65.29375
43,43,-65.146875
44,44,-64.496875
45,45,-63.565625
46,46,-60.884375
47,47,-63.775
48,48,-64.29375
49,49,-64.003125
50,50,-60.78125
51,51,-63.253125
52,52,-61.121875
53,53,-62.5
54,54,-63.921875
55,55,-65.4125
56,56,-63.9375
57,57,-64.5125
58,58,-65.971875
59,59,-60.903125
60,60,-63.15
61,61,-65.565625
62,62,-63.20625
63,63,-64.325
64,64,-63.01875
65,65,-63.309375
66,66,-65.075
67,67,-61.575
68,68,-64.5125
69,69,-65.4
70,70,-61.55
71,71,-65.30625
72,72,-63.34375
73,73,-62.121875
74,74,-63.771875
75,75,-61.75625
76,76,-66.325
77,77,-63.853125
78,78,-60.271875
79,79,-64.071875
80,80,-64.190625
81,81,-62.7
82,82,-66.821875
83,83,-64.85
84,84,-63.896875
85,85,-62.328125
86,86,-62.415625
87,87,-63.578125
88,88,-65.515625
89,89,-63.509375
90,90,-61.128125
91,91,-64.73125
92,92,-63.359375
93,93,-62.459375
94,94,-64.609375
95,95,-60.2125
96,96,-62.0375
97,97,-58.996875
98,98,-64.29375
99,99,-61.315625
100,100,-65.325
101,101,-63.390625
102,102,-62.828125
103,103,-61.153125
104,104,-60.3625
105,105,-63.75
106,106,-64.63125
107,107,-62.371875
108,108,-63.03125
109,109,-63.296875
110,110,-65.05625
111,111,-64.096875
112,112,-64.015625
113,113,-62.5875
114,114,-61.553125
115,115,-62.4375
116,116,-63.028125
117,117,-62.028125
118,118,-63.978125
