,ID,Discharge Current
0,0,-72.196875
1,1,-72.58125
2,2,-74.95
3,3,-72.671875
4,4,-73.365625
5,5,-72.121875
6,6,-71.553125
7,7,-73.43125
8,8,-72.1375
9,9,-72.334375
10,10,-73.8875
11,11,-71.03125
12,12,-74.384375
13,13,-72.790625
14,14,-72.875
15,15,-70.8375
16,16,-71.959375
17,17,-73.08125
18,18,-73.390625
19,19,-72.1375
20,20,-72.2875
21,21,-72.365625
22,22,-73.35625
23,23,-73.43125
24,24,-70.69375
25,25,-72.74375
26,26,-72.9
27,27,-71.878125
28,28,-73.325
29,29,-71.33125
30,30,-72.0125
31,31,-71.259375
32,32,-72.334375
33,33,-73.76875
34,34,-74.778125
35,35,-72.003125
36,36,-72.46875
37,37,-68.103125
38,38,-73.4625
39,39,-69.996875
40,40,-74.996875
41,41,-73.140625
42,42,-72.128125
43,43,-71.453125
44,44,-72.665625
45,45,-73.63125
46,46,-73.265625
47,47,-70.725
48,48,-73.778125
49,49,-73.165625
50,50,-73.39375
51,51,-72.875
52,52,-71.496875
53,53,-71.946875
54,54,-72.128125
55,55,-72.86875
56,56,-72.03125
57,57,-72.415625
58,58,-69.709375
59,59,-70.671875
60,60,-73.090625
61,61,-75.53125
62,62,-74.05
63,63,-71.5125
64,64,-70.9625
65,65,-73.821875
66,66,-72.44375
67,67,-70.678125
68,68,-74.26875
69,69,-74.46875
70,70,-72.6625
71,71,-72.528125
72,72,-73.271875
73,73,-72.934375
74,74,-75.26875
75,75,-74.40625
76,76,-71.665625
77,77,-76.484375
78,78,-76.221875
79,79,-72.75
80,80,-74.14375
81,81,-72.35
82,82,-75.209375
83,83,-71.64375
84,84,-74.6625
85,85,-73.425
86,86,-74.246875
87,87,-74.546875
88,88,-73.040625
89,89,-74.89375
90,90,-74.690625
91,91,-74.121875
92,92,-75.5625
93,93,-74.840625
94,94,-75.575
95,95,-71.7875
96,96,-75.821875
97,97,-73.771875
98,98,-73.390625
99,99,-73.871875
100,100,-73.4
101,101,-71.8125
102,102,-74.64375
103,103,-75.015625
104,104,-76.503125
105,105,-74.815625
106,106,-71.959375
107,107,-77.028125
108,108,-72.1125
109,109,-72.9375
110,110,-71.403125
111,111,-73.684375
112,112,-71.25625
113,113,-67.290625
114,114,-72.4
115,115,-73.91875
116,116,-72.74375
117,117,-74.8875
118,118,-74.55
119,119,-73.70625
120,120,-73.58125
121,121,-74.059375
122,122,-73.646875
123,123,-74.403125
124,124,-71.378125
125,125,-73.140625
126,126,-71.8
127,127,-69.809375
128,128,-73.1125
129,129,-72.55
130,130,-74.3
131,131,-70.35
132,132,-72.184375
133,133,-74.25625
134,134,-73.95
135,135,-75.03125
136,136,-73.528125
137,137,-74.384375
138,138,-73.9625
139,139,-71.5375
140,140,-74.921875
141,141,-70.878125
142,142,-70.1375
143,143,-68.51875
144,144,-73.9
145,145,-72.93125
146,146,-69.690625
147,147,-72.390625
148,148,-71.665625
149,149,-70.940625
150,150,-73.384375
151,151,-73.034375
152,152,-74.4125
153,153,-70.615625
154,154,-74.11875
155,155,-74.96875
156,156,-72.5625
157,157,-71.28125
158,158,-72.79375
159,159,-69.0
160,160,-73.446875
161,161,-72.446875
162,162,-72.734375
163,163,-74.221875
164,164,-73.56875
165,165,-73.8375
166,166,-72.459375
167,167,-72.571875
168,168,-74.00625
169,169,-75.03125
170,170,-71.309375
171,171,-70.73125
172,172,-71.3375
173,173,-71.515625
174,174,-69.06875
175,175,-70.75
176,176,-71.078125
177,177,-73.953125
178,178,-73.496875
179,179,-73.753125
180,180,-72.39375
181,181,-73.0625
182,182,-73.465625
183,183,-68.6625
184,184,-69.8125
185,185,-68.775
186,186,-71.05625
187,187,-72.940625
188,188,-71.615625
189,189,-73.578125
190,190,-71.828125
191,191,-74.45625
192,192,-72.6
193,193,-72.009375
194,194,-70.5125
195,195,-72.5125
196,196,-74.790625
197,197,-72.96875
198,198,-73.0375
199,199,-71.821875
200,200,-71.425
201,201,-74.140625
202,202,-72.265625
203,203,-74.58125
204,204,-71.88125
205,205,-70.228125
206,206,-73.49375
207,207,-73.546875
208,208,-73.19375
209,209,-73.25625
210,210,-74.275
211,211,-72.403125
212,212,-73.84375
213,213,-70.828125
214,214,-74.165625
215,215,-72.340625
216,216,-70.440625
217,217,-72.553125
218,218,-74.265625
219,219,-72.953125
220,220,-70.34375
221,221,-72.94375
222,222,-72.653125
223,223,-74.071875
224,224,-71.03125
225,225,-74.78125
226,226,-72.4
227,227,-70.96875
228,228,-74.803125
229,229,-71.665625
230,230,-72.321875
231,231,-72.290625
232,232,-71.490625
233,233,-71.1625
234,234,-72.303125
235,235,-74.41875
236,236,-73.48125
237,237,-73.14375
238,238,-69.86875
239,239,-73.653125
240,240,-71.134375
241,241,-72.021875
242,242,-70.446875
243,243,-72.746875
244,244,-72.278125
245,245,-73.85625
246,246,-72.246875
247,247,-71.159375
248,248,-72.0125
249,249,-71.225
250,250,-74.684375
251,251,-70.4125
252,252,-73.953125
253,253,-74.43125
254,254,-73.49375
255,255,-68.75625
256,256,-71.128125
257,257,-71.834375
258,258,-73.434375
259,259,-73.35
260,260,-69.39375
261,261,-71.446875
262,262,-73.44375
263,263,-71.459375
264,264,-71.046875
265,265,-72.684375
266,266,-72.8625
267,267,-71.94375
268,268,-72.334375
269,269,-70.88125
270,270,-70.571875
271,271,-71.4625
272,272,-71.071875
273,273,-72.203125
274,274,-72.978125
275,275,-72.9
276,276,-73.928125
277,277,-65.284375
278,278,-71.890625
279,279,-72.815625
280,280,-70.484375
281,281,-73.31875
282,282,-72.128125
283,283,-73.690625
284,284,-74.021875
285,285,-74.215625
286,286,-71.475
287,287,-73.8875
288,288,-71.190625
289,289,-72.146875
290,290,-70.46875
291,291,-72.71875
292,292,-73.459375
293,293,-72.734375
294,294,-72.75625
295,295,-73.4375
296,296,-73.525
297,297,-71.715625
298,298,-71.38125
299,299,-74.9875
300,300,-71.6875
301,301,-73.228125
302,302,-70.95
303,303,-70.7625
