,ID,Mean
0,0.0,20525.340277777777
1,100.0,20450.083333333332
2,200.0,20398.569444444445
3,300.0,20395.48611111111
4,400.0,20391.118055555555
5,500.0,20379.305555555555
6,600.0,20383.159722222223
7,700.0,20405.833333333332
8,800.0,20407.722222222223
9,900.0,20386.902777777777
10,1000.0,20403.25
11,1100.0,20385.92361111111
12,1200.0,20386.145833333332
13,1300.0,20388.958333333332
14,1400.0,20365.395833333332
15,1500.0,20342.833333333332
16,1600.0,20325.597222222223
17,1700.0,20321.38888888889
18,1800.0,20309.055555555555
19,1900.0,20283.333333333332
20,2000.0,20294.319444444445
21,2100.0,20263.430555555555
22,2200.0,20273.67361111111
23,2300.0,20248.055555555555
24,2400.0,20229.993055555555
25,2500.0,20237.375
26,2600.0,20187.645833333332
27,2700.0,20165.958333333332
28,2800.0,20163.034722222223
29,2900.0,20182.909722222223
30,3000.0,20192.881944444445
31,3100.0,20170.534722222223
32,3200.0,20134.95138888889
33,3300.0,20096.395833333332
34,3400.0,20086.104166666668
35,3500.0,20050.6875
36,3600.0,20062.645833333332
37,3700.0,20085.597222222223
38,3800.0,20018.38888888889
39,3900.0,20014.541666666668
40,4000.0,19980.57638888889
41,4100.0,19888.152777777777
42,4200.0,19890.26388888889
43,4300.0,19852.520833333332
44,4400.0,19795.416666666668
45,4500.0,19795.541666666668
46,4600.0,19905.17361111111
47,4700.0,19820.840277777777
48,4800.0,19833.618055555555
49,4900.0,19500.493055555555
50,5000.0,19412.069444444445
51,5100.0,19254.46875
52,5200.0,19207.894132653062
53,5300.0,19398.142219387755
54,5400.0,19242.248086734693
55,5500.0,19022.77763157895
56,5600.0,19209.548387096773
57,5700.0,18586.11675824176
58,5800.0,18226.126302083332
59,5900.0,18618.586693548386
60,6000.0,18117.55
61,6100.0,18083.96875
62,6200.0,17950.41643258427
63,6300.0,18130.328629032258
64,6400.0,17910.039835164836
65,6500.0,17620.730147058825
66,6600.0,17600.15367647059
67,6700.0,17054.27109375
68,6800.0,18072.38301282051
69,6900.0,17861.55028735632
70,7000.0,17689.383702531646
71,7100.0,17470.263719512193
72,7200.0,16553.739583333332
73,7300.0,17426.620138888888
74,7400.0,16806.97829861111
75,7500.0,17400.49609375
76,7600.0,17032.523550724636
77,7700.0,16505.86795774648
78,7800.0,15674.622983870968
79,7900.0,16629.990384615383
