,Filename,Injected_Charges
0,c_ALL_20210120111026267.csv,0.0
1,c_ALL_20210120111026627.csv,0.0
2,c_ALL_20210120111027045.csv,0.0
3,c_ALL_20210120111059106.csv,1.4955e-09
4,c_ALL_20210120111059508.csv,0.0
5,c_ALL_20210120111059897.csv,6.0175e-10
6,c_ALL_20210120111100303.csv,0.0
7,c_ALL_20210120111100699.csv,9.52e-10
8,c_ALL_20210120111101105.csv,0.0
9,c_ALL_20210120111101510.csv,1.51675e-09
10,c_ALL_20210120111101903.csv,1.6535e-09
11,c_ALL_20210120111102307.csv,0.0
12,c_ALL_20210120111102695.csv,0.0
13,c_ALL_20210120111103110.csv,2.44075e-09
14,c_ALL_20210120111103495.csv,1.488e-09
15,c_ALL_20210120111103895.csv,3.1325e-10
16,c_ALL_20210120111104296.csv,1.2795e-09
17,c_ALL_20210120111104695.csv,1.49525e-09
18,c_ALL_20210120111105096.csv,0.0
19,c_ALL_20210120111105495.csv,0.0
20,c_ALL_20210120111105898.csv,0.0
21,c_ALL_20210120111106299.csv,0.0
22,c_ALL_20210120111106702.csv,2.06225e-09
23,c_ALL_20210120111107095.csv,0.0
24,c_ALL_20210120111107509.csv,0.0
25,c_ALL_20210120111107904.csv,0.0
26,c_ALL_20210120111108302.csv,0.0
27,c_ALL_20210120111108695.csv,0.0
28,c_ALL_20210120111109095.csv,1.30025e-09
29,c_ALL_20210120111109497.csv,2.3815e-09
30,c_ALL_20210120111109896.csv,2.668e-09
31,c_ALL_20210120111110295.csv,6.355e-10
32,c_ALL_20210120111110698.csv,0.0
33,c_ALL_20210120111111099.csv,0.0
34,c_ALL_20210120111111495.csv,2.1445e-09
35,c_ALL_20210120111111906.csv,2.03275e-09
36,c_ALL_20210120111112308.csv,3.6425e-10
37,c_ALL_20210120111112707.csv,0.0
38,c_ALL_20210120111113096.csv,2.281e-09
39,c_ALL_20210120111113496.csv,1.131e-09
40,c_ALL_20210120111113896.csv,0.0
41,c_ALL_20210120111114295.csv,0.0
42,c_ALL_20210120111114709.csv,0.0
43,c_ALL_20210120111115099.csv,0.0
44,c_ALL_20210120111115496.csv,6.2025e-10
45,c_ALL_20210120111115895.csv,0.0
46,c_ALL_20210120111116300.csv,0.0
47,c_ALL_20210120111116695.csv,0.0
48,c_ALL_20210120111117101.csv,0.0
49,c_ALL_20210120111117497.csv,1.29575e-09
50,c_ALL_20210120111117895.csv,0.0
51,c_ALL_20210120111118304.csv,0.0
52,c_ALL_20210120111118696.csv,1.9125e-09
53,c_ALL_20210120111119096.csv,2.90925e-09
54,c_ALL_20210120111119502.csv,0.0
55,c_ALL_20210120111119895.csv,5.21e-10
56,c_ALL_20210120111120297.csv,0.0
57,c_ALL_20210120111120700.csv,0.0
58,c_ALL_20210120111121108.csv,8.9875e-10
59,c_ALL_20210120111121500.csv,1.885e-10
60,c_ALL_20210120111121895.csv,4.7275e-10
61,c_ALL_20210120111122303.csv,2.4625e-09
62,c_ALL_20210120111122699.csv,2.16075e-09
63,c_ALL_20210120111123095.csv,2.24725e-09
64,c_ALL_20210120111123496.csv,0.0
65,c_ALL_20210120111123896.csv,0.0
66,c_ALL_20210120111124299.csv,0.0
67,c_ALL_20210120111124698.csv,0.0
68,c_ALL_20210120111125095.csv,8.0675e-10
69,c_ALL_20210120111125495.csv,0.0
70,c_ALL_20210120111125896.csv,0.0
71,c_ALL_20210120111126295.csv,6.835e-10
72,c_ALL_20210120111126701.csv,0.0
73,c_ALL_20210120111127101.csv,0.0
74,c_ALL_20210120111127505.csv,0.0
75,c_ALL_20210120111127895.csv,0.0
76,c_ALL_20210120111128297.csv,0.0
77,c_ALL_20210120111128695.csv,0.0
78,c_ALL_20210120111129100.csv,1.81125e-09
79,c_ALL_20210120111129497.csv,0.0
80,c_ALL_20210120111129896.csv,0.0
81,c_ALL_20210120111130301.csv,2.4015e-09
82,c_ALL_20210120111130695.csv,0.0
83,c_ALL_20210120111131095.csv,0.0
84,c_ALL_20210120111131496.csv,9.9925e-10
85,c_ALL_20210120111131896.csv,0.0
86,c_ALL_20210120111132299.csv,1.07775e-09
87,c_ALL_20210120111132695.csv,0.0
88,c_ALL_20210120111133096.csv,0.0
89,c_ALL_20210120111133497.csv,0.0
90,c_ALL_20210120111133895.csv,0.0
91,c_ALL_20210120111134299.csv,0.0
92,c_ALL_20210120111134695.csv,1.00525e-09
93,c_ALL_20210120111135097.csv,0.0
94,c_ALL_20210120111135504.csv,0.0
95,c_ALL_20210120111135895.csv,1.2335e-09
96,c_ALL_20210120111136304.csv,0.0
97,c_ALL_20210120111136695.csv,0.0
98,c_ALL_20210120111137096.csv,0.0
99,c_ALL_20210120111137495.csv,0.0
100,c_ALL_20210120111137899.csv,2.4795e-09
101,c_ALL_20210120111138304.csv,1.34975e-09
102,c_ALL_20210120111138701.csv,0.0
103,c_ALL_20210120111139099.csv,0.0
104,c_ALL_20210120111139496.csv,0.0
105,c_ALL_20210120111139898.csv,1.72325e-09
106,c_ALL_20210120111140296.csv,0.0
107,c_ALL_20210120111140695.csv,0.0
108,c_ALL_20210120111141096.csv,0.0
109,c_ALL_20210120111141497.csv,3.024e-09
110,c_ALL_20210120111141901.csv,0.0
111,c_ALL_20210120111142301.csv,0.0
112,c_ALL_20210120111142703.csv,0.0
113,c_ALL_20210120111143095.csv,0.0
114,c_ALL_20210120111143496.csv,0.0
