,Filename,Injected_Charges
0,tension_ALL_20200703125035197.csv,0.0
1,tension_ALL_20200703125036170.csv,0.0
2,tension_ALL_20200703125037174.csv,0.0
3,tension_ALL_20200703125038183.csv,0.0
4,tension_ALL_20200703125039182.csv,2.625e-10
5,tension_ALL_20200703125040170.csv,3.645e-10
6,tension_ALL_20200703125041170.csv,1.3e-11
7,tension_ALL_20200703125042169.csv,0.0
8,tension_ALL_20200703125043169.csv,1.755e-10
9,tension_ALL_20200703125044172.csv,3.363e-09
10,tension_ALL_20200703125045170.csv,0.0
11,tension_ALL_20200703125046170.csv,1.7945e-09
12,tension_ALL_20200703125047170.csv,4.5245e-09
13,tension_ALL_20200703125048170.csv,5.135e-10
14,tension_ALL_20200703125049170.csv,0.0
15,tension_ALL_20200703125050169.csv,0.0
16,tension_ALL_20200703125051170.csv,1.6245e-09
17,tension_ALL_20200703125052169.csv,1.449e-09
18,tension_ALL_20200703125053170.csv,0.0
19,tension_ALL_20200703125054170.csv,0.0
20,tension_ALL_20200703125055170.csv,0.0
21,tension_ALL_20200703125056171.csv,6.04e-10
22,tension_ALL_20200703125057170.csv,0.0
23,tension_ALL_20200703125058169.csv,0.0
24,tension_ALL_20200703125059169.csv,0.0
25,tension_ALL_20200703125100170.csv,3.95e-10
26,tension_ALL_20200703125101170.csv,6.8e-11
27,tension_ALL_20200703125102169.csv,6.755e-10
28,tension_ALL_20200703125103169.csv,2.975e-10
29,tension_ALL_20200703125104169.csv,0.0
30,tension_ALL_20200703125105169.csv,1.49e-10
31,tension_ALL_20200703125106170.csv,0.0
32,tension_ALL_20200703125107169.csv,4.05e-11
33,tension_ALL_20200703125108169.csv,6.24e-10
34,tension_ALL_20200703125109169.csv,4.625e-10
35,tension_ALL_20200703125110170.csv,5.84e-09
36,tension_ALL_20200703125111170.csv,1.485e-10
37,tension_ALL_20200703125112170.csv,4.59e-10
38,tension_ALL_20200703125113170.csv,8.18e-10
39,tension_ALL_20200703125114170.csv,8.66e-10
40,tension_ALL_20200703125115170.csv,1.565e-10
41,tension_ALL_20200703125116179.csv,0.0
42,tension_ALL_20200703125117170.csv,0.0
43,tension_ALL_20200703125118170.csv,0.0
44,tension_ALL_20200703125119170.csv,1.8065e-09
45,tension_ALL_20200703125120171.csv,6.43e-10
46,tension_ALL_20200703125121170.csv,0.0
47,tension_ALL_20200703125122170.csv,0.0
48,tension_ALL_20200703125123170.csv,0.0
49,tension_ALL_20200703125124170.csv,1.448e-09
